stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A,A,9,1,1,right_hand,-1,1,1,0.9999999999999991,4.566893147912351,2.532063190097007e-06,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.19 seconds.",4
A,A,9,1,1,right_hand,-1,2,-1,-0.9999999999999991,4.544552295138036,7.3287421222055486e-06,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.23 seconds.",4
A,A,9,1,1,right_hand,-1,3,1,1.0000000000000058,4.534742000833422,1.517947239040292e-08,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.16 seconds.",4
A,B,9,1,1,right_hand,-1,0,1,1.0000000000000147,2.920463570124374,7.469760959536808e-09,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
A,B,9,1,1,right_hand,-1,1,-1,-0.9999999999999996,2.9226368477852347,9.132394340169002e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.08 seconds.",4
A,B,9,1,1,right_hand,-1,2,-1,-1.000000000000004,2.927703075563826,1.0129972689363205e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.10 seconds.",4
A,B,9,1,1,right_hand,-1,3,1,1.0000000000000084,2.925286986049907,2.4362888695843706e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.09 seconds.",4
A,F,9,1,1,feet,-1,0,-1,-1.000000000000003,4.045669188384935,1.1382223212572532e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A,F,9,1,1,feet,-1,1,1,0.9999999999999992,4.045408232768554,6.607305353015648e-08,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.12 seconds.",4
A,F,9,1,1,feet,-1,2,1,1.0000000000000047,4.051220863086058,2.329800361843085e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.11 seconds.",4
A,F,9,1,1,feet,-1,3,-1,-0.9999999999999888,4.075100130928218,4.5987686926525095e-07,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.20 seconds.",4
A,A,9,1,1,feet,-1,0,1,1.0000000000000062,4.842404353680422,1.979350643558331e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A,A,9,1,1,feet,-1,1,-1,-1.0000000000000029,4.836575941574727,8.822350725233804e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.11 seconds.",4
A,A,9,1,1,feet,-1,2,-1,-1.0000000000000007,4.866148850900902,1.7694572535847002e-08,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.13 seconds.",4
A,A,9,1,1,feet,-1,3,1,1.000000000000019,4.867001583063305,4.859693260990718e-09,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.15 seconds.",4
A,B,9,1,1,feet,-1,0,-1,-0.9999999999999996,3.9223761657994296,1.3979983162342379e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.11 seconds.",4
A,B,9,1,1,feet,-1,1,1,1.000000000000008,3.9282958235672876,1.0202560804379164e-07,39,True,False,"Terminated - min grad norm reached after 39 iterations, 0.36 seconds.",4
A,B,9,1,1,feet,-1,2,1,1.000000000000005,3.844596902235945,2.3154101325231934e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A,B,9,1,1,feet,-1,3,-1,-1.0000000000000027,3.847439251998995,1.2043240917302033e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A,F,9,1,1,tongue,-1,0,1,0.9999999999999982,3.703689494669698,5.734661755786956e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A,F,9,1,1,tongue,-1,1,-1,-1.0000000000000007,3.7050384230753957,3.4239398776892198e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.20 seconds.",4
A,F,9,1,1,tongue,-1,2,-1,-1.0000000000000073,3.7170078820065857,1.3930801180646055e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,F,9,1,1,tongue,-1,3,1,1.0000000000000033,3.7115566543136222,4.16270252600869e-06,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.21 seconds.",4
A,A,9,1,1,tongue,-1,0,1,1.0000000000000018,4.20563496170874,5.434920721458933e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.12 seconds.",4
A,A,9,1,1,tongue,-1,1,-1,-1.000000000000005,4.2009413678939875,1.034615008167029e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.18 seconds.",4
A,A,9,1,1,tongue,-1,2,1,1.0000000000000004,4.16525299555277,1.0734941361221532e-07,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.23 seconds.",4
A,A,9,1,1,tongue,-1,3,-1,-0.9999999999999958,4.163971968097952,6.239159661306812e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.12 seconds.",4
A,B,9,1,1,tongue,-1,0,1,0.9999999999999992,3.6901198623017635,6.712179577028047e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.13 seconds.",4
A,B,9,1,1,tongue,-1,1,-1,-0.9999999999999992,3.6590585888584433,6.267610843989946e-07,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,B,9,1,1,tongue,-1,2,-1,-1.0000000000000036,3.668084516026309,3.9982907576817427e-07,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.22 seconds.",4
A,B,9,1,1,tongue,-1,3,1,1.0000000000000047,3.6713345675399953,6.018818086545844e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.23 seconds.",4
A,F,9,2,0,left_hand,-1,0,-1,-1.0000000000000042,2.6258827290507996,4.10953532111254e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,F,9,2,0,left_hand,-1,1,1,1.0000000000000095,2.6222531437145875,1.2260342075493365e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A,F,9,2,0,left_hand,-1,2,-1,-0.9999999999999954,2.6066960427388657,4.508941172554577e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,F,9,2,0,left_hand,-1,3,1,0.9999999999999999,2.6019545458830806,9.82647230367329e-08,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,A,9,2,0,left_hand,-1,0,-1,-1.000000000000002,3.0437009730741797,4.0422897958074085e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A,A,9,2,0,left_hand,-1,1,1,1.000000000000003,3.054458113302032,1.3535961300963213e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.08 seconds.",4
A,A,9,2,0,left_hand,-1,2,-1,-1.0000000000000058,3.0509067755541897,2.8900866840461975e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.12 seconds.",4
A,A,9,2,0,left_hand,-1,3,1,1.0000000000000127,3.0566300126953276,8.2491609777554e-09,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.08 seconds.",4
A,B,9,2,0,left_hand,-1,0,-1,-0.9999999999999996,2.323672769004806,4.608739789143542e-08,15,True,True,"Terminated - min grad norm reached after 15 iterations, 0.05 seconds.",4
A,B,9,2,0,left_hand,-1,1,1,0.999999999999995,2.3257762997712588,1.8492719734073016e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.08 seconds.",4
A,B,9,2,0,left_hand,-1,2,1,1.0000000000000087,2.3286881152077767,6.213663844493373e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.07 seconds.",4
A,B,9,2,0,left_hand,-1,3,-1,-0.9999999999999993,2.3296570758158626,2.8289654309258555e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.11 seconds.",4
A,F,9,2,0,right_hand,-1,0,-1,-1.0000000000000067,3.009922948866981,9.653045221458985e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.09 seconds.",4
A,F,9,2,0,right_hand,-1,1,1,0.9999999999999938,3.0090127426048854,1.9688471770410578e-07,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.06 seconds.",4
A,F,9,2,0,right_hand,-1,2,1,0.9999999999999976,3.0106302897611164,6.183781558492577e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.08 seconds.",4
A,F,9,2,0,right_hand,-1,3,-1,-0.999999999999998,3.0122588183781183,1.023543925048293e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,A,9,2,0,right_hand,-1,0,-1,-0.9999999999999956,2.986492238737269,9.778118702556409e-08,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A,A,9,2,0,right_hand,-1,1,1,0.9999999999999961,2.9821508537161967,4.865294143836205e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.08 seconds.",4
A,A,9,2,0,right_hand,-1,2,1,1.000000000000007,2.98578320912678,2.5305489527504783e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,A,9,2,0,right_hand,-1,3,-1,-0.999999999999997,2.9775735302074318,1.6403307332454641e-07,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.12 seconds.",4
A,B,9,2,0,right_hand,-1,0,1,1.0000000000000027,3.1654620897033094,1.0067860371904234e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.08 seconds.",4
A,B,9,2,0,right_hand,-1,1,-1,-1.000000000000009,3.1509850130435275,3.311592426364495e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.10 seconds.",4
A,B,9,2,0,right_hand,-1,2,-1,-1.0000000000000033,3.147175453404939,6.061689565142331e-08,41,True,True,"Terminated - min grad norm reached after 41 iterations, 0.17 seconds.",4
A,B,9,2,0,right_hand,-1,3,1,0.9999999999999976,3.1556807478052438,3.402186823369742e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.07 seconds.",4
A,F,9,2,0,feet,-1,0,-1,-1.0000000000000038,2.9146090992947924,2.5106513390135552e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.08 seconds.",4
A,F,9,2,0,feet,-1,1,1,0.9999999999999951,2.9239551537550668,3.3745355174092745e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.07 seconds.",4
A,F,9,2,0,feet,-1,2,-1,-1.0000000000000053,2.919702235938365,1.1174170364951958e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,F,9,2,0,feet,-1,3,1,1.0000000000000027,2.9273123217837123,1.3248144355636144e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.09 seconds.",4
A,A,9,2,0,feet,-1,0,1,1.0000000000000022,2.9800168823789885,1.1657500222751062e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.09 seconds.",4
A,A,9,2,0,feet,-1,1,-1,-0.9999999999999989,2.950127480596562,9.164736600572334e-07,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.11 seconds.",4
A,A,9,2,0,feet,-1,2,-1,-0.9999999999999964,2.9601846622743655,5.8790989385997844e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,A,9,2,0,feet,-1,3,1,0.9999999999999997,2.956519349489793,9.072500780857185e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.10 seconds.",4
A,B,9,2,0,feet,-1,0,1,1.000000000000022,3.068466577657512,2.022558907348336e-09,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.06 seconds.",4
A,B,9,2,0,feet,-1,1,-1,-1.0000000000000033,3.0656885866261305,8.131743161394139e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.06 seconds.",4
A,B,9,2,0,feet,-1,2,1,1.0000000000000018,3.0700991751890854,5.571958891258514e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.06 seconds.",4
A,B,9,2,0,feet,-1,3,-1,-0.9999999999999954,3.0622795386485464,3.8393454232339256e-07,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.11 seconds.",4
A,F,9,2,0,tongue,-1,0,-1,-1.0000000000000029,1.1814864324566103,3.644320916167076e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.13 seconds.",4
A,F,9,2,0,tongue,-1,1,1,0.9999999999999976,1.1805260271333164,3.220040811644486e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.13 seconds.",4
A,F,9,2,0,tongue,-1,2,1,0.9999999999999979,1.1849301624807909,7.559259329610906e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.08 seconds.",4
A,F,9,2,0,tongue,-1,3,-1,-0.9999999999999962,1.1786793321992328,1.2679588261441126e-06,29,True,True,"Terminated - min grad norm reached after 29 iterations, 0.11 seconds.",4
A,A,9,2,0,tongue,-1,0,-1,-1.0000000000000107,1.22984231765085,4.524011003032178e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A,A,9,2,0,tongue,-1,1,1,0.9999999999999981,1.2244120323732357,1.5149676067363388e-08,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.08 seconds.",4
A,A,9,2,0,tongue,-1,2,-1,-1.000000000000002,1.2250208684607222,3.1891210704273003e-06,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.22 seconds.",4
A,A,9,2,0,tongue,-1,3,1,0.9999999999999986,1.2200030453512558,8.359903769028176e-06,40,True,True,"Terminated - min grad norm reached after 40 iterations, 0.18 seconds.",4
A,B,9,2,0,tongue,-1,0,1,0.9999999999999973,1.4157472411585188,4.598649986426422e-07,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.16 seconds.",4
A,B,9,2,0,tongue,-1,1,-1,-0.9999999999999956,1.4172743624452786,1.6562141948356155e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.06 seconds.",4
A,B,9,2,0,tongue,-1,2,1,0.9999999999999999,1.4166361092962936,1.1011628585589237e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A,B,9,2,0,tongue,-1,3,-1,-0.9999999999999954,1.41788490659029,9.924489193663893e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.07 seconds.",4
A,F,9,2,1,left_hand,-1,0,-1,-1.0000000000000056,5.261872225679713,4.836207737411072e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.07 seconds.",4
A,F,9,2,1,left_hand,-1,1,1,1.0000000000000067,5.276667063034677,1.936568081508171e-08,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.13 seconds.",4
A,F,9,2,1,left_hand,-1,2,-1,-1.000000000000008,5.269060088529708,5.064724941878952e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.06 seconds.",4
A,F,9,2,1,left_hand,-1,3,1,0.9999999999999982,5.272356601791361,7.047408030942785e-06,38,True,False,"Terminated - min grad norm reached after 38 iterations, 0.20 seconds.",4
A,A,9,2,1,left_hand,-1,0,-1,-1.0000000000000007,6.251860287908761,2.0777619938352186e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,A,9,2,1,left_hand,-1,1,1,0.9999999999999949,6.250969032049426,8.922078114188536e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.07 seconds.",4
A,A,9,2,1,left_hand,-1,2,1,0.9999999999999973,6.2710947956852845,6.398241326584506e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.11 seconds.",4
A,A,9,2,1,left_hand,-1,3,-1,-1.0000000000000042,6.261432212751866,4.6261428089826955e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.10 seconds.",4
A,B,9,2,1,left_hand,-1,0,-1,-1.0000000000000098,4.376921774271393,6.156218694332454e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.08 seconds.",4
A,B,9,2,1,left_hand,-1,1,1,1.000000000000003,4.374268031482141,3.2856444186467817e-07,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.09 seconds.",4
A,B,9,2,1,left_hand,-1,2,1,1.000000000000001,4.369791153369858,1.495833295313989e-06,15,True,True,"Terminated - min grad norm reached after 15 iterations, 0.09 seconds.",4
A,B,9,2,1,left_hand,-1,3,-1,-1.0000000000000029,4.377151249280231,2.8259190439454913e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A,F,9,2,1,right_hand,-1,0,1,0.9999999999999986,10.282754802561964,6.207396795054439e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.11 seconds.",4
A,F,9,2,1,right_hand,-1,1,-1,-1.000000000000008,10.283812661133833,1.1911782841408083e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A,F,9,2,1,right_hand,-1,2,-1,-0.999999999999998,10.270807094168775,2.4572105448626786e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.10 seconds.",4
A,F,9,2,1,right_hand,-1,3,1,1.0000000000000027,10.269467543737795,9.753310533870908e-09,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A,A,9,2,1,right_hand,-1,0,-1,-0.9999999999999971,12.350715266574584,6.168749582601398e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.09 seconds.",4
A,A,9,2,1,right_hand,-1,1,1,0.9999999999999956,12.352490501493723,4.261527446622286e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.09 seconds.",4
A,A,9,2,1,right_hand,-1,2,-1,-1.0000000000000022,12.347534981828417,8.165868296322618e-06,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.16 seconds.",4
A,A,9,2,1,right_hand,-1,3,1,1.0000000000000067,12.36018021870058,2.375333402215116e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.09 seconds.",4
A,B,9,2,1,right_hand,-1,0,1,0.999999999999997,8.354494825196788,3.8065711750420965e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,B,9,2,1,right_hand,-1,1,-1,-0.9999999999999991,8.354506767934636,1.9547580646076697e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.08 seconds.",4
A,B,9,2,1,right_hand,-1,2,-1,-1.000000000000017,8.346286206256718,3.0009954658264922e-09,33,True,True,"Terminated - min grad norm reached after 33 iterations, 0.18 seconds.",4
A,B,9,2,1,right_hand,-1,3,1,0.9999999999999963,8.369363335296072,2.873119210129919e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A,F,9,2,1,feet,-1,0,1,1.000000000000005,10.001373202138424,4.729330268596093e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.11 seconds.",4
A,F,9,2,1,feet,-1,1,-1,-1.0000000000000018,10.002796309810321,2.9554139855159277e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.14 seconds.",4
A,F,9,2,1,feet,-1,2,1,0.9999999999999998,9.977977123377322,6.516837556215238e-06,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.11 seconds.",4
A,F,9,2,1,feet,-1,3,-1,-1.0000000000000087,9.98635167395506,7.918400134974518e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.09 seconds.",4
A,A,9,2,1,feet,-1,0,1,1.000000000000017,12.117765562889595,7.833869577712749e-09,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.10 seconds.",4
A,A,9,2,1,feet,-1,1,-1,-1.0000000000000164,12.15585643227459,6.45990008006924e-08,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.13 seconds.",4
A,A,9,2,1,feet,-1,2,1,1.0000000000000129,12.137065312215729,6.10435757876826e-09,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.15 seconds.",4
A,A,9,2,1,feet,-1,3,-1,-1.0000000000000007,12.136417062407322,2.2056058653556887e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.06 seconds.",4
A,B,9,2,1,feet,-1,0,1,1.000000000000002,8.10512983431542,9.822751668472769e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.13 seconds.",4
A,B,9,2,1,feet,-1,1,-1,-1.0000000000000067,8.10071180717462,1.5181928707730693e-06,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.12 seconds.",4
A,B,9,2,1,feet,-1,2,1,1.0000000000000042,8.097208462892185,9.0379920574392e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A,B,9,2,1,feet,-1,3,-1,-1.0000000000000093,8.093741429813168,2.0854714858719747e-08,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,F,9,2,1,tongue,-1,0,-1,-1.0000000000000022,6.018890082287771,3.5665096472778607e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,F,9,2,1,tongue,-1,1,1,0.999999999999996,6.019052369573227,4.5224651297651904e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,F,9,2,1,tongue,-1,2,-1,-0.9999999999999987,6.031631208314946,1.2534769328874672e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,F,9,2,1,tongue,-1,3,1,0.9999999999999937,6.031382410350865,5.431272760441392e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.20 seconds.",4
A,A,9,2,1,tongue,-1,0,1,1.0000000000000087,7.376153453473498,7.4269811729596385e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.07 seconds.",4
A,A,9,2,1,tongue,-1,1,-1,-1.0000000000000064,7.371929658304521,2.2881162464524588e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,A,9,2,1,tongue,-1,2,-1,-0.9999999999999971,7.369963022279811,5.3579734487122535e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.07 seconds.",4
A,A,9,2,1,tongue,-1,3,1,1.0000000000000024,7.36807458831983,5.866187013557819e-07,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.10 seconds.",4
A,B,9,2,1,tongue,-1,0,1,0.9999999999999984,4.843999739185167,2.056618916865146e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.13 seconds.",4
A,B,9,2,1,tongue,-1,1,-1,-0.9999999999999993,4.822441914295316,7.823946395893388e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,B,9,2,1,tongue,-1,2,1,1.0000000000000078,4.839500755667687,1.2920678377204624e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.12 seconds.",4
A,B,9,2,1,tongue,-1,3,-1,-1.0000000000000016,4.83999760188014,7.945239317105081e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.12 seconds.",4
A,F,9,3,0,left_hand,-1,0,1,0.9999999999999964,0.7420124770661104,2.4222015701241876e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.23 seconds.",4
A,F,9,3,0,left_hand,-1,1,-1,-0.9999999999999961,0.7437003770299595,1.18835630825732e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.12 seconds.",4
A,F,9,3,0,left_hand,-1,2,-1,-0.9999999999999999,0.7385582122112435,1.7915988259182035e-07,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.17 seconds.",4
A,F,9,3,0,left_hand,-1,3,1,1.0000000000000053,0.7493493027392744,4.525294450842555e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A,A,9,3,0,left_hand,-1,0,-1,-1.0000000000000027,0.9364844718975653,5.7198474322655674e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.12 seconds.",4
A,A,9,3,0,left_hand,-1,1,1,1.0000000000000024,0.9388408037904656,9.858747079269416e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A,A,9,3,0,left_hand,-1,2,1,0.9999999999999993,0.8984279623019442,1.8195723388222396e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.18 seconds.",4
A,A,9,3,0,left_hand,-1,3,-1,-0.9999999999999929,0.8966855909972818,6.993773993546738e-07,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,B,9,3,0,left_hand,-1,0,1,1.0000000000000044,0.9054841274981242,4.191851348524454e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.07 seconds.",4
A,B,9,3,0,left_hand,-1,1,-1,-1.0000000000000022,0.8920347992145602,1.942988981578374e-06,35,True,False,"Terminated - min grad norm reached after 35 iterations, 0.17 seconds.",4
A,B,9,3,0,left_hand,-1,2,1,1.0000000000000087,0.8889441719129655,5.233920404391678e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.12 seconds.",4
A,B,9,3,0,left_hand,-1,3,-1,-1.0000000000000007,0.8870809721292996,1.1577756193158727e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A,F,9,3,0,right_hand,-1,0,-1,-1.0000000000000007,0.6909454720460453,2.2673042266910202e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,F,9,3,0,right_hand,-1,1,1,0.9999999999999993,0.6914766861419823,8.865029025821081e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,F,9,3,0,right_hand,-1,2,1,0.9999999999999929,0.7420636128787326,4.3346426039494225e-07,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.08 seconds.",4
A,F,9,3,0,right_hand,-1,3,-1,-1.0000000000000067,0.7414500866942415,1.5733493976956815e-06,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.07 seconds.",4
A,A,9,3,0,right_hand,-1,0,1,1.0000000000000073,0.9123521073416629,5.316633598316726e-08,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,A,9,3,0,right_hand,-1,1,-1,-0.9999999999999988,0.9143215567692667,1.2391021480354192e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.18 seconds.",4
A,A,9,3,0,right_hand,-1,2,1,1.0000000000000129,0.9493306699856618,2.8485989300028398e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,A,9,3,0,right_hand,-1,3,-1,-1.0000000000000007,0.9505059747660975,5.239865535539554e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.10 seconds.",4
A,B,9,3,0,right_hand,-1,0,-1,-1.000000000000006,1.0098838338051488,1.1886570996539854e-07,41,True,False,"Terminated - min grad norm reached after 41 iterations, 0.27 seconds.",4
A,B,9,3,0,right_hand,-1,1,1,1.000000000000008,1.002711124567952,6.4583964981556e-08,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.10 seconds.",4
A,B,9,3,0,right_hand,-1,2,-1,-1.0,1.0223718053045732,5.805384674668828e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.10 seconds.",4
A,B,9,3,0,right_hand,-1,3,1,1.0000000000000173,1.020566364972142,7.983810997669809e-09,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.16 seconds.",4
A,F,9,3,0,feet,-1,0,-1,-0.9999999999999983,0.7535072446939088,1.0285246598231925e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
A,F,9,3,0,feet,-1,1,1,0.9999999999999969,0.7521718650693581,1.1202367345406795e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.17 seconds.",4
A,F,9,3,0,feet,-1,2,-1,-1.0000000000000018,0.7831953950637311,9.752013957540484e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
