geometry,template,object,signature,stage,replicate_index,group_statistic
AIRM,session_specific,Z,sensor,C,1357,-0.11679198480426881
AIRM,session_specific,Z,sensor,C,1358,0.022135098683682401
AIRM,session_specific,Z,sensor,C,1359,0.0090265871753075003
AIRM,session_specific,Z,sensor,C,1360,-0.0010277889924236001
AIRM,session_specific,Z,sensor,C,1361,-0.080455697059487102
AIRM,session_specific,Z,sensor,C,1362,-0.047281616959444099
AIRM,session_specific,Z,sensor,C,1363,0.0038075587543284
AIRM,session_specific,Z,sensor,C,1364,0.0126672173417851
AIRM,session_specific,Z,sensor,C,1365,-0.084075586328244398
AIRM,session_specific,Z,sensor,C,1366,-0.033671932540049597
AIRM,session_specific,Z,sensor,C,1367,-0.050282053095981299
AIRM,session_specific,Z,sensor,C,1368,0.065314277542675894
AIRM,session_specific,Z,sensor,C,1369,0.015848425584951399
AIRM,session_specific,Z,sensor,C,1370,0.0538138928485161
AIRM,session_specific,Z,sensor,C,1371,-0.038067621322361599
AIRM,session_specific,Z,sensor,C,1372,0.029417638441555399
AIRM,session_specific,Z,sensor,C,1373,-0.019993802838312799
AIRM,session_specific,Z,sensor,C,1374,-0.052533130662478
AIRM,session_specific,Z,sensor,C,1375,-0.062673082281845094
AIRM,session_specific,Z,sensor,C,1376,-0.039445337633682798
AIRM,session_specific,Z,sensor,C,1377,0.0063483163335126
AIRM,session_specific,Z,sensor,C,1378,0.0182386009489185
AIRM,session_specific,Z,sensor,C,1379,-0.016023586073809201
AIRM,session_specific,Z,sensor,C,1380,0.073523749585003503
AIRM,session_specific,Z,sensor,C,1381,-0.038347845896756799
AIRM,session_specific,Z,sensor,C,1382,-0.040086715140994197
AIRM,session_specific,Z,sensor,C,1383,0.064616696763325404
AIRM,session_specific,Z,sensor,C,1384,0.096215313170762595
AIRM,session_specific,Z,sensor,C,1385,-0.0029010621856941001
AIRM,session_specific,Z,sensor,C,1386,0.038438310655279001
AIRM,session_specific,Z,sensor,C,1387,0.075544516505897094
AIRM,session_specific,Z,sensor,C,1388,0.090743849380559599
AIRM,session_specific,Z,sensor,C,1389,0.036308491121450501
AIRM,session_specific,Z,sensor,C,1390,0.0086090890162478992
AIRM,session_specific,Z,sensor,C,1391,-0.044853367056936502
AIRM,session_specific,Z,sensor,C,1392,-0.0043418990173225997
AIRM,session_specific,Z,sensor,C,1393,-0.10629018186722
AIRM,session_specific,Z,sensor,C,1394,0.028418898803246301
AIRM,session_specific,Z,sensor,C,1395,0.017476101328689798
AIRM,session_specific,Z,sensor,C,1396,-0.053721851561870898
AIRM,session_specific,Z,sensor,C,1397,-0.0141684861121658
AIRM,session_specific,Z,sensor,C,1398,-0.028100461699783402
AIRM,session_specific,Z,sensor,C,1399,0.0620278843213663
AIRM,session_specific,Z,sensor,C,1400,0.053624198165224797
AIRM,session_specific,Z,sensor,C,1401,0.067413867540944195
AIRM,session_specific,Z,sensor,C,1402,-0.014597857572891001
AIRM,session_specific,Z,sensor,C,1403,0.0119571673964612
AIRM,session_specific,Z,sensor,C,1404,-0.0083956909229509005
AIRM,session_specific,Z,sensor,C,1405,-0.017262547952246
AIRM,session_specific,Z,sensor,C,1406,0.0107444593968301
AIRM,session_specific,Z,sensor,C,1407,-0.0070042468742829
AIRM,session_specific,Z,sensor,C,1408,0.035035300827737703
AIRM,session_specific,Z,sensor,C,1409,0.040374433263374303
AIRM,session_specific,Z,sensor,C,1410,0.021445483747188201
AIRM,session_specific,Z,sensor,C,1411,0.13140927265115221
AIRM,session_specific,Z,sensor,C,1412,-0.077420874159408196
AIRM,session_specific,Z,sensor,C,1413,-0.069961319336754701
AIRM,session_specific,Z,sensor,C,1414,-0.030647491337443301
AIRM,session_specific,Z,sensor,C,1415,-0.049263691519085599
AIRM,session_specific,Z,sensor,C,1416,-0.0023588299918364999
AIRM,session_specific,Z,sensor,C,1417,-0.064342453074498304
AIRM,session_specific,Z,sensor,C,1418,0.013668497735986799
AIRM,session_specific,Z,sensor,C,1419,-0.029357689992272801
AIRM,session_specific,Z,sensor,C,1420,0.0268175812371261
AIRM,session_specific,Z,sensor,C,1421,-0.031461408951601599
AIRM,session_specific,Z,sensor,C,1422,0.038794171576420997
AIRM,session_specific,Z,sensor,C,1423,-0.0013472767005011
AIRM,session_specific,Z,sensor,C,1424,0.0381125154398489
AIRM,session_specific,Z,sensor,C,1425,-0.0123779257485707
AIRM,session_specific,Z,sensor,C,1426,-0.0365128026913112
AIRM,session_specific,Z,sensor,C,1427,-0.063896988619310202
AIRM,session_specific,Z,sensor,C,1428,-0.1095478929354155
AIRM,session_specific,Z,sensor,C,1429,-3.4003328173172359e-05
AIRM,session_specific,Z,sensor,C,1430,0.030792501301501098
AIRM,session_specific,Z,sensor,C,1431,-0.0019466418658145
AIRM,session_specific,Z,sensor,C,1432,-0.057461295732874298
AIRM,session_specific,Z,sensor,C,1433,-0.1142164227520119
AIRM,session_specific,Z,sensor,C,1434,0.0041870488343678999
AIRM,session_specific,Z,sensor,C,1435,0.0016007540085547999
AIRM,session_specific,Z,sensor,C,1436,0.067354627741846002
AIRM,session_specific,Z,sensor,C,1437,-0.048173137368934103
AIRM,session_specific,Z,sensor,C,1438,0.015631700118820199
AIRM,session_specific,Z,sensor,C,1439,0.0071607920368091998
AIRM,session_specific,Z,sensor,C,1440,-0.090490588327007904
AIRM,session_specific,Z,sensor,C,1441,0.036832248770720798
AIRM,session_specific,Z,sensor,C,1442,0.045026772339749797
AIRM,session_specific,Z,sensor,C,1443,-0.061806886102172803
AIRM,session_specific,Z,sensor,C,1444,0.0031155144401106998
AIRM,session_specific,Z,sensor,C,1445,0.044679486893217102
AIRM,session_specific,Z,sensor,C,1446,-0.037669124642189501
AIRM,session_specific,Z,sensor,C,1447,0.028134741751671799
AIRM,session_specific,Z,sensor,C,1448,0.051559214080460498
AIRM,session_specific,Z,sensor,C,1449,-0.033620583614280601
AIRM,session_specific,Z,sensor,C,1450,-0.0222777620453492
AIRM,session_specific,Z,sensor,C,1451,-0.044405229512829297
AIRM,session_specific,Z,sensor,C,1452,-0.0015980885055762999
AIRM,session_specific,Z,sensor,C,1453,0.079927319917614204
AIRM,session_specific,Z,sensor,C,1454,-0.054612434431752802
AIRM,session_specific,Z,sensor,C,1455,0.021370052737072199
AIRM,session_specific,Z,sensor,C,1456,-0.056218656292607597
AIRM,session_specific,Z,sensor,C,1457,-0.12671421427783031
AIRM,session_specific,Z,sensor,C,1458,0.061455218068164098
AIRM,session_specific,Z,sensor,C,1459,0.0027850429220297999
AIRM,session_specific,Z,sensor,C,1460,-0.0205151375382552
AIRM,session_specific,Z,sensor,C,1461,0.0506701398493919
AIRM,session_specific,Z,sensor,C,1462,0.020273873378269198
AIRM,session_specific,Z,sensor,C,1463,0.048509590750295803
AIRM,session_specific,Z,sensor,C,1464,0.030530787663936201
AIRM,session_specific,Z,sensor,C,1465,-0.032250908147467103
AIRM,session_specific,Z,sensor,C,1466,-0.0825021271653434
AIRM,session_specific,Z,sensor,C,1467,0.078925444536819794
AIRM,session_specific,Z,sensor,C,1468,-0.062805159467525296
AIRM,session_specific,Z,sensor,C,1469,0.025991088277232802
AIRM,session_specific,Z,sensor,C,1470,0.013710606796261101
AIRM,session_specific,Z,sensor,C,1471,-0.075169182432201706
AIRM,session_specific,Z,sensor,C,1472,-0.0266261654210894
AIRM,session_specific,Z,sensor,C,1473,-0.039016032585981103
AIRM,session_specific,Z,sensor,C,1474,-0.0204292053213481
AIRM,session_specific,Z,sensor,C,1475,-0.032543361970781101
AIRM,session_specific,Z,sensor,C,1476,-0.1198554293225375
AIRM,session_specific,Z,sensor,C,1477,0.0059433357528849004
AIRM,session_specific,Z,sensor,C,1478,-0.0064150031805647999
AIRM,session_specific,Z,sensor,C,1479,0.044610537612677199
AIRM,session_specific,Z,sensor,C,1480,-0.069659540134143605
AIRM,session_specific,Z,sensor,C,1481,-0.0104239055826471
AIRM,session_specific,Z,sensor,C,1482,-0.019175871304950999
AIRM,session_specific,Z,sensor,C,1483,0.066635507653081197
AIRM,session_specific,Z,sensor,C,1484,-0.042645936933940497
AIRM,session_specific,Z,sensor,C,1485,-0.00014485184697430001
AIRM,session_specific,Z,sensor,C,1486,-0.044215217927842901
AIRM,session_specific,Z,sensor,C,1487,0.037859059080048399
AIRM,session_specific,Z,sensor,C,1488,-0.014276203341837299
AIRM,session_specific,Z,sensor,C,1489,0.0152271088631375
AIRM,session_specific,Z,sensor,C,1490,-0.0542143294297713
AIRM,session_specific,Z,sensor,C,1491,0.072428532982251506
AIRM,session_specific,Z,sensor,C,1492,0.099277440348000498
AIRM,session_specific,Z,sensor,C,1493,0.027743120899047902
AIRM,session_specific,Z,sensor,C,1494,0.051003142256627498
AIRM,session_specific,Z,sensor,C,1495,-0.037964582302741003
AIRM,session_specific,Z,sensor,C,1496,0.028437759234909901
AIRM,session_specific,Z,sensor,C,1497,0.027341527768404501
AIRM,session_specific,Z,sensor,C,1498,-0.040478921720498599
AIRM,session_specific,Z,sensor,C,1499,0.036412898595784199
AIRM,session_specific,Z,sensor,C,1500,-0.0599680554795535
AIRM,session_specific,Z,sensor,C,1501,0.047042773531498799
AIRM,session_specific,Z,sensor,C,1502,-0.070041998837420599
AIRM,session_specific,Z,sensor,C,1503,-0.0161258098484608
AIRM,session_specific,Z,sensor,C,1504,0.010163732450773601
AIRM,session_specific,Z,sensor,C,1505,-0.030978857505356699
AIRM,session_specific,Z,sensor,C,1506,0.0261971954705605
AIRM,session_specific,Z,sensor,C,1507,0.10793371998562939
AIRM,session_specific,Z,sensor,C,1508,-0.0509272869738156
AIRM,session_specific,Z,sensor,C,1509,-0.11102647755150589
AIRM,session_specific,Z,sensor,C,1510,0.0084896552395478993
AIRM,session_specific,Z,sensor,C,1511,-0.0194093113263074
AIRM,session_specific,Z,sensor,C,1512,0.0099244321700859995
AIRM,session_specific,Z,sensor,C,1513,0.1108186646121188
AIRM,session_specific,Z,sensor,C,1514,-0.015863633296810498
AIRM,session_specific,Z,sensor,C,1515,-0.060726571310892999
AIRM,session_specific,Z,sensor,C,1516,0.093000516112503095
AIRM,session_specific,Z,sensor,C,1517,-0.053725485336686397
AIRM,session_specific,Z,sensor,C,1518,-0.022809898658349599
AIRM,session_specific,Z,sensor,C,1519,-0.065044069869257704
AIRM,session_specific,Z,sensor,C,1520,0.045317643042887198
AIRM,session_specific,Z,sensor,C,1521,0.051920244707558703
AIRM,session_specific,Z,sensor,C,1522,-0.040195698490755501
AIRM,session_specific,Z,sensor,C,1523,-0.032480729207356999
AIRM,session_specific,Z,sensor,C,1524,0.031408533376005202
AIRM,session_specific,Z,sensor,C,1525,0.047087222009122097
AIRM,session_specific,Z,sensor,C,1526,0.044009376557082598
AIRM,session_specific,Z,sensor,C,1527,-0.090996115417395301
AIRM,session_specific,Z,sensor,C,1528,0.0407506441851525
AIRM,session_specific,Z,sensor,C,1529,-0.0099803152204695992
AIRM,session_specific,Z,sensor,C,1530,-0.1133403130792405
AIRM,session_specific,Z,sensor,C,1531,0.016258296858471001
AIRM,session_specific,Z,sensor,C,1532,-0.096249430505607206
AIRM,session_specific,Z,sensor,C,1533,0.031066939324948799
AIRM,session_specific,Z,sensor,C,1534,0.024377508502955
AIRM,session_specific,Z,sensor,C,1535,-0.047858516114412601
AIRM,session_specific,Z,sensor,C,1536,0.12817100119190461
AIRM,session_specific,Z,sensor,C,1537,0.0071952949305885998
AIRM,session_specific,Z,sensor,C,1538,-0.00083484029684789999
AIRM,session_specific,Z,sensor,C,1539,-0.010465234283445301
AIRM,session_specific,Z,sensor,C,1540,0.067480445296294503
AIRM,session_specific,Z,sensor,C,1541,-0.075073311448003693
AIRM,session_specific,Z,sensor,C,1542,-0.098409466074271507
AIRM,session_specific,Z,sensor,C,1543,0.025085492375710599
AIRM,session_specific,Z,sensor,C,1544,-0.0490419608509143
AIRM,session_specific,Z,sensor,C,1545,0.025292783550233702
AIRM,session_specific,Z,sensor,C,1546,-0.0062713982889712003
AIRM,session_specific,Z,sensor,C,1547,0.014801529463866
AIRM,session_specific,Z,sensor,C,1548,-0.1115041645509936
AIRM,session_specific,Z,sensor,C,1549,-0.011155141724913799
AIRM,session_specific,Z,sensor,C,1550,0.053452553263503101
AIRM,session_specific,Z,sensor,C,1551,0.033285449500046999
AIRM,session_specific,Z,sensor,C,1552,-0.033697581582659203
AIRM,session_specific,Z,sensor,C,1553,-0.035723586881311803
AIRM,session_specific,Z,sensor,C,1554,-0.081117989086199105
AIRM,session_specific,Z,sensor,C,1555,-0.038563621126025197
AIRM,session_specific,Z,sensor,C,1556,0.037625443815434201
AIRM,session_specific,Z,sensor,C,1557,-0.0610224579710014
AIRM,session_specific,Z,sensor,C,1558,-0.048143649923686201
AIRM,session_specific,Z,sensor,C,1559,0.028896956876527598
AIRM,session_specific,Z,sensor,C,1560,-0.045467532093178498
AIRM,session_specific,Z,sensor,C,1561,0.0654765860331184
AIRM,session_specific,Z,sensor,C,1562,0.030985896310148999
AIRM,session_specific,Z,sensor,C,1563,-0.044418253208182497
AIRM,session_specific,Z,sensor,C,1564,-0.051689261044074897
AIRM,session_specific,Z,sensor,C,1565,-0.037001413779732303
AIRM,session_specific,Z,sensor,C,1566,-0.017605533370645101
AIRM,session_specific,Z,sensor,C,1567,-0.097558921579816896
AIRM,session_specific,Z,sensor,C,1568,-0.031960412851374603
AIRM,session_specific,Z,sensor,C,1569,0.0032367576020936998
AIRM,session_specific,Z,sensor,C,1570,0.070876740756516496
AIRM,session_specific,Z,sensor,C,1571,-0.018401736681404199
AIRM,session_specific,Z,sensor,C,1572,-0.077022706908310007
AIRM,session_specific,Z,sensor,C,1573,0.1158582183135615
AIRM,session_specific,Z,sensor,C,1574,-0.076760978602116406
AIRM,session_specific,Z,sensor,C,1575,0.049743890676736298
AIRM,session_specific,Z,sensor,C,1576,-0.019491692738584299
AIRM,session_specific,Z,sensor,C,1577,0.012436451123576799
AIRM,session_specific,Z,sensor,C,1578,0.0063073286487171998
AIRM,session_specific,Z,sensor,C,1579,-0.0589150270223796
AIRM,session_specific,Z,sensor,C,1580,-0.0053789194630803
AIRM,session_specific,Z,sensor,C,1581,-0.0024366618920007
AIRM,session_specific,Z,sensor,C,1582,-0.061325112322656
AIRM,session_specific,Z,sensor,C,1583,0.045308064721295602
AIRM,session_specific,Z,sensor,C,1584,0.019855655881728201
AIRM,session_specific,Z,sensor,C,1585,-0.040011794691932799
AIRM,session_specific,Z,sensor,C,1586,0.058710573170720301
AIRM,session_specific,Z,sensor,C,1587,-0.019699005780600999
AIRM,session_specific,Z,sensor,C,1588,-0.000127556907674
AIRM,session_specific,Z,sensor,C,1589,-0.045426744972798902
AIRM,session_specific,Z,sensor,C,1590,0.025001585180067901
AIRM,session_specific,Z,sensor,C,1591,-0.022725052516001602
AIRM,session_specific,Z,sensor,C,1592,0.015284395658180201
AIRM,session_specific,Z,sensor,C,1593,0.0153474635162557
AIRM,session_specific,Z,sensor,C,1594,0.049830141579265401
AIRM,session_specific,Z,sensor,C,1595,-0.0436624624569453
AIRM,session_specific,Z,sensor,C,1596,0.0226142659817202
AIRM,session_specific,Z,sensor,C,1597,0.028283171158316401
AIRM,session_specific,Z,sensor,C,1598,-0.091609830927156702
AIRM,session_specific,Z,sensor,C,1599,0.0228318719572452
AIRM,session_specific,Z,sensor,C,1600,0.083743194410382193
AIRM,session_specific,Z,sensor,C,1601,-0.048338923299066201
AIRM,session_specific,Z,sensor,C,1602,-0.045169105835786802
AIRM,session_specific,Z,sensor,C,1603,0.016745403045503902
AIRM,session_specific,Z,sensor,C,1604,-0.0427756350816417
AIRM,session_specific,Z,sensor,C,1605,0.045264912383941897
AIRM,session_specific,Z,sensor,C,1606,0.047480904298956801
AIRM,session_specific,Z,sensor,C,1607,-0.049743547019856997
AIRM,session_specific,Z,sensor,C,1608,-0.0074881407024630997
AIRM,session_specific,Z,sensor,C,1609,-0.017750813579446301
AIRM,session_specific,Z,sensor,C,1610,-0.020978223055269401
AIRM,session_specific,Z,sensor,C,1611,-0.0058737275379544002
AIRM,session_specific,Z,sensor,C,1612,-0.010940583790586701
AIRM,session_specific,Z,sensor,C,1613,0.037526750141130598
AIRM,session_specific,Z,sensor,C,1614,-0.080593675367266901
AIRM,session_specific,Z,sensor,C,1615,0.0234586976431501
AIRM,session_specific,Z,sensor,C,1616,0.11721952207817719
AIRM,session_specific,Z,sensor,C,1617,-0.085914631649216797
AIRM,session_specific,Z,sensor,C,1618,0.1046201660739219
AIRM,session_specific,Z,sensor,C,1619,0.062845496400821696
AIRM,session_specific,Z,sensor,C,1620,-0.037527625656041799
AIRM,session_specific,Z,sensor,C,1621,-0.012870007245688099
AIRM,session_specific,Z,sensor,C,1622,-0.0707729877157601
AIRM,session_specific,Z,sensor,C,1623,0.047150964278463103
AIRM,session_specific,Z,sensor,C,1624,-0.094611108600420102
AIRM,session_specific,Z,sensor,C,1625,0.018757039112061401
AIRM,session_specific,Z,sensor,C,1626,-0.053121012032106001
AIRM,session_specific,Z,sensor,C,1627,0.074498678588765896
AIRM,session_specific,Z,sensor,C,1628,0.0525866790260031
AIRM,session_specific,Z,sensor,C,1629,-0.0020336032017646
AIRM,session_specific,Z,sensor,C,1630,0.0217186541717907
AIRM,session_specific,Z,sensor,C,1631,-0.049366214701416403
AIRM,session_specific,Z,sensor,C,1632,0.040895605728981099
AIRM,session_specific,Z,sensor,C,1633,-0.0020324394666910999
AIRM,session_specific,Z,sensor,C,1634,-0.030671502486793199
AIRM,session_specific,Z,sensor,C,1635,0.0394063568797378
AIRM,session_specific,Z,sensor,C,1636,0.063978678691355706
AIRM,session_specific,Z,sensor,C,1637,0.0082113420614738
AIRM,session_specific,Z,sensor,C,1638,0.096526157038950094
AIRM,session_specific,Z,sensor,C,1639,-0.046675037847063401
AIRM,session_specific,Z,sensor,C,1640,-0.045452045230282997
AIRM,session_specific,Z,sensor,C,1641,-0.032448682751753902
AIRM,session_specific,Z,sensor,C,1642,-0.046031602757037
AIRM,session_specific,Z,sensor,C,1643,0.1147821653225162
AIRM,session_specific,Z,sensor,C,1644,0.026319543556573701
AIRM,session_specific,Z,sensor,C,1645,-0.041250940963993801
AIRM,session_specific,Z,sensor,C,1646,0.076112460710407101
AIRM,session_specific,Z,sensor,C,1647,-0.055591814636079803
AIRM,session_specific,Z,sensor,C,1648,0.0334778670093843
AIRM,session_specific,Z,sensor,C,1649,-0.0043815980159815004
AIRM,session_specific,Z,sensor,C,1650,0.046181089364825401
AIRM,session_specific,Z,sensor,C,1651,-2.7040021159493061e-05
AIRM,session_specific,Z,sensor,C,1652,0.059583249526794398
AIRM,session_specific,Z,sensor,C,1653,-0.045540239104970098
AIRM,session_specific,Z,sensor,C,1654,-0.055835844337427797
AIRM,session_specific,Z,sensor,C,1655,-0.044372072978489899
AIRM,session_specific,Z,sensor,C,1656,-0.11350590295962221
AIRM,session_specific,Z,sensor,C,1657,0.1005236447105556
AIRM,session_specific,Z,sensor,C,1658,-0.083000348179479905
AIRM,session_specific,Z,sensor,C,1659,-0.087721553384968301
AIRM,session_specific,Z,sensor,C,1660,0.00079704380970160003
AIRM,session_specific,Z,sensor,C,1661,0.0322508177626901
AIRM,session_specific,Z,sensor,C,1662,0.063335313963771706
AIRM,session_specific,Z,sensor,C,1663,0.0050127696781845001
AIRM,session_specific,Z,sensor,C,1664,-0.024310290828125199
AIRM,session_specific,Z,sensor,C,1665,0.027515804122014501
AIRM,session_specific,Z,sensor,C,1666,-0.067237478985439095
AIRM,session_specific,Z,sensor,C,1667,0.047513863164843802
AIRM,session_specific,Z,sensor,C,1668,0.057429525920175799
AIRM,session_specific,Z,sensor,C,1669,-0.019120890158106901
AIRM,session_specific,Z,sensor,C,1670,-0.0082893013843769996
AIRM,session_specific,Z,sensor,C,1671,0.0256254045489419
AIRM,session_specific,Z,sensor,C,1672,0.037789356445247398
AIRM,session_specific,Z,sensor,C,1673,-0.051322965016273703
AIRM,session_specific,Z,sensor,C,1674,-0.020989608043072601
AIRM,session_specific,Z,sensor,C,1675,0.052315358034421097
AIRM,session_specific,Z,sensor,C,1676,-0.12733414600205251
AIRM,session_specific,Z,sensor,C,1677,-0.060266714172788699
AIRM,session_specific,Z,sensor,C,1678,0.044892385771507698
AIRM,session_specific,Z,sensor,C,1679,-0.048100375394830502
AIRM,session_specific,Z,sensor,C,1680,0.0098314974607772998
AIRM,session_specific,Z,sensor,C,1681,0.018540723804344801
AIRM,session_specific,Z,sensor,C,1682,0.0002045158855956
AIRM,session_specific,Z,sensor,C,1683,-0.022943726957917802
AIRM,session_specific,Z,sensor,C,1684,-0.057281424380105299
AIRM,session_specific,Z,sensor,C,1685,-0.0342609522478226
AIRM,session_specific,Z,sensor,C,1686,-0.023716945795955301
AIRM,session_specific,Z,sensor,C,1687,-0.016814681298061102
AIRM,session_specific,Z,sensor,C,1688,-0.031301017933899403
AIRM,session_specific,Z,sensor,C,1689,0.20015195467415309
AIRM,session_specific,Z,sensor,C,1690,0.014467381782357
AIRM,session_specific,Z,sensor,C,1691,-0.038719560918495703
AIRM,session_specific,Z,sensor,C,1692,0.0214890265302532
AIRM,session_specific,Z,sensor,C,1693,0.0379423444043238
AIRM,session_specific,Z,sensor,C,1694,0.070251507242657593
AIRM,session_specific,Z,sensor,C,1695,0.014382000098392401
AIRM,session_specific,Z,sensor,C,1696,0.107795787227579
AIRM,session_specific,Z,sensor,C,1697,0.1223355728594282
AIRM,session_specific,Z,sensor,C,1698,-0.055643387979014101
AIRM,session_specific,Z,sensor,C,1699,0.093937951641612102
AIRM,session_specific,Z,sensor,C,1700,0.0118456318332248
AIRM,session_specific,Z,sensor,C,1701,0.0046885963546795997
AIRM,session_specific,Z,sensor,C,1702,-0.038589306831466899
AIRM,session_specific,Z,sensor,C,1703,0.044555207927189297
AIRM,session_specific,Z,sensor,C,1704,0.0001879170997545
AIRM,session_specific,Z,sensor,C,1705,0.099019448466108301
AIRM,session_specific,Z,sensor,C,1706,-0.065946323810064503
AIRM,session_specific,Z,sensor,C,1707,-0.069059964330396503
AIRM,session_specific,Z,sensor,C,1708,0.049342669475813998
AIRM,session_specific,Z,sensor,C,1709,-0.064766338951779204
AIRM,session_specific,Z,sensor,C,1710,-0.076940122793112298
AIRM,session_specific,Z,sensor,C,1711,-0.044622253146952097
AIRM,session_specific,Z,sensor,C,1712,-0.084064893882394201
AIRM,session_specific,Z,sensor,C,1713,0.088737823182021697
AIRM,session_specific,Z,sensor,C,1714,-0.026144407561625099
AIRM,session_specific,Z,sensor,C,1715,0.0166074674746285
AIRM,session_specific,Z,sensor,C,1716,0.062046866536291802
AIRM,session_specific,Z,sensor,C,1717,0.036627900058845801
AIRM,session_specific,Z,sensor,C,1718,-0.0108602864513077
AIRM,session_specific,Z,sensor,C,1719,-0.116047420448952
AIRM,session_specific,Z,sensor,C,1720,0.047745352774747798
AIRM,session_specific,Z,sensor,C,1721,0.036045514035428002
AIRM,session_specific,Z,sensor,C,1722,-0.0098904017297459998
AIRM,session_specific,Z,sensor,C,1723,-0.0268731026647662
AIRM,session_specific,Z,sensor,C,1724,-0.0165217828445255
AIRM,session_specific,Z,sensor,C,1725,0.0021533107021239999
AIRM,session_specific,Z,sensor,C,1726,0.035704656137752797
AIRM,session_specific,Z,sensor,C,1727,0.013187846953466999
AIRM,session_specific,Z,sensor,C,1728,-0.0094242715510520006
AIRM,session_specific,Z,sensor,C,1729,-0.055580082413423999
AIRM,session_specific,Z,sensor,C,1730,0.018142409228720999
AIRM,session_specific,Z,sensor,C,1731,0.029804983847544
AIRM,session_specific,Z,sensor,C,1732,0.1128219873038363
AIRM,session_specific,Z,sensor,C,1733,0.0350320352691562
AIRM,session_specific,Z,sensor,C,1734,0.0245934048796221
AIRM,session_specific,Z,sensor,C,1735,-0.041935612370154501
AIRM,session_specific,Z,sensor,C,1736,-0.038075415162944701
AIRM,session_specific,Z,sensor,C,1737,0.067543402589343202
AIRM,session_specific,Z,sensor,C,1738,-0.0548526350497089
AIRM,session_specific,Z,sensor,C,1739,-0.050724095036214403
AIRM,session_specific,Z,sensor,C,1740,-0.017426270527290798
AIRM,session_specific,Z,sensor,C,1741,-0.1014380326831668
AIRM,session_specific,Z,sensor,C,1742,0.0222888250346337
AIRM,session_specific,Z,sensor,C,1743,-0.0103315448357472
AIRM,session_specific,Z,sensor,C,1744,0.025841881560267701
AIRM,session_specific,Z,sensor,C,1745,0.026178624359225699
AIRM,session_specific,Z,sensor,C,1746,-0.0549685218328127
AIRM,session_specific,Z,sensor,C,1747,0.024136099184876102
AIRM,session_specific,Z,sensor,C,1748,-0.033895065071237199
AIRM,session_specific,Z,sensor,C,1749,0.032828301580502303
AIRM,session_specific,Z,sensor,C,1750,-0.071132003825666396
AIRM,session_specific,Z,sensor,C,1751,-0.013132188598705
AIRM,session_specific,Z,sensor,C,1752,-0.0913950142723296
AIRM,session_specific,Z,sensor,C,1753,0.085812224561027106
AIRM,session_specific,Z,sensor,C,1754,0.053627714960564801
AIRM,session_specific,Z,sensor,C,1755,0.060763434876992699
AIRM,session_specific,Z,sensor,C,1756,-0.026352977149769499
AIRM,session_specific,Z,sensor,C,1757,0.0039708018437105003
AIRM,session_specific,Z,sensor,C,1758,0.035658318543433799
AIRM,session_specific,Z,sensor,C,1759,0.053935947462231501
AIRM,session_specific,Z,sensor,C,1760,-0.038182456473117299
AIRM,session_specific,Z,sensor,C,1761,0.0007828012361109
AIRM,session_specific,Z,sensor,C,1762,-0.1173858799216901
AIRM,session_specific,Z,sensor,C,1763,-0.033701902478335599
AIRM,session_specific,Z,sensor,C,1764,0.025655444167983699
AIRM,session_specific,Z,sensor,C,1765,0.0523176934476587
AIRM,session_specific,Z,sensor,C,1766,-0.0069965692886783002
AIRM,session_specific,Z,sensor,C,1767,0.0025447556087601999
AIRM,session_specific,Z,sensor,C,1768,0.019738973195865501
AIRM,session_specific,Z,sensor,C,1769,-0.059651774170933397
AIRM,session_specific,Z,sensor,C,1770,-0.046326157907864499
AIRM,session_specific,Z,sensor,C,1771,0.0487932477119307
AIRM,session_specific,Z,sensor,C,1772,-0.066108541929925893
AIRM,session_specific,Z,sensor,C,1773,0.0033286696626658001
AIRM,session_specific,Z,sensor,C,1774,-0.0740326955912156
AIRM,session_specific,Z,sensor,C,1775,0.040955359430341197
AIRM,session_specific,Z,sensor,C,1776,-0.029229477014689999
AIRM,session_specific,Z,sensor,C,1777,0.033183003044842702
AIRM,session_specific,Z,sensor,C,1778,-0.1105548800740371
AIRM,session_specific,Z,sensor,C,1779,-0.0036229699690483001
AIRM,session_specific,Z,sensor,C,1780,-0.042986143153040099
AIRM,session_specific,Z,sensor,C,1781,-0.0020854356576770999
AIRM,session_specific,Z,sensor,C,1782,0.028952774233582699
AIRM,session_specific,Z,sensor,C,1783,0.023816946363519002
AIRM,session_specific,Z,sensor,C,1784,-0.047353373946781199
AIRM,session_specific,Z,sensor,C,1785,0.063049459603243402
AIRM,session_specific,Z,sensor,C,1786,-0.057336462729797699
AIRM,session_specific,Z,sensor,C,1787,-0.042625384316155097
AIRM,session_specific,Z,sensor,C,1788,-0.061016929063971402
AIRM,session_specific,Z,sensor,C,1789,0.0370053765554932
AIRM,session_specific,Z,sensor,C,1790,0.053464192222362199
AIRM,session_specific,Z,sensor,C,1791,0.033739810844313101
AIRM,session_specific,Z,sensor,C,1792,0.069629754651312506
AIRM,session_specific,Z,sensor,C,1793,-0.024374814456606098
AIRM,session_specific,Z,sensor,C,1794,0.0301552329647146
AIRM,session_specific,Z,sensor,C,1795,0.0079270245411332003
AIRM,session_specific,Z,sensor,C,1796,0.039134562815193202
AIRM,session_specific,Z,sensor,C,1797,0.066774786203535497
AIRM,session_specific,Z,sensor,C,1798,0.011755031644844999
