half,subject,session,class,transition,v_airm_norm,u_frobenius_norm,z_frobenius_norm,expected_airm_speed,maximum_norm_absolute_error,maximum_edge_transport_relative_error,z_symmetry_relative_error,passed
B,54,0,left_hand,1,1.2541569827779113,1.2541569827779115,1.2541569827779113,1.2541569827779115,2.220446049250313e-16,0.0,0.0,True
B,54,0,left_hand,2,1.5938806269731,1.5938806269730992,1.5938806269731025,1.5938806269730992,3.3306690738754696e-15,1.3931068686537117e-15,0.0,True
B,54,0,left_hand,3,1.1445702110729707,1.144570211072972,1.1445702110729712,1.144570211072972,1.3322676295501878e-15,1.939982386199592e-15,0.0,True
B,54,0,left_hand,4,1.002569824984692,1.0025698249846924,1.0025698249846908,1.0025698249846926,1.7763568394002505e-15,1.7718036142045023e-15,0.0,True
B,54,0,right_hand,1,1.0959343422934633,1.0959343422934669,1.0959343422934633,1.0959343422934666,3.3306690738754696e-15,0.0,0.0,True
B,54,0,right_hand,2,2.8447093424143834,2.8447093424143852,2.844709342414381,2.844709342414385,3.9968028886505635e-15,7.805528727113327e-16,0.0,True
B,54,0,right_hand,3,1.3126441656994083,1.312644165699405,1.3126441656994108,1.312644165699405,5.773159728050814e-15,2.537373921211009e-15,0.0,True
B,54,0,right_hand,4,0.985872680022402,0.9858726800224032,0.9858726800224035,0.9858726800224032,1.2212453270876722e-15,2.364877736200016e-15,0.0,True
B,1,1,left_hand,1,2.2851811678107423,2.2851811678107463,2.2851811678107423,2.2851811678107468,4.440892098500626e-15,0.0,0.0,True
B,1,1,left_hand,2,1.2291206038374245,1.2291206038374234,1.2291206038374236,1.2291206038374234,1.1102230246251565e-15,9.032661409783067e-16,0.0,True
B,1,1,left_hand,3,1.4543009619182068,1.4543009619182083,1.4543009619182055,1.4543009619182083,2.886579864025407e-15,1.52681329889349e-15,0.0,True
B,1,1,left_hand,4,1.367545318607605,1.3675453186076063,1.367545318607606,1.3675453186076063,1.3322676295501878e-15,4.871018208400815e-16,0.0,True
B,1,1,right_hand,1,2.2700904468390295,2.270090446839032,2.2700904468390295,2.270090446839032,2.6645352591003757e-15,0.0,0.0,True
B,1,1,right_hand,2,1.6412670252120098,1.6412670252120065,1.6412670252120136,1.6412670252120065,7.105427357601002e-15,2.299905028091283e-15,0.0,True
B,1,1,right_hand,3,1.4228967893067506,1.422896789306752,1.4228967893067548,1.4228967893067517,3.1086244689504383e-15,1.716562067277798e-15,0.0,True
B,1,1,right_hand,4,1.4124916536423389,1.4124916536423422,1.4124916536423364,1.4124916536423422,5.773159728050814e-15,3.77281558050901e-15,0.0,True
B,2,1,left_hand,1,1.1613935088241671,1.1613935088241667,1.1613935088241671,1.1613935088241667,4.440892098500626e-16,0.0,0.0,True
B,2,1,left_hand,2,1.2136641137894206,1.213664113789423,1.213664113789419,1.213664113789423,3.9968028886505635e-15,1.2806774269877632e-15,0.0,True
B,2,1,left_hand,3,1.0461757341700104,1.0461757341700089,1.0461757341700104,1.0461757341700089,1.5543122344752192e-15,2.1224407876482785e-16,0.0,True
B,2,1,left_hand,4,1.2158031370169398,1.2158031370169369,1.215803137016944,1.2158031370169369,7.105427357601002e-15,2.9221126106956167e-15,0.0,True
B,2,1,right_hand,1,1.2525083958257706,1.252508395825772,1.2525083958257706,1.252508395825772,1.3322676295501878e-15,0.0,0.0,True
B,2,1,right_hand,2,1.200325905010648,1.2003259050106476,1.2003259050106467,1.2003259050106476,8.881784197001252e-16,1.109921583787171e-15,0.0,True
B,2,1,right_hand,3,1.5332044971450123,1.533204497145011,1.5332044971450134,1.5332044971450107,2.6645352591003757e-15,1.5930625423572097e-15,0.0,True
B,2,1,right_hand,4,1.1061186690076859,1.1061186690076874,1.106118669007686,1.1061186690076874,1.5543122344752192e-15,1.6059369479712736e-15,0.0,True
B,3,1,left_hand,1,1.7010913840755728,1.7010913840755744,1.7010913840755726,1.7010913840755744,1.7763568394002505e-15,0.0,0.0,True
B,3,1,left_hand,2,1.7800436520098741,1.7800436520098717,1.780043652009874,1.7800436520098717,2.4424906541753444e-15,1.2474110096924724e-16,0.0,True
B,3,1,left_hand,3,1.2066068524596558,1.2066068524596556,1.206606852459656,1.2066068524596554,6.661338147750939e-16,7.360959519578249e-16,0.0,True
B,3,1,left_hand,4,1.278311534682827,1.2783115346828275,1.2783115346828253,1.2783115346828275,2.220446049250313e-15,1.5633133161245579e-15,0.0,True
B,3,1,right_hand,1,1.0493959297701865,1.049395929770184,1.0493959297701865,1.049395929770184,2.4424906541753444e-15,0.0,0.0,True
B,3,1,right_hand,2,1.4357969846272973,1.435796984627295,1.4357969846273013,1.4357969846272949,6.439293542825908e-15,2.7836824644732336e-15,0.0,True
B,3,1,right_hand,3,1.0999593961171708,1.0999593961171736,1.0999593961171714,1.0999593961171734,2.6645352591003757e-15,3.8354574800379165e-15,0.0,True
B,3,1,right_hand,4,1.3963098315157785,1.3963098315157785,1.3963098315157783,1.3963098315157785,2.220446049250313e-16,3.4984938142616584e-15,0.0,True
B,4,1,left_hand,1,2.1638375454618686,2.1638375454618735,2.1638375454618686,2.1638375454618735,4.884981308350689e-15,0.0,0.0,True
B,4,1,left_hand,2,1.3225634996638362,1.3225634996638373,1.3225634996638325,1.3225634996638373,4.884981308350689e-15,2.8541225314965857e-15,0.0,True
B,4,1,left_hand,3,1.7490321081324387,1.7490321081324378,1.749032108132436,1.7490321081324378,1.7763568394002505e-15,2.0312455456257888e-15,0.0,True
B,4,1,left_hand,4,1.4615491222738015,1.4615491222737997,1.4615491222738026,1.4615491222737997,2.886579864025407e-15,2.8865588089246847e-15,0.0,True
B,4,1,right_hand,1,1.2891949902946083,1.2891949902946098,1.2891949902946083,1.2891949902946098,1.5543122344752192e-15,0.0,0.0,True
B,4,1,right_hand,2,1.1937138579136626,1.1937138579136624,1.193713857913666,1.1937138579136624,3.552713678800501e-15,2.604162168631929e-15,0.0,True
B,4,1,right_hand,3,1.3311029794796934,1.33110297947969,1.331102979479698,1.33110297947969,7.993605777301127e-15,2.5021873778521375e-15,0.0,True
B,4,1,right_hand,4,1.2756870789406014,1.2756870789406038,1.275687078940605,1.2756870789406038,2.4424906541753444e-15,2.2627648360462887e-15,0.0,True
B,5,1,left_hand,1,1.3867744013751544,1.3867744013751548,1.3867744013751544,1.3867744013751548,4.440892098500626e-16,0.0,0.0,True
B,5,1,left_hand,2,1.4841654841704974,1.4841654841704994,1.4841654841704972,1.4841654841704994,2.220446049250313e-15,1.4960906131645584e-16,0.0,True
B,5,1,left_hand,3,1.549696615789705,1.5496966157897059,1.5496966157897025,1.5496966157897059,3.3306690738754696e-15,1.1462610302565851e-15,0.0,True
B,5,1,left_hand,4,1.329595512399321,1.3295955123993215,1.329595512399317,1.3295955123993215,4.440892098500626e-15,1.3360129624645968e-15,0.0,True
B,5,1,right_hand,1,1.538697700045305,1.5386977000453077,1.538697700045305,1.538697700045308,2.886579864025407e-15,0.0,0.0,True
B,5,1,right_hand,2,1.3176272104657962,1.3176272104657984,1.3176272104657905,1.3176272104657984,7.993605777301127e-15,4.550000398714043e-15,0.0,True
B,5,1,right_hand,3,1.4391284169234715,1.4391284169234706,1.439128416923468,1.4391284169234704,2.4424906541753444e-15,2.931529559116432e-15,0.0,True
B,5,1,right_hand,4,1.4371627897868815,1.4371627897868824,1.4371627897868777,1.437162789786882,4.218847493575595e-15,3.553547273536801e-15,0.0,True
B,6,1,left_hand,1,1.6508073571479902,1.6508073571479895,1.6508073571479902,1.6508073571479895,6.661338147750939e-16,0.0,0.0,True
B,6,1,left_hand,2,1.2420155402716924,1.2420155402716913,1.242015540271693,1.2420155402716913,1.7763568394002505e-15,5.363329146665717e-16,0.0,True
B,6,1,left_hand,3,1.2991521593210875,1.2991521593210855,1.2991521593210908,1.2991521593210857,5.10702591327572e-15,1.3673200838372455e-15,0.0,True
B,6,1,left_hand,4,1.4923050790415722,1.4923050790415762,1.4923050790415748,1.4923050790415762,3.9968028886505635e-15,1.9343094817309728e-15,0.0,True
B,6,1,right_hand,1,1.141108240720979,1.1411082407209812,1.1411082407209792,1.1411082407209812,2.220446049250313e-15,0.0,0.0,True
B,6,1,right_hand,2,1.5798330284255226,1.5798330284255242,1.5798330284255222,1.5798330284255244,2.220446049250313e-15,2.8109882617952754e-16,0.0,True
B,6,1,right_hand,3,1.8128308767858565,1.8128308767858612,1.8128308767858443,1.8128308767858614,1.709743457922741e-14,3.674550247931286e-15,0.0,True
B,6,1,right_hand,4,1.8779568530859296,1.8779568530859303,1.8779568530859199,1.87795685308593,1.021405182655144e-14,2.4829839385092095e-15,0.0,True
B,7,1,left_hand,1,1.384182340630107,1.3841823406301075,1.384182340630107,1.3841823406301075,4.440892098500626e-16,0.0,0.0,True
B,7,1,left_hand,2,1.2118819670265901,1.2118819670265923,1.211881967026588,1.2118819670265921,4.218847493575595e-15,1.8322296309914426e-15,0.0,True
B,7,1,left_hand,3,1.2567461980854666,1.2567461980854666,1.2567461980854648,1.2567461980854666,1.7763568394002505e-15,7.067285511212855e-16,0.0,True
B,7,1,left_hand,4,1.2219055394622023,1.2219055394622005,1.2219055394622012,1.2219055394622003,1.9984014443252818e-15,1.4537595436240334e-15,0.0,True
B,7,1,right_hand,1,1.3179509726916752,1.3179509726916774,1.3179509726916752,1.3179509726916772,1.9984014443252818e-15,0.0,0.0,True
B,7,1,right_hand,2,1.5351020387679575,1.5351020387679608,1.5351020387679544,1.5351020387679606,6.217248937900877e-15,2.0250279072297754e-15,0.0,True
B,7,1,right_hand,3,2.0624291417653473,2.06242914176535,2.0624291417653406,2.06242914176535,9.325873406851315e-15,2.368557158850734e-15,0.0,True
B,7,1,right_hand,4,2.1832252220785686,2.1832252220785695,2.1832252220785584,2.1832252220785695,1.1102230246251565e-14,2.237506812833485e-15,0.0,True
B,8,1,left_hand,1,1.1383808400489452,1.1383808400489432,1.1383808400489452,1.1383808400489432,1.9984014443252818e-15,0.0,0.0,True
B,8,1,left_hand,2,1.2123110269626018,1.2123110269625998,1.2123110269626058,1.2123110269625998,5.995204332975845e-15,3.2968461061221103e-15,0.0,True
B,8,1,left_hand,3,1.0546126692225062,1.0546126692225064,1.0546126692225122,1.0546126692225064,5.773159728050814e-15,3.3687379096437875e-15,0.0,True
B,8,1,left_hand,4,1.2389308632233016,1.238930863223298,1.2389308632233125,1.238930863223298,1.4432899320127035e-14,3.0467868674324634e-15,0.0,True
B,8,1,right_hand,1,1.7046305735424154,1.7046305735424179,1.7046305735424157,1.7046305735424176,2.220446049250313e-15,0.0,0.0,True
B,8,1,right_hand,2,1.1479776440925051,1.1479776440925074,1.147977644092502,1.1479776440925074,5.329070518200751e-15,2.9013361810790464e-15,0.0,True
B,8,1,right_hand,3,1.733040600192505,1.733040600192507,1.733040600192507,1.733040600192507,1.9984014443252818e-15,1.5374915387466386e-15,0.0,True
B,8,1,right_hand,4,1.0132210427479629,1.013221042747965,1.01322104274796,1.0132210427479653,5.329070518200751e-15,1.5340307483742735e-15,0.0,True
B,9,1,left_hand,1,1.383907845987328,1.3839078459873244,1.383907845987328,1.3839078459873244,3.552713678800501e-15,0.0,0.0,True
B,9,1,left_hand,2,1.2175841969426853,1.217584196942689,1.217584196942686,1.2175841969426893,3.9968028886505635e-15,3.647297747171458e-16,0.0,True
B,9,1,left_hand,3,1.1323253394118655,1.1323253394118633,1.1323253394118666,1.1323253394118633,3.3306690738754696e-15,1.176576716230842e-15,0.0,True
B,9,1,left_hand,4,1.3434798360670202,1.3434798360670217,1.3434798360670246,1.3434798360670217,2.886579864025407e-15,1.8180329831563582e-15,0.0,True
B,9,1,right_hand,1,1.783168834483038,1.78316883448304,1.783168834483038,1.7831688344830403,2.220446049250313e-15,0.0,0.0,True
B,9,1,right_hand,2,1.6746084444298994,1.6746084444298979,1.6746084444299008,1.674608444429898,2.6645352591003757e-15,9.281645746175398e-16,0.0,True
B,9,1,right_hand,3,1.3338629692787893,1.3338629692787887,1.3338629692787904,1.3338629692787884,1.9984014443252818e-15,1.3317386270650518e-15,0.0,True
B,9,1,right_hand,4,1.286930566534974,1.2869305665349735,1.2869305665349782,1.2869305665349735,4.6629367034256575e-15,1.3803051117070296e-15,0.0,True
B,10,1,left_hand,1,1.546923252416727,1.5469232524167287,1.546923252416727,1.5469232524167287,1.7763568394002505e-15,0.0,0.0,True
B,10,1,left_hand,2,1.7713181755280634,1.7713181755280645,1.7713181755280631,1.7713181755280645,1.3322676295501878e-15,2.507111460749683e-16,0.0,True
B,10,1,left_hand,3,1.3396389028912414,1.3396389028912405,1.3396389028912445,1.3396389028912405,3.9968028886505635e-15,1.6574959449580692e-15,0.0,True
B,10,1,left_hand,4,1.415468187701851,1.4154681877018547,1.415468187701847,1.4154681877018545,7.549516567451064e-15,2.509921247024757e-15,0.0,True
B,10,1,right_hand,1,1.340956113924636,1.340956113924633,1.340956113924636,1.340956113924633,2.886579864025407e-15,0.0,0.0,True
B,10,1,right_hand,2,1.1218716990074122,1.1218716990074138,1.1218716990074107,1.1218716990074138,3.1086244689504383e-15,1.3854634499207112e-15,0.0,True
B,10,1,right_hand,3,1.1300750213911186,1.1300750213911164,1.1300750213911208,1.1300750213911164,4.440892098500626e-15,2.1613526606124265e-15,0.0,True
B,10,1,right_hand,4,1.1100580031898328,1.110058003189832,1.110058003189835,1.110058003189832,3.1086244689504383e-15,1.6002378563063867e-15,0.0,True
B,11,1,left_hand,1,1.200249233639031,1.2002492336390314,1.200249233639031,1.2002492336390311,2.220446049250313e-16,0.0,0.0,True
B,11,1,left_hand,2,0.9748873343722012,0.9748873343722023,0.9748873343722003,0.9748873343722022,1.887379141862766e-15,9.110575021185253e-16,0.0,True
B,11,1,left_hand,3,1.3623149899820037,1.3623149899820042,1.3623149899819966,1.362314989982004,7.327471962526033e-15,3.2598129883011126e-15,0.0,True
B,11,1,left_hand,4,1.3432818459190303,1.343281845919027,1.3432818459190285,1.3432818459190272,3.1086244689504383e-15,2.9754015516498457e-15,0.0,True
B,11,1,right_hand,1,0.9106752603417112,0.9106752603417098,0.9106752603417112,0.9106752603417096,1.5543122344752192e-15,0.0,0.0,True
B,11,1,right_hand,2,1.5180903405542898,1.51809034055429,1.5180903405542903,1.51809034055429,2.220446049250313e-16,2.9253147720307297e-16,0.0,True
B,11,1,right_hand,3,1.2267382587101803,1.2267382587101818,1.2267382587101807,1.2267382587101818,1.5543122344752192e-15,7.240162385038641e-16,0.0,True
B,11,1,right_hand,4,1.4634333473890775,1.4634333473890735,1.4634333473890837,1.4634333473890735,1.021405182655144e-14,2.2759280973183603e-15,0.0,True
B,12,1,left_hand,1,1.2785870781069222,1.2785870781069228,1.2785870781069222,1.2785870781069228,6.661338147750939e-16,0.0,0.0,True
B,12,1,left_hand,2,1.1527220519642396,1.1527220519642387,1.15272205196424,1.1527220519642387,1.3322676295501878e-15,5.778789549831209e-16,0.0,True
B,12,1,left_hand,3,1.1840263492427097,1.1840263492427099,1.1840263492427126,1.1840263492427099,2.6645352591003757e-15,2.062868495905965e-15,0.0,True
B,12,1,left_hand,4,1.3445995822887309,1.3445995822887302,1.3445995822887353,1.34459958228873,5.329070518200751e-15,1.9816570629635994e-15,0.0,True
B,12,1,right_hand,1,1.172719616935631,1.1727196169356304,1.172719616935631,1.1727196169356304,6.661338147750939e-16,0.0,0.0,True
B,12,1,right_hand,2,1.3043837143850447,1.3043837143850432,1.3043837143850476,1.3043837143850432,4.440892098500626e-15,2.2129836735858714e-15,0.0,True
B,12,1,right_hand,3,1.0975135724894234,1.0975135724894234,1.0975135724894276,1.0975135724894234,4.218847493575595e-15,2.8324246249632457e-15,0.0,True
B,12,1,right_hand,4,1.2484918850918285,1.2484918850918276,1.2484918850918303,1.2484918850918276,2.6645352591003757e-15,1.600652329573046e-15,0.0,True
B,13,1,left_hand,1,1.048234466517809,1.0482344665178092,1.048234466517809,1.0482344665178092,2.220446049250313e-16,0.0,0.0,True
B,13,1,left_hand,2,1.1816509863943911,1.1816509863943907,1.1816509863943905,1.1816509863943905,6.661338147750939e-16,5.637314422321002e-16,0.0,True
B,13,1,left_hand,3,1.1254049140739628,1.1254049140739628,1.125404914073963,1.1254049140739628,2.220446049250313e-16,3.946039370331704e-16,0.0,True
B,13,1,left_hand,4,1.7995722601784963,1.7995722601784965,1.7995722601784938,1.7995722601784967,2.886579864025407e-15,2.0975863916412674e-15,0.0,True
B,13,1,right_hand,1,2.909245443489615,2.909245443489614,2.9092454434896147,2.909245443489614,1.3322676295501878e-15,0.0,0.0,True
B,13,1,right_hand,2,1.192505859189165,1.1925058591891615,1.1925058591891697,1.1925058591891615,8.215650382226158e-15,3.91020024555365e-15,0.0,True
B,13,1,right_hand,3,1.5773135523033388,1.5773135523033401,1.5773135523033475,1.5773135523033401,7.327471962526033e-15,3.097026143734809e-15,0.0,True
B,13,1,right_hand,4,1.420936392917222,1.4209363929172232,1.4209363929172238,1.4209363929172232,1.1102230246251565e-15,4.531725399478198e-15,0.0,True
B,14,1,left_hand,1,1.3040020029517736,1.3040020029517727,1.3040020029517734,1.3040020029517727,8.881784197001252e-16,0.0,0.0,True
B,14,1,left_hand,2,1.6089450021304392,1.6089450021304386,1.6089450021304381,1.6089450021304388,6.661338147750939e-16,8.28038017325703e-16,0.0,True
B,14,1,left_hand,3,1.4175791408456606,1.417579140845659,1.4175791408456624,1.4175791408456588,3.552713678800501e-15,2.036274223323718e-15,0.0,True
B,14,1,left_hand,4,1.1960730996483298,1.1960730996483329,1.1960730996483309,1.1960730996483329,3.1086244689504383e-15,3.712893551243927e-15,0.0,True
B,14,1,right_hand,1,1.6577077027761797,1.6577077027761795,1.6577077027761797,1.6577077027761795,2.220446049250313e-16,0.0,0.0,True
B,14,1,right_hand,2,1.426957162513304,1.4269571625133024,1.4269571625133053,1.4269571625133022,3.1086244689504383e-15,9.336423436872202e-16,0.0,True
B,14,1,right_hand,3,1.1671969773625412,1.1671969773625404,1.16719697736254,1.1671969773625404,8.881784197001252e-16,5.707124227483219e-16,0.0,True
B,14,1,right_hand,4,1.292714187841724,1.2927141878417236,1.2927141878417254,1.2927141878417236,1.7763568394002505e-15,1.0305972055389132e-15,0.0,True
B,15,1,left_hand,1,1.1010070036129036,1.1010070036129034,1.1010070036129036,1.1010070036129034,2.220446049250313e-16,0.0,0.0,True
B,15,1,left_hand,2,1.1529856125948803,1.152985612594884,1.152985612594877,1.152985612594884,7.105427357601002e-15,2.888734289042471e-15,0.0,True
B,15,1,left_hand,3,1.3576628737292968,1.3576628737292957,1.3576628737292935,1.3576628737292957,2.220446049250313e-15,1.9625897641152233e-15,0.0,True
B,15,1,left_hand,4,1.0661716084622572,1.0661716084622537,1.0661716084622588,1.0661716084622537,5.10702591327572e-15,3.9570060392627e-15,0.0,True
B,15,1,right_hand,1,1.3236324019656067,1.3236324019656038,1.3236324019656067,1.3236324019656038,2.886579864025407e-15,0.0,0.0,True
B,15,1,right_hand,2,1.7579795122366626,1.7579795122366635,1.757979512236665,1.7579795122366635,1.5543122344752192e-15,1.5156804960202897e-15,0.0,True
B,15,1,right_hand,3,1.1078580872837822,1.1078580872837809,1.1078580872837864,1.1078580872837809,5.551115123125783e-15,2.0042693867897257e-15,0.0,True
B,15,1,right_hand,4,1.3089180909933142,1.3089180909933162,1.3089180909933207,1.3089180909933162,4.440892098500626e-15,2.883876622761718e-15,0.0,True
B,16,1,left_hand,1,1.2371671855019897,1.237167185501988,1.2371671855019897,1.2371671855019881,1.5543122344752192e-15,0.0,0.0,True
B,16,1,left_hand,2,1.6918344884150938,1.6918344884150913,1.6918344884150982,1.6918344884150913,6.8833827526759706e-15,2.4936526134585363e-15,0.0,True
B,16,1,left_hand,3,1.1474753132737194,1.1474753132737194,1.1474753132737199,1.1474753132737192,6.661338147750939e-16,1.741563780247167e-15,0.0,True
B,16,1,left_hand,4,1.5271831810059109,1.5271831810059082,1.5271831810059129,1.5271831810059082,4.6629367034256575e-15,1.4539487318003117e-15,0.0,True
B,16,1,right_hand,1,1.5993447567547519,1.5993447567547576,1.5993447567547516,1.5993447567547578,6.217248937900877e-15,0.0,0.0,True
B,16,1,right_hand,2,1.4722644650529144,1.4722644650529133,1.4722644650529142,1.4722644650529133,1.1102230246251565e-15,1.5081842304538053e-16,0.0,True
B,16,1,right_hand,3,1.3744426240362748,1.374442624036273,1.3744426240362764,1.374442624036273,3.3306690738754696e-15,1.4539722571005891e-15,0.0,True
B,16,1,right_hand,4,1.5592508488060635,1.5592508488060617,1.5592508488060646,1.5592508488060617,2.886579864025407e-15,1.9936654011320512e-15,0.0,True
B,17,1,left_hand,1,1.926723181937372,1.9267231819373754,1.926723181937372,1.9267231819373751,3.1086244689504383e-15,0.0,0.0,True
B,17,1,left_hand,2,1.2278793370608911,1.2278793370608903,1.22787933706089,1.2278793370608905,6.661338147750939e-16,9.041792553351682e-16,0.0,True
B,17,1,left_hand,3,1.003185154412945,1.003185154412946,1.0031851544129424,1.003185154412946,3.552713678800501e-15,1.9920564369742176e-15,0.0,True
B,17,1,left_hand,4,1.1101157731077722,1.110115773107771,1.1101157731077698,1.110115773107771,1.3322676295501878e-15,1.0000966129118988e-15,0.0,True
B,17,1,right_hand,1,1.9867607176424003,1.9867607176424038,1.9867607176424003,1.9867607176424038,3.552713678800501e-15,0.0,0.0,True
B,17,1,right_hand,2,1.1890498978288893,1.1890498978288873,1.1890498978288895,1.1890498978288873,2.220446049250313e-15,1.8674120012159885e-16,0.0,True
B,17,1,right_hand,3,1.3668820997288005,1.3668820997287987,1.3668820997288051,1.3668820997287987,6.439293542825908e-15,1.9493526615273064e-15,0.0,True
B,17,1,right_hand,4,1.1039985287334746,1.1039985287334757,1.103998528733477,1.1039985287334757,1.3322676295501878e-15,2.2124039032709647e-15,0.0,True
B,18,1,left_hand,1,1.2371701370885804,1.237170137088575,1.2371701370885804,1.237170137088575,5.329070518200751e-15,0.0,0.0,True
B,18,1,left_hand,2,1.1166036188963093,1.11660361889631,1.1166036188963107,1.11660361889631,6.661338147750939e-16,9.942857123484332e-16,0.0,True
B,18,1,left_hand,3,1.5434460545806723,1.5434460545806687,1.5434460545806763,1.5434460545806687,7.549516567451064e-15,2.157943300959973e-15,0.0,True
B,18,1,left_hand,4,1.317940953000779,1.3179409530007795,1.317940953000785,1.3179409530007795,5.551115123125783e-15,2.695654665492735e-15,0.0,True
B,18,1,right_hand,1,1.2026073968419673,1.2026073968419704,1.2026073968419673,1.2026073968419704,3.1086244689504383e-15,0.0,0.0,True
B,18,1,right_hand,2,1.3526074321119828,1.3526074321119868,1.3526074321119763,1.3526074321119868,1.0436096431476471e-14,4.7606521966033355e-15,0.0,True
B,18,1,right_hand,3,1.3230064785614695,1.3230064785614695,1.3230064785614633,1.3230064785614695,6.217248937900877e-15,3.860166972748835e-15,0.0,True
B,18,1,right_hand,4,1.223668977184868,1.2236689771848654,1.2236689771848612,1.2236689771848657,4.440892098500626e-15,4.717909692646091e-15,0.0,True
B,19,1,left_hand,1,1.1983153600230372,1.1983153600230378,1.1983153600230374,1.1983153600230378,6.661338147750939e-16,0.0,0.0,True
B,19,1,left_hand,2,1.477134951995154,1.4771349519951518,1.4771349519951555,1.4771349519951518,3.774758283725532e-15,1.0522479563399545e-15,0.0,True
B,19,1,left_hand,3,1.4660243222544724,1.4660243222544678,1.4660243222544822,1.4660243222544678,1.4432899320127035e-14,5.604034160628367e-15,0.0,True
B,19,1,left_hand,4,1.2128029559636253,1.212802955963629,1.21280295596363,1.212802955963629,3.774758283725532e-15,5.309430943553057e-15,0.0,True
B,19,1,right_hand,1,1.799162934704564,1.7991629347045626,1.7991629347045641,1.7991629347045626,1.5543122344752192e-15,0.0,0.0,True
B,19,1,right_hand,2,1.2057023645096978,1.205702364509699,1.2057023645096994,1.2057023645096991,1.3322676295501878e-15,1.1049722292714892e-15,0.0,True
B,19,1,right_hand,3,1.0737295188992049,1.0737295188992046,1.073729518899208,1.0737295188992049,3.1086244689504383e-15,2.4815702764994934e-15,0.0,True
B,19,1,right_hand,4,1.2844476720069806,1.2844476720069793,1.2844476720069844,1.2844476720069793,5.10702591327572e-15,2.0744599543996735e-15,0.0,True
B,20,1,left_hand,1,1.3265418511595568,1.326541851159556,1.3265418511595568,1.326541851159556,8.881784197001252e-16,0.0,0.0,True
B,20,1,left_hand,2,1.4515686655811513,1.451568665581152,1.45156866558115,1.451568665581152,1.9984014443252818e-15,7.648436143257933e-16,0.0,True
B,20,1,left_hand,3,1.0879852352735937,1.0879852352735964,1.0879852352735897,1.0879852352735964,6.661338147750939e-15,3.061318265994586e-15,0.0,True
B,20,1,left_hand,4,1.165268988908912,1.1652689889089138,1.1652689889089058,1.165268988908914,8.215650382226158e-15,3.811044609244103e-15,0.0,True
B,20,1,right_hand,1,2.375949296197381,2.375949296197378,2.375949296197381,2.3759492961973776,3.552713678800501e-15,0.0,0.0,True
B,20,1,right_hand,2,1.2059960411232595,1.2059960411232604,1.2059960411232595,1.2059960411232604,8.881784197001252e-16,0.0,0.0,True
B,20,1,right_hand,3,1.1146966368092222,1.1146966368092244,1.1146966368092173,1.1146966368092244,7.105427357601002e-15,3.585552119445936e-15,0.0,True
B,20,1,right_hand,4,1.7821843662905812,1.7821843662905819,1.782184366290576,1.7821843662905819,5.773159728050814e-15,1.4950951817888021e-15,0.0,True
B,21,1,left_hand,1,1.4541233664572601,1.4541233664572626,1.4541233664572601,1.4541233664572626,2.4424906541753444e-15,0.0,0.0,True
B,21,1,left_hand,2,1.4220993126293124,1.4220993126293113,1.422099312629312,1.4220993126293113,1.1102230246251565e-15,3.1227721292473467e-16,0.0,True
B,21,1,left_hand,3,1.2595603336391896,1.259560333639187,1.25956033363919,1.259560333639187,3.1086244689504383e-15,8.814369546057705e-16,0.0,True
B,21,1,left_hand,4,1.3006501077068597,1.3006501077068613,1.3006501077068544,1.3006501077068615,7.105427357601002e-15,3.585081549446647e-15,0.0,True
B,21,1,right_hand,1,1.3467355298520844,1.3467355298520822,1.3467355298520844,1.3467355298520822,2.220446049250313e-15,0.0,0.0,True
B,21,1,right_hand,2,1.6312398052929042,1.6312398052929062,1.631239805292908,1.6312398052929062,1.9984014443252818e-15,2.3140425285586572e-15,0.0,True
B,21,1,right_hand,3,1.3496101517478953,1.3496101517478953,1.3496101517479007,1.3496101517478951,5.551115123125783e-15,2.6323999372702758e-15,0.0,True
B,21,1,right_hand,4,1.2017567257623667,1.201756725762365,1.201756725762371,1.201756725762365,5.995204332975845e-15,1.8476668377634465e-15,0.0,True
B,22,1,left_hand,1,1.772362544962169,1.7723625449621727,1.772362544962169,1.7723625449621725,3.552713678800501e-15,0.0,0.0,True
B,22,1,left_hand,2,1.3725634143390912,1.3725634143390915,1.372563414339089,1.3725634143390915,2.4424906541753444e-15,1.779510242411232e-15,0.0,True
B,22,1,left_hand,3,1.2553584767059722,1.2553584767059691,1.2553584767059722,1.2553584767059693,2.886579864025407e-15,3.006916632793517e-15,0.0,True
B,22,1,left_hand,4,1.4970259852200203,1.4970259852200198,1.497025985220022,1.4970259852200198,2.220446049250313e-15,2.521504850946683e-15,0.0,True
B,22,1,right_hand,1,1.6558716758572143,1.6558716758572127,1.6558716758572143,1.6558716758572125,1.7763568394002505e-15,0.0,0.0,True
B,22,1,right_hand,2,1.1622302367597523,1.1622302367597555,1.1622302367597495,1.1622302367597555,5.995204332975845e-15,2.4836557961812e-15,0.0,True
B,22,1,right_hand,3,1.0868555814211118,1.0868555814211152,1.086855581421105,1.0868555814211152,1.021405182655144e-14,5.1075002217566515e-15,0.0,True
B,22,1,right_hand,4,2.12135771483206,2.12135771483206,2.121357714832045,2.12135771483206,1.509903313490213e-14,3.768155517295191e-15,0.0,True
B,23,1,left_hand,1,1.2663413404923218,1.2663413404923196,1.2663413404923218,1.2663413404923196,2.220446049250313e-15,0.0,0.0,True
