sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label
1571,6,0train,2,132,36,S06_0train_T132,feet
1572,6,0train,2,133,37,S06_0train_T133,left_hand
1573,6,0train,2,134,38,S06_0train_T134,tongue
1574,6,0train,2,135,39,S06_0train_T135,left_hand
1575,6,0train,2,136,40,S06_0train_T136,right_hand
1576,6,0train,2,137,41,S06_0train_T137,feet
1577,6,0train,2,138,42,S06_0train_T138,right_hand
1578,6,0train,2,139,43,S06_0train_T139,left_hand
1579,6,0train,2,140,44,S06_0train_T140,right_hand
1580,6,0train,2,141,45,S06_0train_T141,right_hand
1581,6,0train,2,142,46,S06_0train_T142,tongue
1582,6,0train,2,143,47,S06_0train_T143,feet
1583,6,0train,2,144,48,S06_0train_T144,tongue
1584,6,0train,3,145,1,S06_0train_T145,left_hand
1585,6,0train,3,146,2,S06_0train_T146,left_hand
1586,6,0train,3,147,3,S06_0train_T147,right_hand
1587,6,0train,3,148,4,S06_0train_T148,tongue
1588,6,0train,3,149,5,S06_0train_T149,left_hand
1589,6,0train,3,150,6,S06_0train_T150,tongue
1590,6,0train,3,151,7,S06_0train_T151,tongue
1591,6,0train,3,152,8,S06_0train_T152,tongue
1592,6,0train,3,153,9,S06_0train_T153,left_hand
1593,6,0train,3,154,10,S06_0train_T154,feet
1594,6,0train,3,155,11,S06_0train_T155,tongue
1595,6,0train,3,156,12,S06_0train_T156,tongue
1596,6,0train,3,157,13,S06_0train_T157,right_hand
1597,6,0train,3,158,14,S06_0train_T158,right_hand
1598,6,0train,3,159,15,S06_0train_T159,tongue
1599,6,0train,3,160,16,S06_0train_T160,left_hand
1600,6,0train,3,161,17,S06_0train_T161,tongue
1601,6,0train,3,162,18,S06_0train_T162,feet
1602,6,0train,3,163,19,S06_0train_T163,right_hand
1603,6,0train,3,164,20,S06_0train_T164,feet
1604,6,0train,3,165,21,S06_0train_T165,right_hand
1605,6,0train,3,166,22,S06_0train_T166,tongue
1606,6,0train,3,167,23,S06_0train_T167,left_hand
1607,6,0train,3,168,24,S06_0train_T168,left_hand
1608,6,0train,3,169,25,S06_0train_T169,right_hand
1609,6,0train,3,170,26,S06_0train_T170,feet
1610,6,0train,3,171,27,S06_0train_T171,left_hand
1611,6,0train,3,172,28,S06_0train_T172,tongue
1612,6,0train,3,173,29,S06_0train_T173,left_hand
1613,6,0train,3,174,30,S06_0train_T174,feet
1614,6,0train,3,175,31,S06_0train_T175,feet
1615,6,0train,3,176,32,S06_0train_T176,feet
1616,6,0train,3,177,33,S06_0train_T177,right_hand
1617,6,0train,3,178,34,S06_0train_T178,right_hand
1618,6,0train,3,179,35,S06_0train_T179,right_hand
1619,6,0train,3,180,36,S06_0train_T180,feet
1620,6,0train,3,181,37,S06_0train_T181,left_hand
1621,6,0train,3,182,38,S06_0train_T182,right_hand
1622,6,0train,3,183,39,S06_0train_T183,left_hand
1623,6,0train,3,184,40,S06_0train_T184,tongue
1624,6,0train,3,185,41,S06_0train_T185,tongue
1625,6,0train,3,186,42,S06_0train_T186,feet
1626,6,0train,3,187,43,S06_0train_T187,feet
1627,6,0train,3,188,44,S06_0train_T188,right_hand
1628,6,0train,3,189,45,S06_0train_T189,right_hand
1629,6,0train,3,190,46,S06_0train_T190,left_hand
1630,6,0train,3,191,47,S06_0train_T191,feet
1631,6,0train,3,192,48,S06_0train_T192,feet
1632,6,0train,4,193,1,S06_0train_T193,tongue
1633,6,0train,4,194,2,S06_0train_T194,left_hand
1634,6,0train,4,195,3,S06_0train_T195,feet
1635,6,0train,4,196,4,S06_0train_T196,tongue
1636,6,0train,4,197,5,S06_0train_T197,right_hand
1637,6,0train,4,198,6,S06_0train_T198,right_hand
1638,6,0train,4,199,7,S06_0train_T199,feet
1639,6,0train,4,200,8,S06_0train_T200,feet
1640,6,0train,4,201,9,S06_0train_T201,left_hand
1641,6,0train,4,202,10,S06_0train_T202,left_hand
1642,6,0train,4,203,11,S06_0train_T203,right_hand
1643,6,0train,4,204,12,S06_0train_T204,right_hand
1644,6,0train,4,205,13,S06_0train_T205,left_hand
1645,6,0train,4,206,14,S06_0train_T206,tongue
1646,6,0train,4,207,15,S06_0train_T207,left_hand
1647,6,0train,4,208,16,S06_0train_T208,right_hand
1648,6,0train,4,209,17,S06_0train_T209,feet
1649,6,0train,4,210,18,S06_0train_T210,left_hand
1650,6,0train,4,211,19,S06_0train_T211,tongue
1651,6,0train,4,212,20,S06_0train_T212,right_hand
1652,6,0train,4,213,21,S06_0train_T213,right_hand
1653,6,0train,4,214,22,S06_0train_T214,right_hand
1654,6,0train,4,215,23,S06_0train_T215,left_hand
1655,6,0train,4,216,24,S06_0train_T216,right_hand
1656,6,0train,4,217,25,S06_0train_T217,right_hand
1657,6,0train,4,218,26,S06_0train_T218,left_hand
1658,6,0train,4,219,27,S06_0train_T219,tongue
1659,6,0train,4,220,28,S06_0train_T220,tongue
1660,6,0train,4,221,29,S06_0train_T221,tongue
1661,6,0train,4,222,30,S06_0train_T222,left_hand
1662,6,0train,4,223,31,S06_0train_T223,left_hand
1663,6,0train,4,224,32,S06_0train_T224,feet
1664,6,0train,4,225,33,S06_0train_T225,tongue
1665,6,0train,4,226,34,S06_0train_T226,tongue
1666,6,0train,4,227,35,S06_0train_T227,feet
1667,6,0train,4,228,36,S06_0train_T228,right_hand
1668,6,0train,4,229,37,S06_0train_T229,feet
1669,6,0train,4,230,38,S06_0train_T230,tongue
1670,6,0train,4,231,39,S06_0train_T231,tongue
1671,6,0train,4,232,40,S06_0train_T232,left_hand
1672,6,0train,4,233,41,S06_0train_T233,feet
1673,6,0train,4,234,42,S06_0train_T234,feet
1674,6,0train,4,235,43,S06_0train_T235,feet
1675,6,0train,4,236,44,S06_0train_T236,feet
1676,6,0train,4,237,45,S06_0train_T237,left_hand
1677,6,0train,4,238,46,S06_0train_T238,feet
1678,6,0train,4,239,47,S06_0train_T239,right_hand
1679,6,0train,4,240,48,S06_0train_T240,tongue
1680,6,0train,5,241,1,S06_0train_T241,left_hand
1681,6,0train,5,242,2,S06_0train_T242,left_hand
1682,6,0train,5,243,3,S06_0train_T243,feet
1683,6,0train,5,244,4,S06_0train_T244,feet
1684,6,0train,5,245,5,S06_0train_T245,left_hand
1685,6,0train,5,246,6,S06_0train_T246,feet
1686,6,0train,5,247,7,S06_0train_T247,feet
1687,6,0train,5,248,8,S06_0train_T248,tongue
1688,6,0train,5,249,9,S06_0train_T249,right_hand
1689,6,0train,5,250,10,S06_0train_T250,right_hand
1690,6,0train,5,251,11,S06_0train_T251,tongue
1691,6,0train,5,252,12,S06_0train_T252,right_hand
1692,6,0train,5,253,13,S06_0train_T253,feet
1693,6,0train,5,254,14,S06_0train_T254,tongue
1694,6,0train,5,255,15,S06_0train_T255,feet
1695,6,0train,5,256,16,S06_0train_T256,right_hand
1696,6,0train,5,257,17,S06_0train_T257,left_hand
1697,6,0train,5,258,18,S06_0train_T258,right_hand
1698,6,0train,5,259,19,S06_0train_T259,tongue
1699,6,0train,5,260,20,S06_0train_T260,left_hand
1700,6,0train,5,261,21,S06_0train_T261,feet
1701,6,0train,5,262,22,S06_0train_T262,right_hand
1702,6,0train,5,263,23,S06_0train_T263,feet
1703,6,0train,5,264,24,S06_0train_T264,tongue
1704,6,0train,5,265,25,S06_0train_T265,left_hand
1705,6,0train,5,266,26,S06_0train_T266,left_hand
1706,6,0train,5,267,27,S06_0train_T267,right_hand
1707,6,0train,5,268,28,S06_0train_T268,tongue
1708,6,0train,5,269,29,S06_0train_T269,left_hand
1709,6,0train,5,270,30,S06_0train_T270,tongue
1710,6,0train,5,271,31,S06_0train_T271,right_hand
1711,6,0train,5,272,32,S06_0train_T272,right_hand
1712,6,0train,5,273,33,S06_0train_T273,feet
1713,6,0train,5,274,34,S06_0train_T274,feet
1714,6,0train,5,275,35,S06_0train_T275,tongue
1715,6,0train,5,276,36,S06_0train_T276,tongue
1716,6,0train,5,277,37,S06_0train_T277,feet
1717,6,0train,5,278,38,S06_0train_T278,left_hand
1718,6,0train,5,279,39,S06_0train_T279,left_hand
1719,6,0train,5,280,40,S06_0train_T280,right_hand
1720,6,0train,5,281,41,S06_0train_T281,left_hand
1721,6,0train,5,282,42,S06_0train_T282,tongue
1722,6,0train,5,283,43,S06_0train_T283,right_hand
1723,6,0train,5,284,44,S06_0train_T284,tongue
1724,6,0train,5,285,45,S06_0train_T285,tongue
1725,6,0train,5,286,46,S06_0train_T286,left_hand
1726,6,0train,5,287,47,S06_0train_T287,right_hand
1727,6,0train,5,288,48,S06_0train_T288,feet
1728,7,0train,0,1,1,S07_0train_T001,left_hand
1729,7,0train,0,2,2,S07_0train_T002,right_hand
1730,7,0train,0,3,3,S07_0train_T003,right_hand
1731,7,0train,0,4,4,S07_0train_T004,left_hand
1732,7,0train,0,5,5,S07_0train_T005,right_hand
1733,7,0train,0,6,6,S07_0train_T006,left_hand
1734,7,0train,0,7,7,S07_0train_T007,right_hand
1735,7,0train,0,8,8,S07_0train_T008,feet
1736,7,0train,0,9,9,S07_0train_T009,right_hand
1737,7,0train,0,10,10,S07_0train_T010,tongue
1738,7,0train,0,11,11,S07_0train_T011,left_hand
1739,7,0train,0,12,12,S07_0train_T012,feet
1740,7,0train,0,13,13,S07_0train_T013,right_hand
1741,7,0train,0,14,14,S07_0train_T014,left_hand
1742,7,0train,0,15,15,S07_0train_T015,tongue
1743,7,0train,0,16,16,S07_0train_T016,tongue
1744,7,0train,0,17,17,S07_0train_T017,tongue
1745,7,0train,0,18,18,S07_0train_T018,tongue
1746,7,0train,0,19,19,S07_0train_T019,tongue
1747,7,0train,0,20,20,S07_0train_T020,left_hand
1748,7,0train,0,21,21,S07_0train_T021,feet
1749,7,0train,0,22,22,S07_0train_T022,right_hand
1750,7,0train,0,23,23,S07_0train_T023,left_hand
1751,7,0train,0,24,24,S07_0train_T024,left_hand
1752,7,0train,0,25,25,S07_0train_T025,feet
1753,7,0train,0,26,26,S07_0train_T026,tongue
1754,7,0train,0,27,27,S07_0train_T027,left_hand
1755,7,0train,0,28,28,S07_0train_T028,feet
1756,7,0train,0,29,29,S07_0train_T029,feet
1757,7,0train,0,30,30,S07_0train_T030,feet
1758,7,0train,0,31,31,S07_0train_T031,left_hand
1759,7,0train,0,32,32,S07_0train_T032,right_hand
1760,7,0train,0,33,33,S07_0train_T033,left_hand
1761,7,0train,0,34,34,S07_0train_T034,right_hand
1762,7,0train,0,35,35,S07_0train_T035,right_hand
1763,7,0train,0,36,36,S07_0train_T036,left_hand
1764,7,0train,0,37,37,S07_0train_T037,right_hand
1765,7,0train,0,38,38,S07_0train_T038,feet
1766,7,0train,0,39,39,S07_0train_T039,right_hand
1767,7,0train,0,40,40,S07_0train_T040,feet
1768,7,0train,0,41,41,S07_0train_T041,feet
1769,7,0train,0,42,42,S07_0train_T042,tongue
1770,7,0train,0,43,43,S07_0train_T043,feet
1771,7,0train,0,44,44,S07_0train_T044,feet
1772,7,0train,0,45,45,S07_0train_T045,tongue
1773,7,0train,0,46,46,S07_0train_T046,tongue
1774,7,0train,0,47,47,S07_0train_T047,tongue
1775,7,0train,0,48,48,S07_0train_T048,tongue
1776,7,0train,1,49,1,S07_0train_T049,tongue
1777,7,0train,1,50,2,S07_0train_T050,feet
1778,7,0train,1,51,3,S07_0train_T051,right_hand
1779,7,0train,1,52,4,S07_0train_T052,left_hand
1780,7,0train,1,53,5,S07_0train_T053,left_hand
1781,7,0train,1,54,6,S07_0train_T054,right_hand
1782,7,0train,1,55,7,S07_0train_T055,feet
1783,7,0train,1,56,8,S07_0train_T056,tongue
1784,7,0train,1,57,9,S07_0train_T057,right_hand
1785,7,0train,1,58,10,S07_0train_T058,feet
1786,7,0train,1,59,11,S07_0train_T059,left_hand
1787,7,0train,1,60,12,S07_0train_T060,left_hand
1788,7,0train,1,61,13,S07_0train_T061,left_hand
1789,7,0train,1,62,14,S07_0train_T062,tongue
1790,7,0train,1,63,15,S07_0train_T063,right_hand
1791,7,0train,1,64,16,S07_0train_T064,right_hand
1792,7,0train,1,65,17,S07_0train_T065,left_hand
1793,7,0train,1,66,18,S07_0train_T066,left_hand
1794,7,0train,1,67,19,S07_0train_T067,feet
1795,7,0train,1,68,20,S07_0train_T068,left_hand
1796,7,0train,1,69,21,S07_0train_T069,right_hand
1797,7,0train,1,70,22,S07_0train_T070,tongue
1798,7,0train,1,71,23,S07_0train_T071,tongue
1799,7,0train,1,72,24,S07_0train_T072,feet
1800,7,0train,1,73,25,S07_0train_T073,left_hand
1801,7,0train,1,74,26,S07_0train_T074,tongue
1802,7,0train,1,75,27,S07_0train_T075,tongue
1803,7,0train,1,76,28,S07_0train_T076,right_hand
1804,7,0train,1,77,29,S07_0train_T077,tongue
1805,7,0train,1,78,30,S07_0train_T078,tongue
1806,7,0train,1,79,31,S07_0train_T079,right_hand
1807,7,0train,1,80,32,S07_0train_T080,left_hand
1808,7,0train,1,81,33,S07_0train_T081,right_hand
1809,7,0train,1,82,34,S07_0train_T082,feet
1810,7,0train,1,83,35,S07_0train_T083,feet
1811,7,0train,1,84,36,S07_0train_T084,feet
1812,7,0train,1,85,37,S07_0train_T085,tongue
1813,7,0train,1,86,38,S07_0train_T086,feet
1814,7,0train,1,87,39,S07_0train_T087,left_hand
1815,7,0train,1,88,40,S07_0train_T088,tongue
1816,7,0train,1,89,41,S07_0train_T089,right_hand
1817,7,0train,1,90,42,S07_0train_T090,feet
1818,7,0train,1,91,43,S07_0train_T091,right_hand
1819,7,0train,1,92,44,S07_0train_T092,feet
1820,7,0train,1,93,45,S07_0train_T093,tongue
1821,7,0train,1,94,46,S07_0train_T094,right_hand
1822,7,0train,1,95,47,S07_0train_T095,feet
1823,7,0train,1,96,48,S07_0train_T096,left_hand
1824,7,0train,2,97,1,S07_0train_T097,left_hand
1825,7,0train,2,98,2,S07_0train_T098,left_hand
1826,7,0train,2,99,3,S07_0train_T099,tongue
1827,7,0train,2,100,4,S07_0train_T100,right_hand
1828,7,0train,2,101,5,S07_0train_T101,left_hand
1829,7,0train,2,102,6,S07_0train_T102,feet
1830,7,0train,2,103,7,S07_0train_T103,left_hand
1831,7,0train,2,104,8,S07_0train_T104,feet
1832,7,0train,2,105,9,S07_0train_T105,right_hand
1833,7,0train,2,106,10,S07_0train_T106,tongue
1834,7,0train,2,107,11,S07_0train_T107,left_hand
1835,7,0train,2,108,12,S07_0train_T108,feet
1836,7,0train,2,109,13,S07_0train_T109,feet
1837,7,0train,2,110,14,S07_0train_T110,left_hand
1838,7,0train,2,111,15,S07_0train_T111,feet
1839,7,0train,2,112,16,S07_0train_T112,right_hand
1840,7,0train,2,113,17,S07_0train_T113,tongue
1841,7,0train,2,114,18,S07_0train_T114,tongue
1842,7,0train,2,115,19,S07_0train_T115,tongue
1843,7,0train,2,116,20,S07_0train_T116,feet
1844,7,0train,2,117,21,S07_0train_T117,left_hand
1845,7,0train,2,118,22,S07_0train_T118,tongue
1846,7,0train,2,119,23,S07_0train_T119,right_hand
1847,7,0train,2,120,24,S07_0train_T120,tongue
1848,7,0train,2,121,25,S07_0train_T121,right_hand
1849,7,0train,2,122,26,S07_0train_T122,left_hand
1850,7,0train,2,123,27,S07_0train_T123,feet
1851,7,0train,2,124,28,S07_0train_T124,right_hand
1852,7,0train,2,125,29,S07_0train_T125,left_hand
1853,7,0train,2,126,30,S07_0train_T126,feet
1854,7,0train,2,127,31,S07_0train_T127,feet
1855,7,0train,2,128,32,S07_0train_T128,left_hand
1856,7,0train,2,129,33,S07_0train_T129,feet
1857,7,0train,2,130,34,S07_0train_T130,tongue
1858,7,0train,2,131,35,S07_0train_T131,tongue
1859,7,0train,2,132,36,S07_0train_T132,right_hand
1860,7,0train,2,133,37,S07_0train_T133,left_hand
1861,7,0train,2,134,38,S07_0train_T134,right_hand
1862,7,0train,2,135,39,S07_0train_T135,tongue
1863,7,0train,2,136,40,S07_0train_T136,right_hand
1864,7,0train,2,137,41,S07_0train_T137,tongue
1865,7,0train,2,138,42,S07_0train_T138,feet
1866,7,0train,2,139,43,S07_0train_T139,right_hand
1867,7,0train,2,140,44,S07_0train_T140,right_hand
1868,7,0train,2,141,45,S07_0train_T141,right_hand
1869,7,0train,2,142,46,S07_0train_T142,feet
1870,7,0train,2,143,47,S07_0train_T143,tongue
1871,7,0train,2,144,48,S07_0train_T144,left_hand
1872,7,0train,3,145,1,S07_0train_T145,right_hand
1873,7,0train,3,146,2,S07_0train_T146,tongue
1874,7,0train,3,147,3,S07_0train_T147,left_hand
1875,7,0train,3,148,4,S07_0train_T148,feet
1876,7,0train,3,149,5,S07_0train_T149,feet
1877,7,0train,3,150,6,S07_0train_T150,tongue
1878,7,0train,3,151,7,S07_0train_T151,left_hand
1879,7,0train,3,152,8,S07_0train_T152,left_hand
1880,7,0train,3,153,9,S07_0train_T153,feet
1881,7,0train,3,154,10,S07_0train_T154,right_hand
1882,7,0train,3,155,11,S07_0train_T155,tongue
1883,7,0train,3,156,12,S07_0train_T156,tongue
1884,7,0train,3,157,13,S07_0train_T157,tongue
1885,7,0train,3,158,14,S07_0train_T158,right_hand
1886,7,0train,3,159,15,S07_0train_T159,left_hand
1887,7,0train,3,160,16,S07_0train_T160,feet
1888,7,0train,3,161,17,S07_0train_T161,right_hand
1889,7,0train,3,162,18,S07_0train_T162,tongue
1890,7,0train,3,163,19,S07_0train_T163,left_hand
1891,7,0train,3,164,20,S07_0train_T164,tongue
1892,7,0train,3,165,21,S07_0train_T165,feet
1893,7,0train,3,166,22,S07_0train_T166,right_hand
1894,7,0train,3,167,23,S07_0train_T167,tongue
1895,7,0train,3,168,24,S07_0train_T168,tongue
1896,7,0train,3,169,25,S07_0train_T169,left_hand
1897,7,0train,3,170,26,S07_0train_T170,right_hand
1898,7,0train,3,171,27,S07_0train_T171,right_hand
1899,7,0train,3,172,28,S07_0train_T172,feet
1900,7,0train,3,173,29,S07_0train_T173,tongue
1901,7,0train,3,174,30,S07_0train_T174,right_hand
1902,7,0train,3,175,31,S07_0train_T175,left_hand
1903,7,0train,3,176,32,S07_0train_T176,left_hand
1904,7,0train,3,177,33,S07_0train_T177,tongue
1905,7,0train,3,178,34,S07_0train_T178,right_hand
1906,7,0train,3,179,35,S07_0train_T179,left_hand
1907,7,0train,3,180,36,S07_0train_T180,feet
1908,7,0train,3,181,37,S07_0train_T181,right_hand
1909,7,0train,3,182,38,S07_0train_T182,right_hand
1910,7,0train,3,183,39,S07_0train_T183,feet
1911,7,0train,3,184,40,S07_0train_T184,left_hand
1912,7,0train,3,185,41,S07_0train_T185,tongue
1913,7,0train,3,186,42,S07_0train_T186,feet
1914,7,0train,3,187,43,S07_0train_T187,feet
1915,7,0train,3,188,44,S07_0train_T188,feet
1916,7,0train,3,189,45,S07_0train_T189,feet
1917,7,0train,3,190,46,S07_0train_T190,left_hand
1918,7,0train,3,191,47,S07_0train_T191,right_hand
1919,7,0train,3,192,48,S07_0train_T192,left_hand
1920,7,0train,4,193,1,S07_0train_T193,right_hand
1921,7,0train,4,194,2,S07_0train_T194,left_hand
1922,7,0train,4,195,3,S07_0train_T195,left_hand
1923,7,0train,4,196,4,S07_0train_T196,feet
1924,7,0train,4,197,5,S07_0train_T197,feet
1925,7,0train,4,198,6,S07_0train_T198,right_hand
1926,7,0train,4,199,7,S07_0train_T199,feet
1927,7,0train,4,200,8,S07_0train_T200,tongue
1928,7,0train,4,201,9,S07_0train_T201,left_hand
1929,7,0train,4,202,10,S07_0train_T202,tongue
1930,7,0train,4,203,11,S07_0train_T203,left_hand
1931,7,0train,4,204,12,S07_0train_T204,left_hand
1932,7,0train,4,205,13,S07_0train_T205,right_hand
1933,7,0train,4,206,14,S07_0train_T206,tongue
1934,7,0train,4,207,15,S07_0train_T207,feet
1935,7,0train,4,208,16,S07_0train_T208,right_hand
1936,7,0train,4,209,17,S07_0train_T209,tongue
1937,7,0train,4,210,18,S07_0train_T210,feet
1938,7,0train,4,211,19,S07_0train_T211,tongue
1939,7,0train,4,212,20,S07_0train_T212,feet
1940,7,0train,4,213,21,S07_0train_T213,tongue
1941,7,0train,4,214,22,S07_0train_T214,right_hand
1942,7,0train,4,215,23,S07_0train_T215,right_hand
1943,7,0train,4,216,24,S07_0train_T216,tongue
1944,7,0train,4,217,25,S07_0train_T217,left_hand
1945,7,0train,4,218,26,S07_0train_T218,right_hand
1946,7,0train,4,219,27,S07_0train_T219,right_hand
1947,7,0train,4,220,28,S07_0train_T220,right_hand
1948,7,0train,4,221,29,S07_0train_T221,feet
1949,7,0train,4,222,30,S07_0train_T222,tongue
1950,7,0train,4,223,31,S07_0train_T223,left_hand
1951,7,0train,4,224,32,S07_0train_T224,tongue
1952,7,0train,4,225,33,S07_0train_T225,left_hand
1953,7,0train,4,226,34,S07_0train_T226,feet
1954,7,0train,4,227,35,S07_0train_T227,left_hand
1955,7,0train,4,228,36,S07_0train_T228,tongue
1956,7,0train,4,229,37,S07_0train_T229,left_hand
1957,7,0train,4,230,38,S07_0train_T230,feet
1958,7,0train,4,231,39,S07_0train_T231,left_hand
1959,7,0train,4,232,40,S07_0train_T232,right_hand
1960,7,0train,4,233,41,S07_0train_T233,feet
1961,7,0train,4,234,42,S07_0train_T234,feet
1962,7,0train,4,235,43,S07_0train_T235,tongue
1963,7,0train,4,236,44,S07_0train_T236,left_hand
1964,7,0train,4,237,45,S07_0train_T237,right_hand
1965,7,0train,4,238,46,S07_0train_T238,tongue
1966,7,0train,4,239,47,S07_0train_T239,right_hand
1967,7,0train,4,240,48,S07_0train_T240,feet
1968,7,0train,5,241,1,S07_0train_T241,feet
1969,7,0train,5,242,2,S07_0train_T242,left_hand
1970,7,0train,5,243,3,S07_0train_T243,tongue
1971,7,0train,5,244,4,S07_0train_T244,right_hand
1972,7,0train,5,245,5,S07_0train_T245,tongue
1973,7,0train,5,246,6,S07_0train_T246,left_hand
1974,7,0train,5,247,7,S07_0train_T247,left_hand
1975,7,0train,5,248,8,S07_0train_T248,feet
1976,7,0train,5,249,9,S07_0train_T249,feet
1977,7,0train,5,250,10,S07_0train_T250,right_hand
1978,7,0train,5,251,11,S07_0train_T251,tongue
1979,7,0train,5,252,12,S07_0train_T252,right_hand
1980,7,0train,5,253,13,S07_0train_T253,right_hand
1981,7,0train,5,254,14,S07_0train_T254,left_hand
1982,7,0train,5,255,15,S07_0train_T255,right_hand
1983,7,0train,5,256,16,S07_0train_T256,tongue
1984,7,0train,5,257,17,S07_0train_T257,tongue
1985,7,0train,5,258,18,S07_0train_T258,right_hand
1986,7,0train,5,259,19,S07_0train_T259,right_hand
1987,7,0train,5,260,20,S07_0train_T260,right_hand
1988,7,0train,5,261,21,S07_0train_T261,right_hand
1989,7,0train,5,262,22,S07_0train_T262,tongue
1990,7,0train,5,263,23,S07_0train_T263,tongue
1991,7,0train,5,264,24,S07_0train_T264,feet
1992,7,0train,5,265,25,S07_0train_T265,tongue
1993,7,0train,5,266,26,S07_0train_T266,left_hand
1994,7,0train,5,267,27,S07_0train_T267,right_hand
1995,7,0train,5,268,28,S07_0train_T268,feet
1996,7,0train,5,269,29,S07_0train_T269,right_hand
1997,7,0train,5,270,30,S07_0train_T270,left_hand
1998,7,0train,5,271,31,S07_0train_T271,tongue
1999,7,0train,5,272,32,S07_0train_T272,left_hand
2000,7,0train,5,273,33,S07_0train_T273,tongue
2001,7,0train,5,274,34,S07_0train_T274,left_hand
2002,7,0train,5,275,35,S07_0train_T275,left_hand
2003,7,0train,5,276,36,S07_0train_T276,left_hand
2004,7,0train,5,277,37,S07_0train_T277,left_hand
2005,7,0train,5,278,38,S07_0train_T278,feet
2006,7,0train,5,279,39,S07_0train_T279,feet
2007,7,0train,5,280,40,S07_0train_T280,tongue
2008,7,0train,5,281,41,S07_0train_T281,right_hand
2009,7,0train,5,282,42,S07_0train_T282,feet
2010,7,0train,5,283,43,S07_0train_T283,feet
2011,7,0train,5,284,44,S07_0train_T284,feet
2012,7,0train,5,285,45,S07_0train_T285,tongue
2013,7,0train,5,286,46,S07_0train_T286,feet
2014,7,0train,5,287,47,S07_0train_T287,left_hand
2015,7,0train,5,288,48,S07_0train_T288,feet
2016,8,0train,0,1,1,S08_0train_T001,left_hand
2017,8,0train,0,2,2,S08_0train_T002,right_hand
2018,8,0train,0,3,3,S08_0train_T003,right_hand
2019,8,0train,0,4,4,S08_0train_T004,left_hand
2020,8,0train,0,5,5,S08_0train_T005,right_hand
2021,8,0train,0,6,6,S08_0train_T006,left_hand
2022,8,0train,0,7,7,S08_0train_T007,right_hand
2023,8,0train,0,8,8,S08_0train_T008,feet
2024,8,0train,0,9,9,S08_0train_T009,right_hand
2025,8,0train,0,10,10,S08_0train_T010,tongue
2026,8,0train,0,11,11,S08_0train_T011,left_hand
2027,8,0train,0,12,12,S08_0train_T012,feet
2028,8,0train,0,13,13,S08_0train_T013,right_hand
2029,8,0train,0,14,14,S08_0train_T014,left_hand
2030,8,0train,0,15,15,S08_0train_T015,tongue
2031,8,0train,0,16,16,S08_0train_T016,tongue
2032,8,0train,0,17,17,S08_0train_T017,tongue
2033,8,0train,0,18,18,S08_0train_T018,tongue
2034,8,0train,0,19,19,S08_0train_T019,tongue
2035,8,0train,0,20,20,S08_0train_T020,left_hand
2036,8,0train,0,21,21,S08_0train_T021,feet
2037,8,0train,0,22,22,S08_0train_T022,right_hand
2038,8,0train,0,23,23,S08_0train_T023,left_hand
2039,8,0train,0,24,24,S08_0train_T024,left_hand
2040,8,0train,0,25,25,S08_0train_T025,feet
2041,8,0train,0,26,26,S08_0train_T026,tongue
2042,8,0train,0,27,27,S08_0train_T027,left_hand
2043,8,0train,0,28,28,S08_0train_T028,feet
2044,8,0train,0,29,29,S08_0train_T029,feet
2045,8,0train,0,30,30,S08_0train_T030,feet
2046,8,0train,0,31,31,S08_0train_T031,left_hand
2047,8,0train,0,32,32,S08_0train_T032,right_hand
2048,8,0train,0,33,33,S08_0train_T033,left_hand
2049,8,0train,0,34,34,S08_0train_T034,right_hand
2050,8,0train,0,35,35,S08_0train_T035,right_hand
2051,8,0train,0,36,36,S08_0train_T036,left_hand
2052,8,0train,0,37,37,S08_0train_T037,right_hand
2053,8,0train,0,38,38,S08_0train_T038,feet
2054,8,0train,0,39,39,S08_0train_T039,right_hand
2055,8,0train,0,40,40,S08_0train_T040,feet
2056,8,0train,0,41,41,S08_0train_T041,feet
2057,8,0train,0,42,42,S08_0train_T042,tongue
2058,8,0train,0,43,43,S08_0train_T043,feet
2059,8,0train,0,44,44,S08_0train_T044,feet
2060,8,0train,0,45,45,S08_0train_T045,tongue
2061,8,0train,0,46,46,S08_0train_T046,tongue
2062,8,0train,0,47,47,S08_0train_T047,tongue
2063,8,0train,0,48,48,S08_0train_T048,tongue
2064,8,0train,1,49,1,S08_0train_T049,tongue
2065,8,0train,1,50,2,S08_0train_T050,feet
2066,8,0train,1,51,3,S08_0train_T051,right_hand
2067,8,0train,1,52,4,S08_0train_T052,left_hand
2068,8,0train,1,53,5,S08_0train_T053,left_hand
2069,8,0train,1,54,6,S08_0train_T054,right_hand
2070,8,0train,1,55,7,S08_0train_T055,feet
2071,8,0train,1,56,8,S08_0train_T056,tongue
2072,8,0train,1,57,9,S08_0train_T057,right_hand
2073,8,0train,1,58,10,S08_0train_T058,feet
2074,8,0train,1,59,11,S08_0train_T059,left_hand
2075,8,0train,1,60,12,S08_0train_T060,left_hand
2076,8,0train,1,61,13,S08_0train_T061,left_hand
2077,8,0train,1,62,14,S08_0train_T062,tongue
2078,8,0train,1,63,15,S08_0train_T063,right_hand
2079,8,0train,1,64,16,S08_0train_T064,right_hand
2080,8,0train,1,65,17,S08_0train_T065,left_hand
2081,8,0train,1,66,18,S08_0train_T066,left_hand
2082,8,0train,1,67,19,S08_0train_T067,feet
