representation,subject,session,trial_id,class_label,window_index,symmetry_error,min_eig,max_eig,condition_number,is_spd,has_nan,has_inf,covariance_index,sample_index,run,run_trial_id,trial_uid
WINDOW5,8,0train,66,left_hand,1,0.0,1.1418842906523912e-12,1.6005638123846078e-09,1401.686515426322,True,False,False,10405,2081,1,18,S08_0train_T066
WINDOW5,8,0train,66,left_hand,2,0.0,7.595207999272362e-13,1.0528957574711826e-09,1386.2632301472881,True,False,False,10406,2081,1,18,S08_0train_T066
WINDOW5,8,0train,66,left_hand,3,0.0,1.4811958404276666e-12,2.2163261724047704e-09,1496.30866622259,True,False,False,10407,2081,1,18,S08_0train_T066
WINDOW5,8,0train,66,left_hand,4,0.0,1.108224897387947e-12,1.5767499268173908e-09,1422.7707124553358,True,False,False,10408,2081,1,18,S08_0train_T066
WINDOW5,8,0train,66,left_hand,5,0.0,1.9347176126733407e-12,3.5811313271428503e-09,1850.9839904721493,True,False,False,10409,2081,1,18,S08_0train_T066
WINDOW5,8,0train,67,feet,1,0.0,8.985849012044488e-13,1.2144197791930136e-09,1351.4802859086824,True,False,False,10410,2082,1,19,S08_0train_T067
WINDOW5,8,0train,67,feet,2,0.0,9.146639709323615e-13,1.5804124578209864e-09,1727.8612780713283,True,False,False,10411,2082,1,19,S08_0train_T067
WINDOW5,8,0train,67,feet,3,0.0,7.717355943091122e-13,1.365993266717302e-09,1770.0275545022546,True,False,False,10412,2082,1,19,S08_0train_T067
WINDOW5,8,0train,67,feet,4,0.0,7.819103108229453e-13,1.3737256622641804e-09,1756.883933169216,True,False,False,10413,2082,1,19,S08_0train_T067
WINDOW5,8,0train,67,feet,5,0.0,7.77928560272584e-13,1.1530429651476297e-09,1482.1964689708866,True,False,False,10414,2082,1,19,S08_0train_T067
WINDOW5,8,0train,68,left_hand,1,0.0,1.3728549157792781e-12,1.9465329731839055e-09,1417.8723117868494,True,False,False,10415,2083,1,20,S08_0train_T068
WINDOW5,8,0train,68,left_hand,2,0.0,1.2674619876690981e-12,1.792856398129107e-09,1414.524786992804,True,False,False,10416,2083,1,20,S08_0train_T068
WINDOW5,8,0train,68,left_hand,3,0.0,1.091552225254244e-12,1.5599533783719964e-09,1429.114743464201,True,False,False,10417,2083,1,20,S08_0train_T068
WINDOW5,8,0train,68,left_hand,4,0.0,1.3485451582321049e-12,1.855915518031554e-09,1376.2353501491887,True,False,False,10418,2083,1,20,S08_0train_T068
WINDOW5,8,0train,68,left_hand,5,0.0,1.7561473755869204e-12,2.3708013713960466e-09,1350.0013748013052,True,False,False,10419,2083,1,20,S08_0train_T068
WINDOW5,8,0train,69,right_hand,1,0.0,1.128273752107852e-12,1.8016252120800557e-09,1596.7979479397104,True,False,False,10420,2084,1,21,S08_0train_T069
WINDOW5,8,0train,69,right_hand,2,0.0,9.374529277466022e-13,1.1900053099059091e-09,1269.4027344566287,True,False,False,10421,2084,1,21,S08_0train_T069
WINDOW5,8,0train,69,right_hand,3,0.0,1.6146244269140808e-12,2.518064294401493e-09,1559.5356123864012,True,False,False,10422,2084,1,21,S08_0train_T069
WINDOW5,8,0train,69,right_hand,4,0.0,1.3338029814067226e-12,2.2373356362837195e-09,1677.4108826208108,True,False,False,10423,2084,1,21,S08_0train_T069
WINDOW5,8,0train,69,right_hand,5,0.0,9.769484806971991e-13,1.5082973492082581e-09,1543.886273441832,True,False,False,10424,2084,1,21,S08_0train_T069
WINDOW5,8,0train,70,tongue,1,0.0,1.1704077451684586e-12,1.6828621934929922e-09,1437.8426667458316,True,False,False,10425,2085,1,22,S08_0train_T070
WINDOW5,8,0train,70,tongue,2,0.0,1.2406272199314415e-12,9.34216139251925e-10,753.0192182173392,True,False,False,10426,2085,1,22,S08_0train_T070
WINDOW5,8,0train,70,tongue,3,0.0,3.3249751347212372e-12,3.784914530005558e-09,1138.328672139944,True,False,False,10427,2085,1,22,S08_0train_T070
WINDOW5,8,0train,70,tongue,4,0.0,1.5413721868759603e-12,1.65211138778135e-09,1071.8445563299251,True,False,False,10428,2085,1,22,S08_0train_T070
WINDOW5,8,0train,70,tongue,5,0.0,2.1261766091773986e-12,2.6846964645536363e-09,1262.6874235025682,True,False,False,10429,2085,1,22,S08_0train_T070
WINDOW5,8,0train,71,tongue,1,0.0,1.2992886026036538e-12,1.8140626924639767e-09,1396.1968794529278,True,False,False,10430,2086,1,23,S08_0train_T071
WINDOW5,8,0train,71,tongue,2,0.0,1.0615101548039232e-12,1.5571040675349824e-09,1466.8762804465143,True,False,False,10431,2086,1,23,S08_0train_T071
WINDOW5,8,0train,71,tongue,3,0.0,1.5691322369228415e-12,2.2812136573765375e-09,1453.8058703389643,True,False,False,10432,2086,1,23,S08_0train_T071
WINDOW5,8,0train,71,tongue,4,0.0,1.8890190958121706e-12,2.7261046400597666e-09,1443.1323887108176,True,False,False,10433,2086,1,23,S08_0train_T071
WINDOW5,8,0train,71,tongue,5,0.0,9.436373032745088e-13,1.2838702748733253e-09,1360.5548131874148,True,False,False,10434,2086,1,23,S08_0train_T071
WINDOW5,8,0train,72,feet,1,0.0,9.081384691577698e-13,1.5744136444184777e-09,1733.6713484658658,True,False,False,10435,2087,1,24,S08_0train_T072
WINDOW5,8,0train,72,feet,2,0.0,1.2523184036566177e-12,1.958568222242926e-09,1563.9538766851501,True,False,False,10436,2087,1,24,S08_0train_T072
WINDOW5,8,0train,72,feet,3,0.0,1.2502532471904266e-12,1.5464018704531281e-09,1236.8709090963832,True,False,False,10437,2087,1,24,S08_0train_T072
WINDOW5,8,0train,72,feet,4,0.0,9.687815977052246e-13,1.464014888850974e-09,1511.1918850634859,True,False,False,10438,2087,1,24,S08_0train_T072
WINDOW5,8,0train,72,feet,5,0.0,1.0037103039429248e-12,1.3976787971474268e-09,1392.5121538125654,True,False,False,10439,2087,1,24,S08_0train_T072
WINDOW5,8,0train,73,left_hand,1,0.0,1.0750073405410994e-12,1.4732959730963727e-09,1370.498523623845,True,False,False,10440,2088,1,25,S08_0train_T073
WINDOW5,8,0train,73,left_hand,2,0.0,1.1120538791942782e-12,1.8519520051073618e-09,1665.3437749339678,True,False,False,10441,2088,1,25,S08_0train_T073
WINDOW5,8,0train,73,left_hand,3,0.0,8.265875283410066e-13,1.0980971818060893e-09,1328.4705420247667,True,False,False,10442,2088,1,25,S08_0train_T073
WINDOW5,8,0train,73,left_hand,4,0.0,1.2532984012486574e-12,1.7905164037649843e-09,1428.6433318522534,True,False,False,10443,2088,1,25,S08_0train_T073
WINDOW5,8,0train,73,left_hand,5,0.0,1.1839506853229144e-12,1.6982658611007238e-09,1434.40591078127,True,False,False,10444,2088,1,25,S08_0train_T073
WINDOW5,8,0train,74,tongue,1,0.0,1.4824302228773296e-12,2.345885861640839e-09,1582.459548812747,True,False,False,10445,2089,1,26,S08_0train_T074
WINDOW5,8,0train,74,tongue,2,0.0,2.85086221532828e-12,4.405385870401332e-09,1545.2819314503586,True,False,False,10446,2089,1,26,S08_0train_T074
WINDOW5,8,0train,74,tongue,3,0.0,2.7500488717097047e-12,3.3656800759257486e-09,1223.8619140732965,True,False,False,10447,2089,1,26,S08_0train_T074
WINDOW5,8,0train,74,tongue,4,0.0,2.50774649694798e-12,3.0466046054752868e-09,1214.8774244857352,True,False,False,10448,2089,1,26,S08_0train_T074
WINDOW5,8,0train,74,tongue,5,0.0,1.5714913013274643e-12,2.366682555771504e-09,1506.0105988320322,True,False,False,10449,2089,1,26,S08_0train_T074
WINDOW5,8,0train,75,tongue,1,0.0,1.2013963391811057e-12,1.3485740807993555e-09,1122.5055685774512,True,False,False,10450,2090,1,27,S08_0train_T075
WINDOW5,8,0train,75,tongue,2,0.0,1.4417199836248356e-12,1.8139562008596998e-09,1258.1889836186995,True,False,False,10451,2090,1,27,S08_0train_T075
WINDOW5,8,0train,75,tongue,3,0.0,2.9784415672000157e-12,5.1548949556901375e-09,1730.7356345204953,True,False,False,10452,2090,1,27,S08_0train_T075
WINDOW5,8,0train,75,tongue,4,0.0,1.4575466875235741e-12,2.140539143127724e-09,1468.5904482171886,True,False,False,10453,2090,1,27,S08_0train_T075
WINDOW5,8,0train,75,tongue,5,0.0,1.2089497946119463e-12,1.911728453723819e-09,1581.3133533286662,True,False,False,10454,2090,1,27,S08_0train_T075
WINDOW5,8,0train,76,right_hand,1,0.0,1.0261555938119855e-12,1.333033236807907e-09,1299.05566450788,True,False,False,10455,2091,1,28,S08_0train_T076
WINDOW5,8,0train,76,right_hand,2,0.0,8.322390497386781e-13,1.3184102749495994e-09,1584.172570805922,True,False,False,10456,2091,1,28,S08_0train_T076
WINDOW5,8,0train,76,right_hand,3,0.0,1.0305130684998376e-12,1.6086953227934062e-09,1561.062515330595,True,False,False,10457,2091,1,28,S08_0train_T076
WINDOW5,8,0train,76,right_hand,4,0.0,1.9830798067214693e-12,3.2844129971353684e-09,1656.2182651465405,True,False,False,10458,2091,1,28,S08_0train_T076
WINDOW5,8,0train,76,right_hand,5,0.0,1.0540465091933644e-12,1.4676659681844992e-09,1392.411013540254,True,False,False,10459,2091,1,28,S08_0train_T076
WINDOW5,8,0train,77,tongue,1,0.0,1.3066089151527547e-12,2.1722733639510204e-09,1662.5275847724195,True,False,False,10460,2092,1,29,S08_0train_T077
WINDOW5,8,0train,77,tongue,2,0.0,1.0879681137626405e-12,1.3783823525749157e-09,1266.9326748997298,True,False,False,10461,2092,1,29,S08_0train_T077
WINDOW5,8,0train,77,tongue,3,0.0,1.6407737660705944e-12,2.2585746544487343e-09,1376.5302085842582,True,False,False,10462,2092,1,29,S08_0train_T077
WINDOW5,8,0train,77,tongue,4,0.0,1.5274592984236333e-12,1.8502725183853142e-09,1211.339981559463,True,False,False,10463,2092,1,29,S08_0train_T077
WINDOW5,8,0train,77,tongue,5,0.0,1.258091400808288e-12,1.8650875767480314e-09,1482.4738294449558,True,False,False,10464,2092,1,29,S08_0train_T077
WINDOW5,8,0train,78,tongue,1,0.0,8.694159501806819e-13,8.735579855124709e-10,1004.7641584340938,True,False,False,10465,2093,1,30,S08_0train_T078
WINDOW5,8,0train,78,tongue,2,0.0,1.1710874535739863e-12,1.666506148360671e-09,1423.0415869239653,True,False,False,10466,2093,1,30,S08_0train_T078
WINDOW5,8,0train,78,tongue,3,0.0,1.4045781943453283e-12,1.7162942450936814e-09,1221.9285846834916,True,False,False,10467,2093,1,30,S08_0train_T078
WINDOW5,8,0train,78,tongue,4,0.0,1.3981802749128124e-12,1.757052496293918e-09,1256.6709227846059,True,False,False,10468,2093,1,30,S08_0train_T078
WINDOW5,8,0train,78,tongue,5,0.0,1.115575552529601e-12,1.6009283392370556e-09,1435.0694003708693,True,False,False,10469,2093,1,30,S08_0train_T078
WINDOW5,8,0train,79,right_hand,1,0.0,1.1412218601120157e-12,1.5060948577839722e-09,1319.721353423902,True,False,False,10470,2094,1,31,S08_0train_T079
WINDOW5,8,0train,79,right_hand,2,0.0,1.1703796988403678e-12,1.7095030057900878e-09,1460.6396603460335,True,False,False,10471,2094,1,31,S08_0train_T079
WINDOW5,8,0train,79,right_hand,3,0.0,1.6599726230609093e-12,2.8672420016314875e-09,1727.282704424626,True,False,False,10472,2094,1,31,S08_0train_T079
WINDOW5,8,0train,79,right_hand,4,0.0,1.2579065509341554e-12,1.7793203494813575e-09,1414.5091685546802,True,False,False,10473,2094,1,31,S08_0train_T079
WINDOW5,8,0train,79,right_hand,5,0.0,1.3740054056924592e-12,2.2679033791927745e-09,1650.5782071867588,True,False,False,10474,2094,1,31,S08_0train_T079
WINDOW5,8,0train,80,left_hand,1,0.0,1.1871125187609707e-12,1.7128733127585602e-09,1442.8904469361876,True,False,False,10475,2095,1,32,S08_0train_T080
WINDOW5,8,0train,80,left_hand,2,0.0,1.1146181596369574e-12,1.6909759669178654e-09,1517.0899130771688,True,False,False,10476,2095,1,32,S08_0train_T080
WINDOW5,8,0train,80,left_hand,3,0.0,1.1566484273921266e-12,1.8281760919730677e-09,1580.5806230118012,True,False,False,10477,2095,1,32,S08_0train_T080
WINDOW5,8,0train,80,left_hand,4,0.0,2.0565080480907142e-12,3.355345750327031e-09,1631.574334679688,True,False,False,10478,2095,1,32,S08_0train_T080
WINDOW5,8,0train,80,left_hand,5,0.0,1.1761984880068728e-12,1.745930418995929e-09,1484.3841722280188,True,False,False,10479,2095,1,32,S08_0train_T080
WINDOW5,8,0train,81,right_hand,1,0.0,1.2587214745055049e-12,1.6902991538719518e-09,1342.8698787680526,True,False,False,10480,2096,1,33,S08_0train_T081
WINDOW5,8,0train,81,right_hand,2,0.0,8.494752945657867e-13,1.329788187738854e-09,1565.4230278922726,True,False,False,10481,2096,1,33,S08_0train_T081
WINDOW5,8,0train,81,right_hand,3,0.0,9.005934680691441e-13,1.5876593691346201e-09,1762.9034913372543,True,False,False,10482,2096,1,33,S08_0train_T081
WINDOW5,8,0train,81,right_hand,4,0.0,1.827004327473104e-12,3.4017817274096763e-09,1861.9450847796393,True,False,False,10483,2096,1,33,S08_0train_T081
WINDOW5,8,0train,81,right_hand,5,0.0,8.481050777515638e-13,1.2983687481930946e-09,1530.9055236825584,True,False,False,10484,2096,1,33,S08_0train_T081
WINDOW5,8,0train,82,feet,1,0.0,1.5189107385660089e-12,2.4647157184658998e-09,1622.6863474497636,True,False,False,10485,2097,1,34,S08_0train_T082
WINDOW5,8,0train,82,feet,2,0.0,7.783099999558371e-13,1.1374813439102505e-09,1461.4759465698676,True,False,False,10486,2097,1,34,S08_0train_T082
WINDOW5,8,0train,82,feet,3,0.0,1.7040235439220266e-12,2.760171139920363e-09,1619.7963635921828,True,False,False,10487,2097,1,34,S08_0train_T082
WINDOW5,8,0train,82,feet,4,0.0,1.0779159534625782e-12,1.6787825070305677e-09,1557.4335843512029,True,False,False,10488,2097,1,34,S08_0train_T082
WINDOW5,8,0train,82,feet,5,0.0,1.3124406524462721e-12,2.1673790569461116e-09,1651.4110964989623,True,False,False,10489,2097,1,34,S08_0train_T082
WINDOW5,8,0train,83,feet,1,0.0,1.2876786613207182e-12,1.8034771738155597e-09,1400.564619099775,True,False,False,10490,2098,1,35,S08_0train_T083
WINDOW5,8,0train,83,feet,2,0.0,1.0347170250191216e-12,1.3995348840681047e-09,1352.5774199397572,True,False,False,10491,2098,1,35,S08_0train_T083
WINDOW5,8,0train,83,feet,3,0.0,1.4509473845284234e-12,1.5838581767924234e-09,1091.6027649804805,True,False,False,10492,2098,1,35,S08_0train_T083
WINDOW5,8,0train,83,feet,4,0.0,1.1317046964262296e-12,1.7250860261668192e-09,1524.325233971731,True,False,False,10493,2098,1,35,S08_0train_T083
WINDOW5,8,0train,83,feet,5,0.0,8.954900099512386e-13,1.354765915806383e-09,1512.876638210797,True,False,False,10494,2098,1,35,S08_0train_T083
WINDOW5,8,0train,84,feet,1,0.0,1.1455084413011917e-12,1.398835027477918e-09,1221.1477253619978,True,False,False,10495,2099,1,36,S08_0train_T084
WINDOW5,8,0train,84,feet,2,0.0,7.541700225838174e-13,1.0734376081505202e-09,1423.3363512287044,True,False,False,10496,2099,1,36,S08_0train_T084
WINDOW5,8,0train,84,feet,3,0.0,1.0485368126899208e-12,1.3284835374592626e-09,1266.987979230949,True,False,False,10497,2099,1,36,S08_0train_T084
WINDOW5,8,0train,84,feet,4,0.0,7.548894132955857e-13,9.652103899722618e-10,1278.6116389664119,True,False,False,10498,2099,1,36,S08_0train_T084
WINDOW5,8,0train,84,feet,5,0.0,7.36910167147631e-13,1.2475619932622725e-09,1692.963469470409,True,False,False,10499,2099,1,36,S08_0train_T084
WINDOW5,8,0train,85,tongue,1,0.0,1.1339714200301885e-12,1.4061550828339618e-09,1240.0269160192126,True,False,False,10500,2100,1,37,S08_0train_T085
WINDOW5,8,0train,85,tongue,2,0.0,1.1591784733784373e-12,1.6467333948565041e-09,1420.6038437351956,True,False,False,10501,2100,1,37,S08_0train_T085
WINDOW5,8,0train,85,tongue,3,0.0,2.1829751387793237e-12,2.192082742415775e-09,1004.1721059826381,True,False,False,10502,2100,1,37,S08_0train_T085
WINDOW5,8,0train,85,tongue,4,0.0,2.757509902968197e-12,3.3505052084862485e-09,1215.0473892694813,True,False,False,10503,2100,1,37,S08_0train_T085
WINDOW5,8,0train,85,tongue,5,0.0,2.0838862365454556e-12,3.2959727834180696e-09,1581.6471770944368,True,False,False,10504,2100,1,37,S08_0train_T085
WINDOW5,8,0train,86,feet,1,0.0,9.371124556396954e-13,1.138365925032221e-09,1214.7591446270396,True,False,False,10505,2101,1,38,S08_0train_T086
WINDOW5,8,0train,86,feet,2,0.0,1.3526713197941175e-12,2.014921283354287e-09,1489.5867561241462,True,False,False,10506,2101,1,38,S08_0train_T086
WINDOW5,8,0train,86,feet,3,0.0,1.1884256360370728e-12,2.0721691052585514e-09,1743.6253833840303,True,False,False,10507,2101,1,38,S08_0train_T086
WINDOW5,8,0train,86,feet,4,0.0,6.679282566145651e-13,8.531405261311542e-10,1277.2936579376783,True,False,False,10508,2101,1,38,S08_0train_T086
WINDOW5,8,0train,86,feet,5,0.0,1.2776822393353063e-12,1.922871211358181e-09,1504.9682559245123,True,False,False,10509,2101,1,38,S08_0train_T086
WINDOW5,8,0train,87,left_hand,1,0.0,1.6183297619192656e-12,2.0591213468160547e-09,1272.3743919620129,True,False,False,10510,2102,1,39,S08_0train_T087
WINDOW5,8,0train,87,left_hand,2,0.0,1.5185882848767503e-12,2.70955700057709e-09,1784.260439489035,True,False,False,10511,2102,1,39,S08_0train_T087
WINDOW5,8,0train,87,left_hand,3,0.0,1.0100588253301727e-12,1.4889359036007596e-09,1474.108107628335,True,False,False,10512,2102,1,39,S08_0train_T087
WINDOW5,8,0train,87,left_hand,4,0.0,9.902699836604721e-13,1.4266163459691274e-09,1440.6337357573213,True,False,False,10513,2102,1,39,S08_0train_T087
WINDOW5,8,0train,87,left_hand,5,0.0,7.972109311869084e-13,1.0618987243261384e-09,1332.0172651736673,True,False,False,10514,2102,1,39,S08_0train_T087
WINDOW5,8,0train,88,tongue,1,0.0,1.058644090509291e-12,1.6543295756152469e-09,1562.687205687215,True,False,False,10515,2103,1,40,S08_0train_T088
WINDOW5,8,0train,88,tongue,2,0.0,1.30951518920125e-12,1.531287157276901e-09,1169.3542540815604,True,False,False,10516,2103,1,40,S08_0train_T088
WINDOW5,8,0train,88,tongue,3,0.0,9.28491053917396e-13,1.221540801216698e-09,1315.6193547184932,True,False,False,10517,2103,1,40,S08_0train_T088
WINDOW5,8,0train,88,tongue,4,0.0,1.6439525522885484e-12,2.273935844413231e-09,1383.212575842096,True,False,False,10518,2103,1,40,S08_0train_T088
WINDOW5,8,0train,88,tongue,5,0.0,2.2743749224969387e-12,3.3230910470871814e-09,1461.1008124548357,True,False,False,10519,2103,1,40,S08_0train_T088
WINDOW5,8,0train,89,right_hand,1,0.0,8.043737106584935e-13,1.1681013917096685e-09,1452.1874300857155,True,False,False,10520,2104,1,41,S08_0train_T089
WINDOW5,8,0train,89,right_hand,2,0.0,6.570666718497895e-13,7.701606108694018e-10,1172.119426939168,True,False,False,10521,2104,1,41,S08_0train_T089
WINDOW5,8,0train,89,right_hand,3,0.0,7.761382081847852e-13,8.530310908533189e-10,1099.0711214287066,True,False,False,10522,2104,1,41,S08_0train_T089
WINDOW5,8,0train,89,right_hand,4,0.0,9.680214928689046e-13,7.779349378042041e-10,803.6339518646997,True,False,False,10523,2104,1,41,S08_0train_T089
WINDOW5,8,0train,89,right_hand,5,0.0,7.079121764266785e-13,7.500869087542442e-10,1059.5762210793587,True,False,False,10524,2104,1,41,S08_0train_T089
WINDOW5,8,0train,90,feet,1,0.0,9.738127155658767e-13,1.3948095134182326e-09,1432.3180331525218,True,False,False,10525,2105,1,42,S08_0train_T090
WINDOW5,8,0train,90,feet,2,0.0,8.211704067907742e-13,1.1288726349092716e-09,1374.7117840266944,True,False,False,10526,2105,1,42,S08_0train_T090
WINDOW5,8,0train,90,feet,3,0.0,7.357152428479404e-13,9.152311021851741e-10,1244.001821468767,True,False,False,10527,2105,1,42,S08_0train_T090
WINDOW5,8,0train,90,feet,4,0.0,1.804526535230379e-12,2.6514000995145643e-09,1469.305132260672,True,False,False,10528,2105,1,42,S08_0train_T090
WINDOW5,8,0train,90,feet,5,0.0,2.034557010467059e-12,1.9940045132263774e-09,980.0681440568862,True,False,False,10529,2105,1,42,S08_0train_T090
WINDOW5,8,0train,91,right_hand,1,0.0,8.908604716891188e-13,9.267910593890959e-10,1040.332452546526,True,False,False,10530,2106,1,43,S08_0train_T091
WINDOW5,8,0train,91,right_hand,2,0.0,8.049038805062974e-13,1.1544454656634132e-09,1434.2650018499705,True,False,False,10531,2106,1,43,S08_0train_T091
WINDOW5,8,0train,91,right_hand,3,0.0,7.04552919123172e-13,8.815459570332683e-10,1251.2132632001114,True,False,False,10532,2106,1,43,S08_0train_T091
WINDOW5,8,0train,91,right_hand,4,0.0,9.854853962608535e-13,1.4750749147788618e-09,1496.8003791589583,True,False,False,10533,2106,1,43,S08_0train_T091
WINDOW5,8,0train,91,right_hand,5,0.0,9.221112174151527e-13,1.1692020069561823e-09,1267.962025485028,True,False,False,10534,2106,1,43,S08_0train_T091
WINDOW5,8,0train,92,feet,1,0.0,5.402641072741638e-13,4.837867421987672e-10,895.463414439382,True,False,False,10535,2107,1,44,S08_0train_T092
WINDOW5,8,0train,92,feet,2,0.0,6.311004329770838e-13,8.259476283109714e-10,1308.7419769540277,True,False,False,10536,2107,1,44,S08_0train_T092
WINDOW5,8,0train,92,feet,3,0.0,1.5224156101734592e-12,2.548237550909016e-09,1673.812022078963,True,False,False,10537,2107,1,44,S08_0train_T092
WINDOW5,8,0train,92,feet,4,0.0,6.535839020560774e-13,8.170655651501975e-10,1250.1311041777976,True,False,False,10538,2107,1,44,S08_0train_T092
WINDOW5,8,0train,92,feet,5,0.0,1.2433832171015514e-12,2.069524268208768e-09,1664.4299518800267,True,False,False,10539,2107,1,44,S08_0train_T092
WINDOW5,8,0train,93,tongue,1,0.0,8.485568577425148e-13,8.00355357218364e-10,943.195909520565,True,False,False,10540,2108,1,45,S08_0train_T093
WINDOW5,8,0train,93,tongue,2,0.0,1.1524356865864113e-12,1.1334121504341102e-09,983.4927567987328,True,False,False,10541,2108,1,45,S08_0train_T093
WINDOW5,8,0train,93,tongue,3,0.0,1.1953266223579179e-12,1.546359276018652e-09,1293.6709072607136,True,False,False,10542,2108,1,45,S08_0train_T093
WINDOW5,8,0train,93,tongue,4,0.0,1.2806391620782463e-12,1.0457972202325915e-09,816.6213022374321,True,False,False,10543,2108,1,45,S08_0train_T093
WINDOW5,8,0train,93,tongue,5,0.0,1.20348746217848e-12,1.5674406311890629e-09,1302.4154222195027,True,False,False,10544,2108,1,45,S08_0train_T093
WINDOW5,8,0train,94,right_hand,1,0.0,1.0400238299853588e-12,1.2690913168879994e-09,1220.252152208729,True,False,False,10545,2109,1,46,S08_0train_T094
WINDOW5,8,0train,94,right_hand,2,0.0,7.89310342764851e-13,1.0034979306178793e-09,1271.360422191805,True,False,False,10546,2109,1,46,S08_0train_T094
WINDOW5,8,0train,94,right_hand,3,0.0,9.770680498720872e-13,9.237619256548788e-10,945.4427721547266,True,False,False,10547,2109,1,46,S08_0train_T094
WINDOW5,8,0train,94,right_hand,4,0.0,8.437327425753317e-13,1.0621687475751848e-09,1258.8924122265532,True,False,False,10548,2109,1,46,S08_0train_T094
WINDOW5,8,0train,94,right_hand,5,0.0,1.1891211018036254e-12,1.630334952088646e-09,1371.0419818602156,True,False,False,10549,2109,1,46,S08_0train_T094
WINDOW5,8,0train,95,feet,1,0.0,6.03864755143225e-13,4.920550468163044e-10,814.8431294017126,True,False,False,10550,2110,1,47,S08_0train_T095
WINDOW5,8,0train,95,feet,2,0.0,4.723770523171895e-13,6.631596142733513e-10,1403.8777095972391,True,False,False,10551,2110,1,47,S08_0train_T095
WINDOW5,8,0train,95,feet,3,0.0,8.144335264353178e-13,1.2408883658574839e-09,1523.621419772231,True,False,False,10552,2110,1,47,S08_0train_T095
WINDOW5,8,0train,95,feet,4,0.0,5.706015910903251e-13,6.178062023445828e-10,1082.7277946492536,True,False,False,10553,2110,1,47,S08_0train_T095
WINDOW5,8,0train,95,feet,5,0.0,8.885081930035793e-13,1.3148429249321593e-09,1479.8320772792947,True,False,False,10554,2110,1,47,S08_0train_T095
WINDOW5,8,0train,96,left_hand,1,0.0,5.329532324427895e-13,6.51557916961736e-10,1222.54238702207,True,False,False,10555,2111,1,48,S08_0train_T096
WINDOW5,8,0train,96,left_hand,2,0.0,6.952463643017643e-13,9.548431754531822e-10,1373.3882325470784,True,False,False,10556,2111,1,48,S08_0train_T096
WINDOW5,8,0train,96,left_hand,3,0.0,6.887185073820452e-13,6.549364130399915e-10,950.9493443548278,True,False,False,10557,2111,1,48,S08_0train_T096
WINDOW5,8,0train,96,left_hand,4,0.0,7.866527879304405e-13,8.531422910220928e-10,1084.5220459544494,True,False,False,10558,2111,1,48,S08_0train_T096
WINDOW5,8,0train,96,left_hand,5,0.0,7.60308723707467e-13,9.247177653955648e-10,1216.2398464749895,True,False,False,10559,2111,1,48,S08_0train_T096
WINDOW5,8,0train,97,left_hand,1,0.0,5.596903100083322e-13,8.437235383668383e-10,1507.4828405628064,True,False,False,10560,2112,2,1,S08_0train_T097
WINDOW5,8,0train,97,left_hand,2,0.0,8.246181609517959e-13,1.4052033736297303e-09,1704.0655180426875,True,False,False,10561,2112,2,1,S08_0train_T097
WINDOW5,8,0train,97,left_hand,3,0.0,9.395142816308916e-13,1.450603990088752e-09,1543.9935490609744,True,False,False,10562,2112,2,1,S08_0train_T097
WINDOW5,8,0train,97,left_hand,4,0.0,8.453551897209843e-13,1.5238390862658456e-09,1802.6021544491848,True,False,False,10563,2112,2,1,S08_0train_T097
WINDOW5,8,0train,97,left_hand,5,0.0,6.465866908702264e-13,9.113801152241171e-10,1409.5250151182531,True,False,False,10564,2112,2,1,S08_0train_T097
WINDOW5,8,0train,98,left_hand,1,0.0,9.012888443640661e-13,1.3221129657505229e-09,1466.9137136423597,True,False,False,10565,2113,2,2,S08_0train_T098
WINDOW5,8,0train,98,left_hand,2,0.0,8.985035231795763e-13,1.3355654660337869e-09,1486.4331987342232,True,False,False,10566,2113,2,2,S08_0train_T098
WINDOW5,8,0train,98,left_hand,3,0.0,1.0383612666802323e-12,1.577585490940693e-09,1519.3030995699853,True,False,False,10567,2113,2,2,S08_0train_T098
WINDOW5,8,0train,98,left_hand,4,0.0,1.0389346971443078e-12,1.5758953036196727e-09,1516.8376876345494,True,False,False,10568,2113,2,2,S08_0train_T098
WINDOW5,8,0train,98,left_hand,5,0.0,6.902468809927914e-13,1.0508264339615311e-09,1522.3921511244112,True,False,False,10569,2113,2,2,S08_0train_T098
WINDOW5,8,0train,99,tongue,1,0.0,8.358851885539191e-13,8.038055425469099e-10,961.6219470732494,True,False,False,10570,2114,2,3,S08_0train_T099
WINDOW5,8,0train,99,tongue,2,0.0,9.405200850220207e-13,1.0534034075142906e-09,1120.0222348145037,True,False,False,10571,2114,2,3,S08_0train_T099
WINDOW5,8,0train,99,tongue,3,0.0,1.1451374693858243e-12,1.3738327433241136e-09,1199.7098864129791,True,False,False,10572,2114,2,3,S08_0train_T099
WINDOW5,8,0train,99,tongue,4,0.0,1.0937748421197323e-12,1.4876619488451976e-09,1360.1171754527772,True,False,False,10573,2114,2,3,S08_0train_T099
WINDOW5,8,0train,99,tongue,5,0.0,1.1923507022123538e-12,1.7802754128323984e-09,1493.0803575904106,True,False,False,10574,2114,2,3,S08_0train_T099
WINDOW5,8,0train,100,right_hand,1,0.0,7.986966500294757e-13,1.0441666088487144e-09,1307.3381600012717,True,False,False,10575,2115,2,4,S08_0train_T100
