tsne1,tsne2,covariance_index,sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label
-7.250882,-22.74233,1951,1951,7,0train,4,224,32,S07_0train_T224,tongue
-23.37904,-3.1515987,1952,1952,7,0train,4,225,33,S07_0train_T225,left_hand
2.5154092,-5.405434,1953,1953,7,0train,4,226,34,S07_0train_T226,feet
-26.973923,0.2980303,1954,1954,7,0train,4,227,35,S07_0train_T227,left_hand
-0.47662508,-10.496698,1955,1955,7,0train,4,228,36,S07_0train_T228,tongue
-4.956206,5.1264696,1956,1956,7,0train,4,229,37,S07_0train_T229,left_hand
24.588778,-12.786505,1957,1957,7,0train,4,230,38,S07_0train_T230,feet
-13.612319,1.2522236,1958,1958,7,0train,4,231,39,S07_0train_T231,left_hand
-8.1216345,10.201875,1959,1959,7,0train,4,232,40,S07_0train_T232,right_hand
-1.5042334,-13.718882,1960,1960,7,0train,4,233,41,S07_0train_T233,feet
-6.8147807,-10.944992,1961,1961,7,0train,4,234,42,S07_0train_T234,feet
14.859893,-15.236151,1962,1962,7,0train,4,235,43,S07_0train_T235,tongue
26.534279,12.755069,1963,1963,7,0train,4,236,44,S07_0train_T236,left_hand
-22.489922,1.280287,1964,1964,7,0train,4,237,45,S07_0train_T237,right_hand
35.298626,-0.032968417,1965,1965,7,0train,4,238,46,S07_0train_T238,tongue
-29.39895,6.052652,1966,1966,7,0train,4,239,47,S07_0train_T239,right_hand
32.56661,11.709291,1967,1967,7,0train,4,240,48,S07_0train_T240,feet
14.281032,34.472218,1968,1968,7,0train,5,241,1,S07_0train_T241,feet
4.6698546,33.49716,1969,1969,7,0train,5,242,2,S07_0train_T242,left_hand
13.074891,33.724457,1970,1970,7,0train,5,243,3,S07_0train_T243,tongue
-31.08772,24.289595,1971,1971,7,0train,5,244,4,S07_0train_T244,right_hand
45.078297,6.997553,1972,1972,7,0train,5,245,5,S07_0train_T245,tongue
-31.245956,24.20196,1973,1973,7,0train,5,246,6,S07_0train_T246,left_hand
4.1522026,20.055756,1974,1974,7,0train,5,247,7,S07_0train_T247,left_hand
20.098295,22.60885,1975,1975,7,0train,5,248,8,S07_0train_T248,feet
20.50877,22.561203,1976,1976,7,0train,5,249,9,S07_0train_T249,feet
-6.5625677,20.198301,1977,1977,7,0train,5,250,10,S07_0train_T250,right_hand
39.272285,4.932577,1978,1978,7,0train,5,251,11,S07_0train_T251,tongue
-6.3747177,13.854887,1979,1979,7,0train,5,252,12,S07_0train_T252,right_hand
-6.591574,20.99806,1980,1980,7,0train,5,253,13,S07_0train_T253,right_hand
-2.9184098,31.18426,1981,1981,7,0train,5,254,14,S07_0train_T254,left_hand
14.796808,17.998001,1982,1982,7,0train,5,255,15,S07_0train_T255,right_hand
5.3125467,-17.877794,1983,1983,7,0train,5,256,16,S07_0train_T256,tongue
28.048971,-9.982408,1984,1984,7,0train,5,257,17,S07_0train_T257,tongue
0.9233591,-0.48276117,1985,1985,7,0train,5,258,18,S07_0train_T258,right_hand
31.010366,18.356726,1986,1986,7,0train,5,259,19,S07_0train_T259,right_hand
25.712938,13.345271,1987,1987,7,0train,5,260,20,S07_0train_T260,right_hand
-17.991562,3.8965776,1988,1988,7,0train,5,261,21,S07_0train_T261,right_hand
32.355614,7.629988,1989,1989,7,0train,5,262,22,S07_0train_T262,tongue
12.059661,-5.0636306,1990,1990,7,0train,5,263,23,S07_0train_T263,tongue
-32.274685,-6.068659,1991,1991,7,0train,5,264,24,S07_0train_T264,feet
40.064365,-0.8574528,1992,1992,7,0train,5,265,25,S07_0train_T265,tongue
-21.022787,8.034032,1993,1993,7,0train,5,266,26,S07_0train_T266,left_hand
-29.186344,6.921591,1994,1994,7,0train,5,267,27,S07_0train_T267,right_hand
19.889362,-6.5750585,1995,1995,7,0train,5,268,28,S07_0train_T268,feet
-4.938693,3.5500646,1996,1996,7,0train,5,269,29,S07_0train_T269,right_hand
5.6837077,2.1165133,1997,1997,7,0train,5,270,30,S07_0train_T270,left_hand
39.423546,-6.4052906,1998,1998,7,0train,5,271,31,S07_0train_T271,tongue
-2.4641237,-0.4967393,1999,1999,7,0train,5,272,32,S07_0train_T272,left_hand
16.531818,-13.391506,2000,2000,7,0train,5,273,33,S07_0train_T273,tongue
-25.501621,0.43582356,2001,2001,7,0train,5,274,34,S07_0train_T274,left_hand
5.137711,2.1074092,2002,2002,7,0train,5,275,35,S07_0train_T275,left_hand
-4.005402,-1.4096166,2003,2003,7,0train,5,276,36,S07_0train_T276,left_hand
-1.1264682,-1.4149827,2004,2004,7,0train,5,277,37,S07_0train_T277,left_hand
33.004105,11.381894,2005,2005,7,0train,5,278,38,S07_0train_T278,feet
-9.914405,-10.971288,2006,2006,7,0train,5,279,39,S07_0train_T279,feet
21.466103,-20.325768,2007,2007,7,0train,5,280,40,S07_0train_T280,tongue
23.798069,15.297363,2008,2008,7,0train,5,281,41,S07_0train_T281,right_hand
9.162837,-19.359951,2009,2009,7,0train,5,282,42,S07_0train_T282,feet
48.61222,9.437434,2010,2010,7,0train,5,283,43,S07_0train_T283,feet
7.533647,-16.92718,2011,2011,7,0train,5,284,44,S07_0train_T284,feet
37.025246,-3.0237944,2012,2012,7,0train,5,285,45,S07_0train_T285,tongue
43.420322,-2.4683561,2013,2013,7,0train,5,286,46,S07_0train_T286,feet
1.7475585,4.2058835,2014,2014,7,0train,5,287,47,S07_0train_T287,left_hand
16.882946,-13.240252,2015,2015,7,0train,5,288,48,S07_0train_T288,feet
-53.501774,4.099998,2016,2016,8,0train,0,1,1,S08_0train_T001,left_hand
-46.94781,5.813036,2017,2017,8,0train,0,2,2,S08_0train_T002,right_hand
-35.91324,-12.886076,2018,2018,8,0train,0,3,3,S08_0train_T003,right_hand
-52.74963,4.2688236,2019,2019,8,0train,0,4,4,S08_0train_T004,left_hand
-37.754726,-9.059475,2020,2020,8,0train,0,5,5,S08_0train_T005,right_hand
-35.11404,-9.290319,2021,2021,8,0train,0,6,6,S08_0train_T006,left_hand
-26.13598,12.077319,2022,2022,8,0train,0,7,7,S08_0train_T007,right_hand
-49.64233,6.117379,2023,2023,8,0train,0,8,8,S08_0train_T008,feet
-18.38151,6.202059,2024,2024,8,0train,0,9,9,S08_0train_T009,right_hand
-7.0284247,-24.936,2025,2025,8,0train,0,10,10,S08_0train_T010,tongue
-34.6426,-8.383905,2026,2026,8,0train,0,11,11,S08_0train_T011,left_hand
-33.621532,-10.541572,2027,2027,8,0train,0,12,12,S08_0train_T012,feet
-29.052647,8.839398,2028,2028,8,0train,0,13,13,S08_0train_T013,right_hand
-52.397053,4.0413556,2029,2029,8,0train,0,14,14,S08_0train_T014,left_hand
30.937893,-8.461531,2030,2030,8,0train,0,15,15,S08_0train_T015,tongue
25.99088,-12.7272625,2031,2031,8,0train,0,16,16,S08_0train_T016,tongue
32.036137,-19.679285,2032,2032,8,0train,0,17,17,S08_0train_T017,tongue
35.70468,-3.2695224,2033,2033,8,0train,0,18,18,S08_0train_T018,tongue
54.285275,-2.659188,2034,2034,8,0train,0,19,19,S08_0train_T019,tongue
-29.462175,-10.931865,2035,2035,8,0train,0,20,20,S08_0train_T020,left_hand
-44.920387,5.1310034,2036,2036,8,0train,0,21,21,S08_0train_T021,feet
-21.894062,0.03854989,2037,2037,8,0train,0,22,22,S08_0train_T022,right_hand
-34.71745,-1.9254409,2038,2038,8,0train,0,23,23,S08_0train_T023,left_hand
-17.71852,-16.699303,2039,2039,8,0train,0,24,24,S08_0train_T024,left_hand
-32.359932,-9.463946,2040,2040,8,0train,0,25,25,S08_0train_T025,feet
0.3388122,-7.4317355,2041,2041,8,0train,0,26,26,S08_0train_T026,tongue
-34.849087,-8.815866,2042,2042,8,0train,0,27,27,S08_0train_T027,left_hand
-32.42039,-11.364512,2043,2043,8,0train,0,28,28,S08_0train_T028,feet
19.390558,10.454658,2044,2044,8,0train,0,29,29,S08_0train_T029,feet
34.892685,-4.3810434,2045,2045,8,0train,0,30,30,S08_0train_T030,feet
-51.53064,3.3621712,2046,2046,8,0train,0,31,31,S08_0train_T031,left_hand
-10.776555,-7.051961,2047,2047,8,0train,0,32,32,S08_0train_T032,right_hand
-51.985664,3.6330817,2048,2048,8,0train,0,33,33,S08_0train_T033,left_hand
-22.676485,13.533061,2049,2049,8,0train,0,34,34,S08_0train_T034,right_hand
-9.2109585,-24.645329,2050,2050,8,0train,0,35,35,S08_0train_T035,right_hand
-31.812225,-4.269339,2051,2051,8,0train,0,36,36,S08_0train_T036,left_hand
-14.970034,20.387838,2052,2052,8,0train,0,37,37,S08_0train_T037,right_hand
-3.5022418,11.862992,2053,2053,8,0train,0,38,38,S08_0train_T038,feet
-1.9981612,-6.9478393,2054,2054,8,0train,0,39,39,S08_0train_T039,right_hand
-37.054237,-10.920726,2055,2055,8,0train,0,40,40,S08_0train_T040,feet
20.327898,17.565645,2056,2056,8,0train,0,41,41,S08_0train_T041,feet
23.311483,-3.5208516,2057,2057,8,0train,0,42,42,S08_0train_T042,tongue
-11.493369,-12.935002,2058,2058,8,0train,0,43,43,S08_0train_T043,feet
-17.379671,10.907567,2059,2059,8,0train,0,44,44,S08_0train_T044,feet
-0.9189484,-7.600822,2060,2060,8,0train,0,45,45,S08_0train_T045,tongue
-7.27944,-22.280857,2061,2061,8,0train,0,46,46,S08_0train_T046,tongue
51.4231,2.2792058,2062,2062,8,0train,0,47,47,S08_0train_T047,tongue
-0.4500205,-6.2260227,2063,2063,8,0train,0,48,48,S08_0train_T048,tongue
-11.827897,3.1224403,2064,2064,8,0train,1,49,1,S08_0train_T049,tongue
-28.250563,13.501413,2065,2065,8,0train,1,50,2,S08_0train_T050,feet
8.926937,16.580278,2066,2066,8,0train,1,51,3,S08_0train_T051,right_hand
-3.113524,22.553116,2067,2067,8,0train,1,52,4,S08_0train_T052,left_hand
-2.169809,21.735785,2068,2068,8,0train,1,53,5,S08_0train_T053,left_hand
4.4981046,12.170737,2069,2069,8,0train,1,54,6,S08_0train_T054,right_hand
-3.901608,22.557364,2070,2070,8,0train,1,55,7,S08_0train_T055,feet
40.795532,0.09845215,2071,2071,8,0train,1,56,8,S08_0train_T056,tongue
-5.5030403,18.230461,2072,2072,8,0train,1,57,9,S08_0train_T057,right_hand
3.8185697,12.774027,2073,2073,8,0train,1,58,10,S08_0train_T058,feet
4.18851,17.699993,2074,2074,8,0train,1,59,11,S08_0train_T059,left_hand
-2.6443107,19.442848,2075,2075,8,0train,1,60,12,S08_0train_T060,left_hand
5.3666196,17.141336,2076,2076,8,0train,1,61,13,S08_0train_T061,left_hand
52.3594,-1.1306443,2077,2077,8,0train,1,62,14,S08_0train_T062,tongue
19.020708,14.362912,2078,2078,8,0train,1,63,15,S08_0train_T063,right_hand
-28.622322,16.718384,2079,2079,8,0train,1,64,16,S08_0train_T064,right_hand
-13.334963,7.989716,2080,2080,8,0train,1,65,17,S08_0train_T065,left_hand
-2.5592346,21.962767,2081,2081,8,0train,1,66,18,S08_0train_T066,left_hand
-41.74941,17.04299,2082,2082,8,0train,1,67,19,S08_0train_T067,feet
21.332115,9.004073,2083,2083,8,0train,1,68,20,S08_0train_T068,left_hand
-12.491267,17.581293,2084,2084,8,0train,1,69,21,S08_0train_T069,right_hand
52.87911,3.8671057,2085,2085,8,0train,1,70,22,S08_0train_T070,tongue
36.77098,20.4242,2086,2086,8,0train,1,71,23,S08_0train_T071,tongue
-12.574374,8.554143,2087,2087,8,0train,1,72,24,S08_0train_T072,feet
-10.901326,4.9324465,2088,2088,8,0train,1,73,25,S08_0train_T073,left_hand
54.655582,5.335999,2089,2089,8,0train,1,74,26,S08_0train_T074,tongue
52.321655,-1.5472095,2090,2090,8,0train,1,75,27,S08_0train_T075,tongue
0.07914659,2.051141,2091,2091,8,0train,1,76,28,S08_0train_T076,right_hand
20.996042,3.6981647,2092,2092,8,0train,1,77,29,S08_0train_T077,tongue
5.3510537,-2.1345315,2093,2093,8,0train,1,78,30,S08_0train_T078,tongue
-12.600274,17.835232,2094,2094,8,0train,1,79,31,S08_0train_T079,right_hand
5.384868,17.030811,2095,2095,8,0train,1,80,32,S08_0train_T080,left_hand
-30.91108,16.738579,2096,2096,8,0train,1,81,33,S08_0train_T081,right_hand
41.872616,7.2123713,2097,2097,8,0train,1,82,34,S08_0train_T082,feet
19.814367,4.317512,2098,2098,8,0train,1,83,35,S08_0train_T083,feet
-27.161638,-16.202047,2099,2099,8,0train,1,84,36,S08_0train_T084,feet
52.54574,4.517873,2100,2100,8,0train,1,85,37,S08_0train_T085,tongue
0.20665434,-16.919327,2101,2101,8,0train,1,86,38,S08_0train_T086,feet
-3.491213,19.65879,2102,2102,8,0train,1,87,39,S08_0train_T087,left_hand
36.765366,20.394754,2103,2103,8,0train,1,88,40,S08_0train_T088,tongue
-14.942995,20.344316,2104,2104,8,0train,1,89,41,S08_0train_T089,right_hand
29.171095,7.406818,2105,2105,8,0train,1,90,42,S08_0train_T090,feet
-10.866874,18.419079,2106,2106,8,0train,1,91,43,S08_0train_T091,right_hand
-28.958155,-6.8288054,2107,2107,8,0train,1,92,44,S08_0train_T092,feet
32.25499,-10.137638,2108,2108,8,0train,1,93,45,S08_0train_T093,tongue
3.5807216,-10.13231,2109,2109,8,0train,1,94,46,S08_0train_T094,right_hand
-34.468662,-12.489459,2110,2110,8,0train,1,95,47,S08_0train_T095,feet
-34.215405,-3.771329,2111,2111,8,0train,1,96,48,S08_0train_T096,left_hand
-51.287823,5.4905634,2112,2112,8,0train,2,97,1,S08_0train_T097,left_hand
-36.335907,25.518482,2113,2113,8,0train,2,98,2,S08_0train_T098,left_hand
18.741854,-12.482426,2114,2114,8,0train,2,99,3,S08_0train_T099,tongue
-47.966087,7.64995,2115,2115,8,0train,2,100,4,S08_0train_T100,right_hand
-1.2750407,22.831942,2116,2116,8,0train,2,101,5,S08_0train_T101,left_hand
-28.034084,-12.76124,2117,2117,8,0train,2,102,6,S08_0train_T102,feet
16.883415,11.438613,2118,2118,8,0train,2,103,7,S08_0train_T103,left_hand
-10.298516,-13.295687,2119,2119,8,0train,2,104,8,S08_0train_T104,feet
-0.8234718,2.6118748,2120,2120,8,0train,2,105,9,S08_0train_T105,right_hand
52.683517,3.720121,2121,2121,8,0train,2,106,10,S08_0train_T106,tongue
-31.366518,-3.4163818,2122,2122,8,0train,2,107,11,S08_0train_T107,left_hand
-4.342114,-11.578379,2123,2123,8,0train,2,108,12,S08_0train_T108,feet
6.793285,7.200093,2124,2124,8,0train,2,109,13,S08_0train_T109,feet
-22.204441,-6.1878552,2125,2125,8,0train,2,110,14,S08_0train_T110,left_hand
-0.6335673,-5.119008,2126,2126,8,0train,2,111,15,S08_0train_T111,feet
-14.383887,16.852577,2127,2127,8,0train,2,112,16,S08_0train_T112,right_hand
48.031677,-2.965902,2128,2128,8,0train,2,113,17,S08_0train_T113,tongue
20.454432,-16.804977,2129,2129,8,0train,2,114,18,S08_0train_T114,tongue
53.403538,2.053107,2130,2130,8,0train,2,115,19,S08_0train_T115,tongue
-14.8357725,3.5511198,2131,2131,8,0train,2,116,20,S08_0train_T116,feet
-11.174338,-4.060735,2132,2132,8,0train,2,117,21,S08_0train_T117,left_hand
26.088572,-1.1143333,2133,2133,8,0train,2,118,22,S08_0train_T118,tongue
-2.8971148,2.6886415,2134,2134,8,0train,2,119,23,S08_0train_T119,right_hand
28.162113,-12.241715,2135,2135,8,0train,2,120,24,S08_0train_T120,tongue
8.567859,13.79515,2136,2136,8,0train,2,121,25,S08_0train_T121,right_hand
-0.26302117,21.016455,2137,2137,8,0train,2,122,26,S08_0train_T122,left_hand
-4.865288,-18.696129,2138,2138,8,0train,2,123,27,S08_0train_T123,feet
20.743967,0.62551945,2139,2139,8,0train,2,124,28,S08_0train_T124,right_hand
-34.670734,-6.7071023,2140,2140,8,0train,2,125,29,S08_0train_T125,left_hand
29.29467,7.7100353,2141,2141,8,0train,2,126,30,S08_0train_T126,feet
-3.9399798,-11.779539,2142,2142,8,0train,2,127,31,S08_0train_T127,feet
-0.14658639,12.11128,2143,2143,8,0train,2,128,32,S08_0train_T128,left_hand
-6.826757,9.628099,2144,2144,8,0train,2,129,33,S08_0train_T129,feet
27.480963,5.287857,2145,2145,8,0train,2,130,34,S08_0train_T130,tongue
-14.387575,-4.097978,2146,2146,8,0train,2,131,35,S08_0train_T131,tongue
-25.881939,12.891926,2147,2147,8,0train,2,132,36,S08_0train_T132,right_hand
-52.57563,5.7842097,2148,2148,8,0train,2,133,37,S08_0train_T133,left_hand
14.7753725,-12.728133,2149,2149,8,0train,2,134,38,S08_0train_T134,right_hand
54.475544,-0.34907433,2150,2150,8,0train,2,135,39,S08_0train_T135,tongue
7.955806,-14.730388,2151,2151,8,0train,2,136,40,S08_0train_T136,right_hand
53.015144,3.450789,2152,2152,8,0train,2,137,41,S08_0train_T137,tongue
-4.0000424,-10.343582,2153,2153,8,0train,2,138,42,S08_0train_T138,feet
-6.613977,17.460333,2154,2154,8,0train,2,139,43,S08_0train_T139,right_hand
12.20695,-12.35476,2155,2155,8,0train,2,140,44,S08_0train_T140,right_hand
-39.483948,-10.246494,2156,2156,8,0train,2,141,45,S08_0train_T141,right_hand
-28.892956,-12.515895,2157,2157,8,0train,2,142,46,S08_0train_T142,feet
35.642097,-6.373822,2158,2158,8,0train,2,143,47,S08_0train_T143,tongue
1.2478533,12.7087,2159,2159,8,0train,2,144,48,S08_0train_T144,left_hand
-41.505894,18.680628,2160,2160,8,0train,3,145,1,S08_0train_T145,right_hand
32.66456,-6.682357,2161,2161,8,0train,3,146,2,S08_0train_T146,tongue
-36.115784,25.335075,2162,2162,8,0train,3,147,3,S08_0train_T147,left_hand
1.9526654,15.005438,2163,2163,8,0train,3,148,4,S08_0train_T148,feet
-31.924286,-17.010561,2164,2164,8,0train,3,149,5,S08_0train_T149,feet
-24.97662,-14.587426,2165,2165,8,0train,3,150,6,S08_0train_T150,tongue
-52.81388,4.854471,2166,2166,8,0train,3,151,7,S08_0train_T151,left_hand
-4.813122,-16.707657,2167,2167,8,0train,3,152,8,S08_0train_T152,left_hand
1.2428148,-4.09766,2168,2168,8,0train,3,153,9,S08_0train_T153,feet
-31.595123,-16.600912,2169,2169,8,0train,3,154,10,S08_0train_T154,right_hand
33.039234,-5.228122,2170,2170,8,0train,3,155,11,S08_0train_T155,tongue
36.86677,-5.054015,2171,2171,8,0train,3,156,12,S08_0train_T156,tongue
9.548991,-34.783962,2172,2172,8,0train,3,157,13,S08_0train_T157,tongue
2.9009407,-1.9207269,2173,2173,8,0train,3,158,14,S08_0train_T158,right_hand
-20.723751,-6.504936,2174,2174,8,0train,3,159,15,S08_0train_T159,left_hand
-32.316593,-7.014538,2175,2175,8,0train,3,160,16,S08_0train_T160,feet
-1.9489466,-21.145477,2176,2176,8,0train,3,161,17,S08_0train_T161,right_hand
25.626656,-14.746227,2177,2177,8,0train,3,162,18,S08_0train_T162,tongue
-30.883709,-1.0179453,2178,2178,8,0train,3,163,19,S08_0train_T163,left_hand
51.412304,0.72525704,2179,2179,8,0train,3,164,20,S08_0train_T164,tongue
18.94386,7.926955,2180,2180,8,0train,3,165,21,S08_0train_T165,feet
-23.41643,-13.432339,2181,2181,8,0train,3,166,22,S08_0train_T166,right_hand
38.481064,0.5348076,2182,2182,8,0train,3,167,23,S08_0train_T167,tongue
25.708048,-11.883323,2183,2183,8,0train,3,168,24,S08_0train_T168,tongue
-52.372604,2.3199706,2184,2184,8,0train,3,169,25,S08_0train_T169,left_hand
-35.11436,-14.135752,2185,2185,8,0train,3,170,26,S08_0train_T170,right_hand
-10.844893,-16.959663,2186,2186,8,0train,3,171,27,S08_0train_T171,right_hand
-32.369465,-6.9194593,2187,2187,8,0train,3,172,28,S08_0train_T172,feet
53.563618,1.724178,2188,2188,8,0train,3,173,29,S08_0train_T173,tongue
3.578419,-9.265516,2189,2189,8,0train,3,174,30,S08_0train_T174,right_hand
-21.050762,-14.756046,2190,2190,8,0train,3,175,31,S08_0train_T175,left_hand
-8.728272,8.646014,2191,2191,8,0train,3,176,32,S08_0train_T176,left_hand
31.121216,-2.875128,2192,2192,8,0train,3,177,33,S08_0train_T177,tongue
5.1930633,-27.705055,2193,2193,8,0train,3,178,34,S08_0train_T178,right_hand
-21.05,-20.063103,2194,2194,8,0train,3,179,35,S08_0train_T179,left_hand
-29.092129,-13.311093,2195,2195,8,0train,3,180,36,S08_0train_T180,feet
-9.506191,-20.871132,2196,2196,8,0train,3,181,37,S08_0train_T181,right_hand
-3.337376,-5.496536,2197,2197,8,0train,3,182,38,S08_0train_T182,right_hand
-10.375209,11.892873,2198,2198,8,0train,3,183,39,S08_0train_T183,feet
-4.1077967,-19.060148,2199,2199,8,0train,3,184,40,S08_0train_T184,left_hand
38.445385,-0.81056064,2200,2200,8,0train,3,185,41,S08_0train_T185,tongue
-30.612291,-19.025444,2201,2201,8,0train,3,186,42,S08_0train_T186,feet
-26.664652,-16.761415,2202,2202,8,0train,3,187,43,S08_0train_T187,feet
33.359024,-8.8603525,2203,2203,8,0train,3,188,44,S08_0train_T188,feet
20.739376,-24.897566,2204,2204,8,0train,3,189,45,S08_0train_T189,feet
-30.344578,-1.1235421,2205,2205,8,0train,3,190,46,S08_0train_T190,left_hand
-47.16867,7.1058216,2206,2206,8,0train,3,191,47,S08_0train_T191,right_hand
2.3646476,13.02516,2207,2207,8,0train,3,192,48,S08_0train_T192,left_hand
-10.585798,-24.355036,2208,2208,8,0train,4,193,1,S08_0train_T193,right_hand
-31.60366,-1.9511926,2209,2209,8,0train,4,194,2,S08_0train_T194,left_hand
-18.835148,-14.512546,2210,2210,8,0train,4,195,3,S08_0train_T195,left_hand
-5.4990582,-12.909234,2211,2211,8,0train,4,196,4,S08_0train_T196,feet
20.694658,-25.200603,2212,2212,8,0train,4,197,5,S08_0train_T197,feet
-34.412254,-21.134134,2213,2213,8,0train,4,198,6,S08_0train_T198,right_hand
-21.307737,-6.3262053,2214,2214,8,0train,4,199,7,S08_0train_T199,feet
40.686077,-10.003678,2215,2215,8,0train,4,200,8,S08_0train_T200,tongue
-30.729628,-5.8277574,2216,2216,8,0train,4,201,9,S08_0train_T201,left_hand
55.22417,3.6849463,2217,2217,8,0train,4,202,10,S08_0train_T202,tongue
5.4363174,-0.86535263,2218,2218,8,0train,4,203,11,S08_0train_T203,left_hand
38.092785,6.813085,2219,2219,8,0train,4,204,12,S08_0train_T204,left_hand
-33.152363,-16.850166,2220,2220,8,0train,4,205,13,S08_0train_T205,right_hand
31.389677,-8.699004,2221,2221,8,0train,4,206,14,S08_0train_T206,tongue
-4.4958615,-8.512238,2222,2222,8,0train,4,207,15,S08_0train_T207,feet
-25.797012,-2.4343464,2223,2223,8,0train,4,208,16,S08_0train_T208,right_hand
18.605873,-0.21223044,2224,2224,8,0train,4,209,17,S08_0train_T209,tongue
-29.872673,-8.93506,2225,2225,8,0train,4,210,18,S08_0train_T210,feet
52.308834,-1.1889699,2226,2226,8,0train,4,211,19,S08_0train_T211,tongue
-27.333775,-9.742455,2227,2227,8,0train,4,212,20,S08_0train_T212,feet
33.213177,-20.217342,2228,2228,8,0train,4,213,21,S08_0train_T213,tongue
6.128094,10.606943,2229,2229,8,0train,4,214,22,S08_0train_T214,right_hand
-30.527859,-19.063953,2230,2230,8,0train,4,215,23,S08_0train_T215,right_hand
54.829956,4.8553724,2231,2231,8,0train,4,216,24,S08_0train_T216,tongue
5.683608,-6.312351,2232,2232,8,0train,4,217,25,S08_0train_T217,left_hand
12.453787,9.393945,2233,2233,8,0train,4,218,26,S08_0train_T218,right_hand
-10.439932,-21.767904,2234,2234,8,0train,4,219,27,S08_0train_T219,right_hand
-44.732803,-6.267773,2235,2235,8,0train,4,220,28,S08_0train_T220,right_hand
21.114681,-10.962242,2236,2236,8,0train,4,221,29,S08_0train_T221,feet
36.175102,-5.0489974,2237,2237,8,0train,4,222,30,S08_0train_T222,tongue
11.148445,3.1630716,2238,2238,8,0train,4,223,31,S08_0train_T223,left_hand
37.080738,-0.88285863,2239,2239,8,0train,4,224,32,S08_0train_T224,tongue
-24.16539,-1.374354,2240,2240,8,0train,4,225,33,S08_0train_T225,left_hand
-29.355846,-7.0943666,2241,2241,8,0train,4,226,34,S08_0train_T226,feet
48.024464,-4.9648757,2242,2242,8,0train,4,227,35,S08_0train_T227,left_hand
54.86585,3.0239928,2243,2243,8,0train,4,228,36,S08_0train_T228,tongue
-30.784657,-6.9235315,2244,2244,8,0train,4,229,37,S08_0train_T229,left_hand
-33.578625,-16.582678,2245,2245,8,0train,4,230,38,S08_0train_T230,feet
26.75223,-4.479066,2246,2246,8,0train,4,231,39,S08_0train_T231,left_hand
13.261936,3.337834,2247,2247,8,0train,4,232,40,S08_0train_T232,right_hand
-24.417664,-1.3768828,2248,2248,8,0train,4,233,41,S08_0train_T233,feet
9.819573,12.266257,2249,2249,8,0train,4,234,42,S08_0train_T234,feet
18.458147,-1.0562615,2250,2250,8,0train,4,235,43,S08_0train_T235,tongue
-27.62471,-5.356093,2251,2251,8,0train,4,236,44,S08_0train_T236,left_hand
-8.2752,-15.834127,2252,2252,8,0train,4,237,45,S08_0train_T237,right_hand
32.827194,-17.155664,2253,2253,8,0train,4,238,46,S08_0train_T238,tongue
0.5763398,8.121026,2254,2254,8,0train,4,239,47,S08_0train_T239,right_hand
-35.705444,5.459023,2255,2255,8,0train,4,240,48,S08_0train_T240,feet
-21.354294,19.232399,2256,2256,8,0train,5,241,1,S08_0train_T241,feet
-31.10532,-8.041664,2257,2257,8,0train,5,242,2,S08_0train_T242,left_hand
53.37063,0.47412255,2258,2258,8,0train,5,243,3,S08_0train_T243,tongue
-22.124983,0.77130705,2259,2259,8,0train,5,244,4,S08_0train_T244,right_hand
0.65229815,3.9100604,2260,2260,8,0train,5,245,5,S08_0train_T245,tongue
-1.3924598,22.711,2261,2261,8,0train,5,246,6,S08_0train_T246,left_hand
1.7993077,-16.016958,2262,2262,8,0train,5,247,7,S08_0train_T247,left_hand
27.971992,-12.342745,2263,2263,8,0train,5,248,8,S08_0train_T248,feet
25.818388,0.5001898,2264,2264,8,0train,5,249,9,S08_0train_T249,feet
-10.348385,15.875462,2265,2265,8,0train,5,250,10,S08_0train_T250,right_hand
1.7438587,-12.736206,2266,2266,8,0train,5,251,11,S08_0train_T251,tongue
-19.015362,11.507677,2267,2267,8,0train,5,252,12,S08_0train_T252,right_hand
-0.73719454,2.5512757,2268,2268,8,0train,5,253,13,S08_0train_T253,right_hand
-16.94584,-23.633287,2269,2269,8,0train,5,254,14,S08_0train_T254,left_hand
-31.77495,-17.143675,2270,2270,8,0train,5,255,15,S08_0train_T255,right_hand
54.26189,-2.6926944,2271,2271,8,0train,5,256,16,S08_0train_T256,tongue
53.63739,1.0183295,2272,2272,8,0train,5,257,17,S08_0train_T257,tongue
-5.06792,12.632736,2273,2273,8,0train,5,258,18,S08_0train_T258,right_hand
22.834076,-0.2494586,2274,2274,8,0train,5,259,19,S08_0train_T259,right_hand
-4.060801,3.2353957,2275,2275,8,0train,5,260,20,S08_0train_T260,right_hand
-6.0306907,16.718023,2276,2276,8,0train,5,261,21,S08_0train_T261,right_hand
26.105469,2.2670808,2277,2277,8,0train,5,262,22,S08_0train_T262,tongue
27.86353,-6.835352,2278,2278,8,0train,5,263,23,S08_0train_T263,tongue
-19.551252,12.476573,2279,2279,8,0train,5,264,24,S08_0train_T264,feet
48.83896,3.6611252,2280,2280,8,0train,5,265,25,S08_0train_T265,tongue
28.815863,8.751738,2281,2281,8,0train,5,266,26,S08_0train_T266,left_hand
-5.532615,15.077428,2282,2282,8,0train,5,267,27,S08_0train_T267,right_hand
-15.781302,-12.940432,2283,2283,8,0train,5,268,28,S08_0train_T268,feet
