tsne1,tsne2,covariance_index,sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label,window_index
-54.216606,10.525725,9361,1872,7,0train,3,145,1,S07_0train_T145,right_hand,2
-34.493813,8.411849,9362,1872,7,0train,3,145,1,S07_0train_T145,right_hand,3
-16.680054,12.222533,9363,1872,7,0train,3,145,1,S07_0train_T145,right_hand,4
13.034713,19.232847,9364,1872,7,0train,3,145,1,S07_0train_T145,right_hand,5
-23.602867,-15.945491,9365,1873,7,0train,3,146,2,S07_0train_T146,tongue,1
25.960833,0.899709,9366,1873,7,0train,3,146,2,S07_0train_T146,tongue,2
-1.5267596,-1.2300944,9367,1873,7,0train,3,146,2,S07_0train_T146,tongue,3
-2.785136,-28.494316,9368,1873,7,0train,3,146,2,S07_0train_T146,tongue,4
54.631783,-8.817495,9369,1873,7,0train,3,146,2,S07_0train_T146,tongue,5
30.458893,22.96041,9370,1874,7,0train,3,147,3,S07_0train_T147,left_hand,1
-24.227245,2.62305,9371,1874,7,0train,3,147,3,S07_0train_T147,left_hand,2
-36.152794,6.7687187,9372,1874,7,0train,3,147,3,S07_0train_T147,left_hand,3
-31.272884,-6.3951645,9373,1874,7,0train,3,147,3,S07_0train_T147,left_hand,4
-25.195585,6.3677387,9374,1874,7,0train,3,147,3,S07_0train_T147,left_hand,5
-16.023888,11.386263,9375,1875,7,0train,3,148,4,S07_0train_T148,feet,1
8.816981,4.823033,9376,1875,7,0train,3,148,4,S07_0train_T148,feet,2
48.719482,-5.006274,9377,1875,7,0train,3,148,4,S07_0train_T148,feet,3
15.126619,-4.2398863,9378,1875,7,0train,3,148,4,S07_0train_T148,feet,4
-2.4144802,-17.51832,9379,1875,7,0train,3,148,4,S07_0train_T148,feet,5
-21.380293,20.71238,9380,1876,7,0train,3,149,5,S07_0train_T149,feet,1
-4.9273796,-23.610422,9381,1876,7,0train,3,149,5,S07_0train_T149,feet,2
-25.132101,10.012397,9382,1876,7,0train,3,149,5,S07_0train_T149,feet,3
-23.652948,-0.9689983,9383,1876,7,0train,3,149,5,S07_0train_T149,feet,4
-21.054459,1.0501133,9384,1876,7,0train,3,149,5,S07_0train_T149,feet,5
-34.41291,-23.777212,9385,1877,7,0train,3,150,6,S07_0train_T150,tongue,1
9.973946,-6.097242,9386,1877,7,0train,3,150,6,S07_0train_T150,tongue,2
49.377598,12.168382,9387,1877,7,0train,3,150,6,S07_0train_T150,tongue,3
-4.82512,-23.54585,9388,1877,7,0train,3,150,6,S07_0train_T150,tongue,4
-3.214262,-18.094912,9389,1877,7,0train,3,150,6,S07_0train_T150,tongue,5
-41.234093,-0.70202905,9390,1878,7,0train,3,151,7,S07_0train_T151,left_hand,1
-22.589348,1.6387625,9391,1878,7,0train,3,151,7,S07_0train_T151,left_hand,2
-26.08639,7.6466565,9392,1878,7,0train,3,151,7,S07_0train_T151,left_hand,3
-24.725908,7.1660423,9393,1878,7,0train,3,151,7,S07_0train_T151,left_hand,4
8.909005,4.4470706,9394,1878,7,0train,3,151,7,S07_0train_T151,left_hand,5
32.8845,-5.110884,9395,1879,7,0train,3,152,8,S07_0train_T152,left_hand,1
-26.358852,-3.1224444,9396,1879,7,0train,3,152,8,S07_0train_T152,left_hand,2
-19.424772,9.889744,9397,1879,7,0train,3,152,8,S07_0train_T152,left_hand,3
21.221973,10.638932,9398,1879,7,0train,3,152,8,S07_0train_T152,left_hand,4
16.074766,-4.9435754,9399,1879,7,0train,3,152,8,S07_0train_T152,left_hand,5
-23.544477,-9.334419,9400,1880,7,0train,3,153,9,S07_0train_T153,feet,1
22.993187,-14.659807,9401,1880,7,0train,3,153,9,S07_0train_T153,feet,2
-30.002884,-23.851097,9402,1880,7,0train,3,153,9,S07_0train_T153,feet,3
23.674583,-21.06693,9403,1880,7,0train,3,153,9,S07_0train_T153,feet,4
49.40214,12.339636,9404,1880,7,0train,3,153,9,S07_0train_T153,feet,5
-11.18565,-4.775526,9405,1881,7,0train,3,154,10,S07_0train_T154,right_hand,1
-33.384945,0.9186356,9406,1881,7,0train,3,154,10,S07_0train_T154,right_hand,2
-47.640057,5.922068,9407,1881,7,0train,3,154,10,S07_0train_T154,right_hand,3
16.611357,8.43649,9408,1881,7,0train,3,154,10,S07_0train_T154,right_hand,4
41.94538,14.401187,9409,1881,7,0train,3,154,10,S07_0train_T154,right_hand,5
7.5095596,-0.038600948,9410,1882,7,0train,3,155,11,S07_0train_T155,tongue,1
8.636034,31.016434,9411,1882,7,0train,3,155,11,S07_0train_T155,tongue,2
54.915554,-9.747663,9412,1882,7,0train,3,155,11,S07_0train_T155,tongue,3
45.54084,-4.379523,9413,1882,7,0train,3,155,11,S07_0train_T155,tongue,4
54.13945,-3.065584,9414,1882,7,0train,3,155,11,S07_0train_T155,tongue,5
-3.0101535,9.276308,9415,1883,7,0train,3,156,12,S07_0train_T156,tongue,1
-4.626134,-22.948057,9416,1883,7,0train,3,156,12,S07_0train_T156,tongue,2
-1.8340808,-19.448792,9417,1883,7,0train,3,156,12,S07_0train_T156,tongue,3
39.56618,-13.102756,9418,1883,7,0train,3,156,12,S07_0train_T156,tongue,4
26.786947,2.749104,9419,1883,7,0train,3,156,12,S07_0train_T156,tongue,5
54.39884,18.705914,9420,1884,7,0train,3,157,13,S07_0train_T157,tongue,1
0.76496935,-16.724607,9421,1884,7,0train,3,157,13,S07_0train_T157,tongue,2
-0.4049281,21.32692,9422,1884,7,0train,3,157,13,S07_0train_T157,tongue,3
-0.15474038,-0.7682094,9423,1884,7,0train,3,157,13,S07_0train_T157,tongue,4
-0.3146613,-7.6090555,9424,1884,7,0train,3,157,13,S07_0train_T157,tongue,5
-14.850194,10.838504,9425,1885,7,0train,3,158,14,S07_0train_T158,right_hand,1
-33.850674,-1.0987843,9426,1885,7,0train,3,158,14,S07_0train_T158,right_hand,2
15.125292,-4.248124,9427,1885,7,0train,3,158,14,S07_0train_T158,right_hand,3
17.55421,-5.29337,9428,1885,7,0train,3,158,14,S07_0train_T158,right_hand,4
69.94057,5.627643,9429,1885,7,0train,3,158,14,S07_0train_T158,right_hand,5
-27.98789,10.870648,9430,1886,7,0train,3,159,15,S07_0train_T159,left_hand,1
1.9392538,7.251544,9431,1886,7,0train,3,159,15,S07_0train_T159,left_hand,2
-32.66239,0.32421556,9432,1886,7,0train,3,159,15,S07_0train_T159,left_hand,3
50.063824,10.54379,9433,1886,7,0train,3,159,15,S07_0train_T159,left_hand,4
49.89445,-16.557951,9434,1886,7,0train,3,159,15,S07_0train_T159,left_hand,5
24.910393,14.663786,9435,1887,7,0train,3,160,16,S07_0train_T160,feet,1
-30.06274,-0.91158867,9436,1887,7,0train,3,160,16,S07_0train_T160,feet,2
-19.413067,-2.246045,9437,1887,7,0train,3,160,16,S07_0train_T160,feet,3
-19.061646,1.5968279,9438,1887,7,0train,3,160,16,S07_0train_T160,feet,4
-13.862935,27.384113,9439,1887,7,0train,3,160,16,S07_0train_T160,feet,5
-5.628201,8.172517,9440,1888,7,0train,3,161,17,S07_0train_T161,right_hand,1
21.182665,18.827991,9441,1888,7,0train,3,161,17,S07_0train_T161,right_hand,2
-26.180418,7.5517516,9442,1888,7,0train,3,161,17,S07_0train_T161,right_hand,3
-25.930035,-1.2258036,9443,1888,7,0train,3,161,17,S07_0train_T161,right_hand,4
-6.3192654,-30.682781,9444,1888,7,0train,3,161,17,S07_0train_T161,right_hand,5
-37.12029,-3.4797668,9445,1889,7,0train,3,162,18,S07_0train_T162,tongue,1
-54.889767,9.361765,9446,1889,7,0train,3,162,18,S07_0train_T162,tongue,2
42.77421,-15.302146,9447,1889,7,0train,3,162,18,S07_0train_T162,tongue,3
54.371166,-15.725333,9448,1889,7,0train,3,162,18,S07_0train_T162,tongue,4
67.87467,5.095444,9449,1889,7,0train,3,162,18,S07_0train_T162,tongue,5
-39.880096,-24.890696,9450,1890,7,0train,3,163,19,S07_0train_T163,left_hand,1
-38.139225,3.5808125,9451,1890,7,0train,3,163,19,S07_0train_T163,left_hand,2
21.095854,7.7510953,9452,1890,7,0train,3,163,19,S07_0train_T163,left_hand,3
23.552692,3.2482836,9453,1890,7,0train,3,163,19,S07_0train_T163,left_hand,4
13.282689,19.375307,9454,1890,7,0train,3,163,19,S07_0train_T163,left_hand,5
42.55264,18.691048,9455,1891,7,0train,3,164,20,S07_0train_T164,tongue,1
56.68723,-11.394903,9456,1891,7,0train,3,164,20,S07_0train_T164,tongue,2
67.80675,5.47167,9457,1891,7,0train,3,164,20,S07_0train_T164,tongue,3
44.805965,13.746611,9458,1891,7,0train,3,164,20,S07_0train_T164,tongue,4
64.03851,12.312173,9459,1891,7,0train,3,164,20,S07_0train_T164,tongue,5
-23.597658,-5.87582,9460,1892,7,0train,3,165,21,S07_0train_T165,feet,1
24.939667,9.987058,9461,1892,7,0train,3,165,21,S07_0train_T165,feet,2
-18.331787,-15.024035,9462,1892,7,0train,3,165,21,S07_0train_T165,feet,3
46.50898,-7.5606112,9463,1892,7,0train,3,165,21,S07_0train_T165,feet,4
28.349522,-11.404677,9464,1892,7,0train,3,165,21,S07_0train_T165,feet,5
-31.886805,18.542097,9465,1893,7,0train,3,166,22,S07_0train_T166,right_hand,1
-18.330917,2.5577686,9466,1893,7,0train,3,166,22,S07_0train_T166,right_hand,2
20.874426,7.155942,9467,1893,7,0train,3,166,22,S07_0train_T166,right_hand,3
-0.31776956,-1.9028487,9468,1893,7,0train,3,166,22,S07_0train_T166,right_hand,4
54.01647,-3.4071703,9469,1893,7,0train,3,166,22,S07_0train_T166,right_hand,5
-2.6374507,-19.843369,9470,1894,7,0train,3,167,23,S07_0train_T167,tongue,1
14.458848,-12.91207,9471,1894,7,0train,3,167,23,S07_0train_T167,tongue,2
43.730473,-14.035962,9472,1894,7,0train,3,167,23,S07_0train_T167,tongue,3
50.287354,-2.619575,9473,1894,7,0train,3,167,23,S07_0train_T167,tongue,4
47.592506,-13.903655,9474,1894,7,0train,3,167,23,S07_0train_T167,tongue,5
47.25248,-22.0847,9475,1895,7,0train,3,168,24,S07_0train_T168,tongue,1
-22.825693,-3.853,9476,1895,7,0train,3,168,24,S07_0train_T168,tongue,2
-8.393354,-27.586468,9477,1895,7,0train,3,168,24,S07_0train_T168,tongue,3
-16.761961,11.894427,9478,1895,7,0train,3,168,24,S07_0train_T168,tongue,4
38.688347,-27.745985,9479,1895,7,0train,3,168,24,S07_0train_T168,tongue,5
-53.501373,-13.740721,9480,1896,7,0train,3,169,25,S07_0train_T169,left_hand,1
6.0863314,10.498908,9481,1896,7,0train,3,169,25,S07_0train_T169,left_hand,2
33.08858,-13.941529,9482,1896,7,0train,3,169,25,S07_0train_T169,left_hand,3
-50.8781,-4.245101,9483,1896,7,0train,3,169,25,S07_0train_T169,left_hand,4
-23.42531,7.7318587,9484,1896,7,0train,3,169,25,S07_0train_T169,left_hand,5
-19.042843,-8.776116,9485,1897,7,0train,3,170,26,S07_0train_T170,right_hand,1
-29.695404,-8.141287,9486,1897,7,0train,3,170,26,S07_0train_T170,right_hand,2
-50.209267,-1.0761559,9487,1897,7,0train,3,170,26,S07_0train_T170,right_hand,3
-53.28414,2.2722676,9488,1897,7,0train,3,170,26,S07_0train_T170,right_hand,4
26.380236,9.260295,9489,1897,7,0train,3,170,26,S07_0train_T170,right_hand,5
-0.22246946,-21.25067,9490,1898,7,0train,3,171,27,S07_0train_T171,right_hand,1
-19.52021,6.1711507,9491,1898,7,0train,3,171,27,S07_0train_T171,right_hand,2
16.250174,17.762106,9492,1898,7,0train,3,171,27,S07_0train_T171,right_hand,3
-11.466742,10.483901,9493,1898,7,0train,3,171,27,S07_0train_T171,right_hand,4
-50.29174,-1.5224422,9494,1898,7,0train,3,171,27,S07_0train_T171,right_hand,5
-29.6142,-8.464452,9495,1899,7,0train,3,172,28,S07_0train_T172,feet,1
-20.8555,-14.88483,9496,1899,7,0train,3,172,28,S07_0train_T172,feet,2
-8.166069,-11.60487,9497,1899,7,0train,3,172,28,S07_0train_T172,feet,3
-24.518454,-7.2097716,9498,1899,7,0train,3,172,28,S07_0train_T172,feet,4
12.555738,-5.960358,9499,1899,7,0train,3,172,28,S07_0train_T172,feet,5
22.617887,-27.760204,9500,1900,7,0train,3,173,29,S07_0train_T173,tongue,1
47.49464,8.821912,9501,1900,7,0train,3,173,29,S07_0train_T173,tongue,2
-44.1672,-2.8810756,9502,1900,7,0train,3,173,29,S07_0train_T173,tongue,3
-16.793936,-25.639662,9503,1900,7,0train,3,173,29,S07_0train_T173,tongue,4
-32.610077,-27.13531,9504,1900,7,0train,3,173,29,S07_0train_T173,tongue,5
10.208395,20.752983,9505,1901,7,0train,3,174,30,S07_0train_T174,right_hand,1
14.823256,22.696701,9506,1901,7,0train,3,174,30,S07_0train_T174,right_hand,2
-39.110653,-1.7365118,9507,1901,7,0train,3,174,30,S07_0train_T174,right_hand,3
-24.377392,13.41415,9508,1901,7,0train,3,174,30,S07_0train_T174,right_hand,4
-10.599876,-18.47157,9509,1901,7,0train,3,174,30,S07_0train_T174,right_hand,5
-19.520153,15.604734,9510,1902,7,0train,3,175,31,S07_0train_T175,left_hand,1
44.906033,24.496824,9511,1902,7,0train,3,175,31,S07_0train_T175,left_hand,2
-20.205175,3.8751752,9512,1902,7,0train,3,175,31,S07_0train_T175,left_hand,3
11.688858,7.4511867,9513,1902,7,0train,3,175,31,S07_0train_T175,left_hand,4
-44.016796,-0.88801265,9514,1902,7,0train,3,175,31,S07_0train_T175,left_hand,5
63.51194,9.691703,9515,1903,7,0train,3,176,32,S07_0train_T176,left_hand,1
44.34766,10.071601,9516,1903,7,0train,3,176,32,S07_0train_T176,left_hand,2
5.6098433,21.606403,9517,1903,7,0train,3,176,32,S07_0train_T176,left_hand,3
-7.498116,-3.1667378,9518,1903,7,0train,3,176,32,S07_0train_T176,left_hand,4
-12.125823,-8.031164,9519,1903,7,0train,3,176,32,S07_0train_T176,left_hand,5
-7.8957205,-12.197463,9520,1904,7,0train,3,177,33,S07_0train_T177,tongue,1
46.277565,8.063838,9521,1904,7,0train,3,177,33,S07_0train_T177,tongue,2
13.109145,-21.513197,9522,1904,7,0train,3,177,33,S07_0train_T177,tongue,3
48.82369,-6.862079,9523,1904,7,0train,3,177,33,S07_0train_T177,tongue,4
51.65784,-1.432072,9524,1904,7,0train,3,177,33,S07_0train_T177,tongue,5
5.626706,4.176955,9525,1905,7,0train,3,178,34,S07_0train_T178,right_hand,1
3.0655248,-8.27252,9526,1905,7,0train,3,178,34,S07_0train_T178,right_hand,2
22.486843,-2.5117292,9527,1905,7,0train,3,178,34,S07_0train_T178,right_hand,3
37.651012,-14.273509,9528,1905,7,0train,3,178,34,S07_0train_T178,right_hand,4
-15.503095,-20.536148,9529,1905,7,0train,3,178,34,S07_0train_T178,right_hand,5
-5.3254786,6.4694576,9530,1906,7,0train,3,179,35,S07_0train_T179,left_hand,1
-33.78921,9.529133,9531,1906,7,0train,3,179,35,S07_0train_T179,left_hand,2
-31.148483,3.7877457,9532,1906,7,0train,3,179,35,S07_0train_T179,left_hand,3
-31.109377,7.87177,9533,1906,7,0train,3,179,35,S07_0train_T179,left_hand,4
-52.093273,-7.3656073,9534,1906,7,0train,3,179,35,S07_0train_T179,left_hand,5
-6.612389,-5.302349,9535,1907,7,0train,3,180,36,S07_0train_T180,feet,1
6.8833804,29.836514,9536,1907,7,0train,3,180,36,S07_0train_T180,feet,2
-40.269016,-17.951378,9537,1907,7,0train,3,180,36,S07_0train_T180,feet,3
-52.5769,1.60889,9538,1907,7,0train,3,180,36,S07_0train_T180,feet,4
14.991527,7.988513,9539,1907,7,0train,3,180,36,S07_0train_T180,feet,5
-12.793316,-20.609442,9540,1908,7,0train,3,181,37,S07_0train_T181,right_hand,1
15.080943,8.066867,9541,1908,7,0train,3,181,37,S07_0train_T181,right_hand,2
-31.475142,9.226801,9542,1908,7,0train,3,181,37,S07_0train_T181,right_hand,3
24.40254,12.231754,9543,1908,7,0train,3,181,37,S07_0train_T181,right_hand,4
-27.373367,-7.390549,9544,1908,7,0train,3,181,37,S07_0train_T181,right_hand,5
18.59458,-16.121216,9545,1909,7,0train,3,182,38,S07_0train_T182,right_hand,1
62.762566,2.8033104,9546,1909,7,0train,3,182,38,S07_0train_T182,right_hand,2
-20.869135,16.449093,9547,1909,7,0train,3,182,38,S07_0train_T182,right_hand,3
30.093079,6.685278,9548,1909,7,0train,3,182,38,S07_0train_T182,right_hand,4
18.72099,1.3746994,9549,1909,7,0train,3,182,38,S07_0train_T182,right_hand,5
11.5513315,2.2520049,9550,1910,7,0train,3,183,39,S07_0train_T183,feet,1
23.411173,-23.853283,9551,1910,7,0train,3,183,39,S07_0train_T183,feet,2
-26.245773,-20.664967,9552,1910,7,0train,3,183,39,S07_0train_T183,feet,3
20.739763,-15.412182,9553,1910,7,0train,3,183,39,S07_0train_T183,feet,4
-14.670515,7.206906,9554,1910,7,0train,3,183,39,S07_0train_T183,feet,5
-22.104527,-0.51232344,9555,1911,7,0train,3,184,40,S07_0train_T184,left_hand,1
-40.294605,0.037552785,9556,1911,7,0train,3,184,40,S07_0train_T184,left_hand,2
-34.76034,11.071284,9557,1911,7,0train,3,184,40,S07_0train_T184,left_hand,3
-32.034405,2.5628064,9558,1911,7,0train,3,184,40,S07_0train_T184,left_hand,4
-13.631058,17.9747,9559,1911,7,0train,3,184,40,S07_0train_T184,left_hand,5
-6.034723,-11.298766,9560,1912,7,0train,3,185,41,S07_0train_T185,tongue,1
-3.863063,-27.68404,9561,1912,7,0train,3,185,41,S07_0train_T185,tongue,2
7.137047,-17.808512,9562,1912,7,0train,3,185,41,S07_0train_T185,tongue,3
25.617212,0.77903235,9563,1912,7,0train,3,185,41,S07_0train_T185,tongue,4
23.677805,-6.9244685,9564,1912,7,0train,3,185,41,S07_0train_T185,tongue,5
-52.178024,-3.179042,9565,1913,7,0train,3,186,42,S07_0train_T186,feet,1
-15.311528,-15.940889,9566,1913,7,0train,3,186,42,S07_0train_T186,feet,2
-46.00251,-17.006655,9567,1913,7,0train,3,186,42,S07_0train_T186,feet,3
-24.546783,11.1577635,9568,1913,7,0train,3,186,42,S07_0train_T186,feet,4
30.351248,8.575567,9569,1913,7,0train,3,186,42,S07_0train_T186,feet,5
-22.640808,-0.4228797,9570,1914,7,0train,3,187,43,S07_0train_T187,feet,1
-40.526646,-22.849287,9571,1914,7,0train,3,187,43,S07_0train_T187,feet,2
4.2492566,-22.219292,9572,1914,7,0train,3,187,43,S07_0train_T187,feet,3
-45.664658,6.3417172,9573,1914,7,0train,3,187,43,S07_0train_T187,feet,4
-37.967766,-1.3666253,9574,1914,7,0train,3,187,43,S07_0train_T187,feet,5
-16.263885,-6.2375565,9575,1915,7,0train,3,188,44,S07_0train_T188,feet,1
-2.2806044,30.583467,9576,1915,7,0train,3,188,44,S07_0train_T188,feet,2
8.175905,-14.446462,9577,1915,7,0train,3,188,44,S07_0train_T188,feet,3
-5.652132,-18.596945,9578,1915,7,0train,3,188,44,S07_0train_T188,feet,4
33.57266,1.4016637,9579,1915,7,0train,3,188,44,S07_0train_T188,feet,5
-44.257423,-26.031773,9580,1916,7,0train,3,189,45,S07_0train_T189,feet,1
-11.458647,8.958338,9581,1916,7,0train,3,189,45,S07_0train_T189,feet,2
-22.476656,-12.147076,9582,1916,7,0train,3,189,45,S07_0train_T189,feet,3
-43.499565,-11.296027,9583,1916,7,0train,3,189,45,S07_0train_T189,feet,4
-5.0940943,-2.7113898,9584,1916,7,0train,3,189,45,S07_0train_T189,feet,5
-56.953407,11.776414,9585,1917,7,0train,3,190,46,S07_0train_T190,left_hand,1
-48.50716,-8.896562,9586,1917,7,0train,3,190,46,S07_0train_T190,left_hand,2
30.796041,4.7041364,9587,1917,7,0train,3,190,46,S07_0train_T190,left_hand,3
-32.342697,-23.137377,9588,1917,7,0train,3,190,46,S07_0train_T190,left_hand,4
-24.211048,7.590129,9589,1917,7,0train,3,190,46,S07_0train_T190,left_hand,5
43.099503,16.458775,9590,1918,7,0train,3,191,47,S07_0train_T191,right_hand,1
-10.493308,-18.567333,9591,1918,7,0train,3,191,47,S07_0train_T191,right_hand,2
-37.84785,-12.642942,9592,1918,7,0train,3,191,47,S07_0train_T191,right_hand,3
-15.221764,0.3704554,9593,1918,7,0train,3,191,47,S07_0train_T191,right_hand,4
-15.64229,2.8631666,9594,1918,7,0train,3,191,47,S07_0train_T191,right_hand,5
29.329369,12.100061,9595,1919,7,0train,3,192,48,S07_0train_T192,left_hand,1
-35.579956,0.4166132,9596,1919,7,0train,3,192,48,S07_0train_T192,left_hand,2
-0.42467162,5.0437803,9597,1919,7,0train,3,192,48,S07_0train_T192,left_hand,3
-8.788013,10.520864,9598,1919,7,0train,3,192,48,S07_0train_T192,left_hand,4
-52.837757,8.541283,9599,1919,7,0train,3,192,48,S07_0train_T192,left_hand,5
-26.18376,18.393114,9600,1920,7,0train,4,193,1,S07_0train_T193,right_hand,1
-69.764496,2.6209154,9601,1920,7,0train,4,193,1,S07_0train_T193,right_hand,2
-56.978252,0.7798054,9602,1920,7,0train,4,193,1,S07_0train_T193,right_hand,3
-29.311895,5.7895412,9603,1920,7,0train,4,193,1,S07_0train_T193,right_hand,4
15.248028,21.769196,9604,1920,7,0train,4,193,1,S07_0train_T193,right_hand,5
-41.435364,7.689082,9605,1921,7,0train,4,194,2,S07_0train_T194,left_hand,1
-63.327873,2.7795336,9606,1921,7,0train,4,194,2,S07_0train_T194,left_hand,2
-32.394928,8.467331,9607,1921,7,0train,4,194,2,S07_0train_T194,left_hand,3
-46.988125,0.9446125,9608,1921,7,0train,4,194,2,S07_0train_T194,left_hand,4
25.515755,7.7656865,9609,1921,7,0train,4,194,2,S07_0train_T194,left_hand,5
-1.386847,-8.7185755,9610,1922,7,0train,4,195,3,S07_0train_T195,left_hand,1
41.22124,14.448172,9611,1922,7,0train,4,195,3,S07_0train_T195,left_hand,2
-5.9083776,4.9002657,9612,1922,7,0train,4,195,3,S07_0train_T195,left_hand,3
-22.493313,5.3257494,9613,1922,7,0train,4,195,3,S07_0train_T195,left_hand,4
-49.34702,8.834819,9614,1922,7,0train,4,195,3,S07_0train_T195,left_hand,5
-1.7778723,9.78767,9615,1923,7,0train,4,196,4,S07_0train_T196,feet,1
-33.98417,-21.752306,9616,1923,7,0train,4,196,4,S07_0train_T196,feet,2
-22.556383,-25.523775,9617,1923,7,0train,4,196,4,S07_0train_T196,feet,3
-17.403748,-14.274946,9618,1923,7,0train,4,196,4,S07_0train_T196,feet,4
-23.795437,-10.998868,9619,1923,7,0train,4,196,4,S07_0train_T196,feet,5
-18.67435,-4.081144,9620,1924,7,0train,4,197,5,S07_0train_T197,feet,1
-23.613007,-20.911371,9621,1924,7,0train,4,197,5,S07_0train_T197,feet,2
26.495161,8.460431,9622,1924,7,0train,4,197,5,S07_0train_T197,feet,3
-5.7248383,-10.033017,9623,1924,7,0train,4,197,5,S07_0train_T197,feet,4
-5.5979123,-5.7557664,9624,1924,7,0train,4,197,5,S07_0train_T197,feet,5
-3.7596018,7.9367623,9625,1925,7,0train,4,198,6,S07_0train_T198,right_hand,1
-58.023457,-6.921691,9626,1925,7,0train,4,198,6,S07_0train_T198,right_hand,2
-37.847588,4.8144927,9627,1925,7,0train,4,198,6,S07_0train_T198,right_hand,3
-65.31291,1.0945598,9628,1925,7,0train,4,198,6,S07_0train_T198,right_hand,4
-64.301056,1.4416087,9629,1925,7,0train,4,198,6,S07_0train_T198,right_hand,5
-55.81767,-10.201309,9630,1926,7,0train,4,199,7,S07_0train_T199,feet,1
15.573564,-27.007639,9631,1926,7,0train,4,199,7,S07_0train_T199,feet,2
-14.501646,-21.569893,9632,1926,7,0train,4,199,7,S07_0train_T199,feet,3
-40.971565,-19.983639,9633,1926,7,0train,4,199,7,S07_0train_T199,feet,4
44.534805,-5.326518,9634,1926,7,0train,4,199,7,S07_0train_T199,feet,5
-62.054745,-0.3343024,9635,1927,7,0train,4,200,8,S07_0train_T200,tongue,1
41.906597,-6.428136,9636,1927,7,0train,4,200,8,S07_0train_T200,tongue,2
1.6047393,-7.026466,9637,1927,7,0train,4,200,8,S07_0train_T200,tongue,3
53.71946,-3.9631958,9638,1927,7,0train,4,200,8,S07_0train_T200,tongue,4
16.54075,-10.13207,9639,1927,7,0train,4,200,8,S07_0train_T200,tongue,5
9.511221,18.324072,9640,1928,7,0train,4,201,9,S07_0train_T201,left_hand,1
27.211832,12.027685,9641,1928,7,0train,4,201,9,S07_0train_T201,left_hand,2
-58.162468,-3.5449798,9642,1928,7,0train,4,201,9,S07_0train_T201,left_hand,3
-50.847527,-4.197242,9643,1928,7,0train,4,201,9,S07_0train_T201,left_hand,4
-34.533375,-1.157713,9644,1928,7,0train,4,201,9,S07_0train_T201,left_hand,5
42.216927,11.226852,9645,1929,7,0train,4,202,10,S07_0train_T202,tongue,1
51.271706,-3.5439386,9646,1929,7,0train,4,202,10,S07_0train_T202,tongue,2
-8.873402,-15.406614,9647,1929,7,0train,4,202,10,S07_0train_T202,tongue,3
18.60719,-6.1044917,9648,1929,7,0train,4,202,10,S07_0train_T202,tongue,4
53.26698,-3.2937143,9649,1929,7,0train,4,202,10,S07_0train_T202,tongue,5
-27.008512,6.0101624,9650,1930,7,0train,4,203,11,S07_0train_T203,left_hand,1
1.3524402,13.9949875,9651,1930,7,0train,4,203,11,S07_0train_T203,left_hand,2
-68.21292,-4.4177184,9652,1930,7,0train,4,203,11,S07_0train_T203,left_hand,3
-14.302223,1.2585979,9653,1930,7,0train,4,203,11,S07_0train_T203,left_hand,4
2.221203,16.666008,9654,1930,7,0train,4,203,11,S07_0train_T203,left_hand,5
-11.05079,-12.516157,9655,1931,7,0train,4,204,12,S07_0train_T204,left_hand,1
-31.736322,-11.094962,9656,1931,7,0train,4,204,12,S07_0train_T204,left_hand,2
-27.885939,2.3916705,9657,1931,7,0train,4,204,12,S07_0train_T204,left_hand,3
-22.644905,-4.7842183,9658,1931,7,0train,4,204,12,S07_0train_T204,left_hand,4
-35.33851,3.6854572,9659,1931,7,0train,4,204,12,S07_0train_T204,left_hand,5
-43.17601,-2.9875684,9660,1932,7,0train,4,205,13,S07_0train_T205,right_hand,1
-50.519005,3.5786555,9661,1932,7,0train,4,205,13,S07_0train_T205,right_hand,2
-47.142216,-1.7102239,9662,1932,7,0train,4,205,13,S07_0train_T205,right_hand,3
-8.811711,10.514188,9663,1932,7,0train,4,205,13,S07_0train_T205,right_hand,4
-39.41238,4.430097,9664,1932,7,0train,4,205,13,S07_0train_T205,right_hand,5
8.193506,1.7204663,9665,1933,7,0train,4,206,14,S07_0train_T206,tongue,1
4.384989,3.0797222,9666,1933,7,0train,4,206,14,S07_0train_T206,tongue,2
-16.292316,-22.354107,9667,1933,7,0train,4,206,14,S07_0train_T206,tongue,3
-37.78868,-15.523951,9668,1933,7,0train,4,206,14,S07_0train_T206,tongue,4
-42.156242,-12.304938,9669,1933,7,0train,4,206,14,S07_0train_T206,tongue,5
-62.302814,-3.2430546,9670,1934,7,0train,4,207,15,S07_0train_T207,feet,1
-57.222965,-9.460316,9671,1934,7,0train,4,207,15,S07_0train_T207,feet,2
-43.921486,-16.65749,9672,1934,7,0train,4,207,15,S07_0train_T207,feet,3
16.744135,-1.5167925,9673,1934,7,0train,4,207,15,S07_0train_T207,feet,4
-12.265404,-2.2777936,9674,1934,7,0train,4,207,15,S07_0train_T207,feet,5
-45.271328,-11.330591,9675,1935,7,0train,4,208,16,S07_0train_T208,right_hand,1
-29.052109,12.618561,9676,1935,7,0train,4,208,16,S07_0train_T208,right_hand,2
-61.37254,-3.6322775,9677,1935,7,0train,4,208,16,S07_0train_T208,right_hand,3
-52.248783,-3.9572215,9678,1935,7,0train,4,208,16,S07_0train_T208,right_hand,4
